"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out10/dstat_out_wf.csv -D vdb",,,,"Date:","09 May 2024 18:43:59 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,09-05 18:43:59
0,0,0,0,09-05 18:44:00
21.000,0,2116.013,0,09-05 18:44:01
149.000,0,13348.030,0,09-05 18:44:02
197.984,0,21850.241,0,09-05 18:44:03
90.004,0,11452.446,0,09-05 18:44:04
0,0,0,0,09-05 18:44:05
0,0,0,0,09-05 18:44:06
209.073,9.003,26589.274,132.046,09-05 18:44:07
665.985,0,85246.118,0,09-05 18:44:08
216.010,0,27649.248,0,09-05 18:44:09
49.001,0,6272.091,0,09-05 18:44:10
226.998,0,29055.801,0,09-05 18:44:11
170.988,4.000,21886.519,15.999,09-05 18:44:12
198.022,0,25346.763,0,09-05 18:44:13
219.001,0,28032.102,0,09-05 18:44:14
184.001,0,23552.130,0,09-05 18:44:15
123.999,0,15871.911,0,09-05 18:44:16
136.995,0,17535.388,0,09-05 18:44:17
217.008,0,27777.030,0,09-05 18:44:18
198.981,20.998,25469.622,183.983,09-05 18:44:19
144.012,0,18433.579,0,09-05 18:44:20
196.998,0,25215.801,0,09-05 18:44:21
142.003,0,18176.365,0,09-05 18:44:22
227.998,0,29183.774,0,09-05 18:44:23
213.001,0,27264.081,0,09-05 18:44:24
98.997,0,12671.582,0,09-05 18:44:25
170.992,0,21887.004,0,09-05 18:44:26
113.007,0,14464.897,0,09-05 18:44:27
143.001,0,18304.186,0,09-05 18:44:28
170.004,0,21760.528,0,09-05 18:44:29
226.994,3.000,29055.251,12.000,09-05 18:44:30
86.003,0,11008.365,0,09-05 18:44:31
170.992,7.000,21886.949,267.987,09-05 18:44:32
180.008,0,23041.087,0,09-05 18:44:33
187.970,0,24060.108,0,09-05 18:44:34
171.025,0,21891.221,0,09-05 18:44:35
156.003,0,19968.391,0,09-05 18:44:36
184.982,5.999,23677.667,55.994,09-05 18:44:37
114.009,0,14593.181,0,09-05 18:44:38
199.988,0,25598.441,0,09-05 18:44:39
228.012,0,29185.485,0,09-05 18:44:40
102.990,0,13182.682,0,09-05 18:44:41
153.016,3.000,19586.088,12.001,09-05 18:44:42
162.981,0,20861.530,0,09-05 18:44:43
207.021,0,26498.667,0,09-05 18:44:44
171.977,0,22013.081,0,09-05 18:44:45
169.018,0,21634.284,0,09-05 18:44:46
139.000,0,17792.014,0,09-05 18:44:47
147.006,0,18816.779,0,09-05 18:44:48
171.000,0,21887.962,0,09-05 18:44:49
199.981,0,25597.629,0,09-05 18:44:50
171.016,0,21890.064,0,09-05 18:44:51
141.995,0,18175.316,0,09-05 18:44:52
171.008,0,21888.970,0,09-05 18:44:53
160.991,0,20606.847,0,09-05 18:44:54
210.012,0,26881.564,0,09-05 18:44:55
149.992,0,19199.002,0,09-05 18:44:56
191.010,0,24449.274,0,09-05 18:44:57
171.980,0,22013.446,0,09-05 18:44:58
171.014,0,21889.848,0,09-05 18:44:59
113.000,0,14463.958,0,09-05 18:45:00
227.983,7.999,29181.881,39.997,09-05 18:45:01
122.008,0,15616.984,0,09-05 18:45:02
210.994,0,27007.296,0,09-05 18:45:03
90.008,3.000,11521.082,12.001,09-05 18:45:04
175.961,0,22522.982,0,09-05 18:45:05
199.044,0,25477.587,0,09-05 18:45:06
142.995,0,18303.309,0,09-05 18:45:07
170.961,0,21883.059,0,09-05 18:45:08
198.979,0,25469.262,0,09-05 18:45:09
114.035,0,14596.480,0,09-05 18:45:10
170.986,0,21886.241,0,09-05 18:45:11
171.021,0,21890.672,0,09-05 18:45:12
227.995,1.000,29183.347,4.000,09-05 18:45:13
170.982,0,21885.731,0,09-05 18:45:14
85.011,4.000,10881.351,12.001,09-05 18:45:15
199.990,0,25598.669,0,09-05 18:45:16
199.007,0,25472.957,0,09-05 18:45:17
200.004,0,25600.549,0,09-05 18:45:18
170.996,0,21887.438,0,09-05 18:45:19
88.992,0,11391.020,0,09-05 18:45:20
223.019,4.000,28546.385,12.001,09-05 18:45:21
171.997,0,22015.587,0,09-05 18:45:22
228.006,0,29184.831,0,09-05 18:45:23
157.988,0,20222.470,0,09-05 18:45:24
127.011,0,16257.413,0,09-05 18:45:25
200.001,0,25600.164,0,09-05 18:45:26
199.977,0,25469.055,0,09-05 18:45:27
199.023,0,25474.890,0,09-05 18:45:28
199.978,0,25597.155,0,09-05 18:45:29
199.022,0,25474.862,0,09-05 18:45:30
113.993,0,14591.058,0,09-05 18:45:31
143.009,0,18305.210,0,09-05 18:45:32
198.983,0,25469.819,0,09-05 18:45:33
171.008,0,21889.068,0,09-05 18:45:34
142.987,1.000,18302.382,4.000,09-05 18:45:35
199.027,0,25475.405,0,09-05 18:45:36
141.995,4.000,18175.360,12.000,09-05 18:45:37
170.998,0,21887.721,0,09-05 18:45:38
171.004,0,21888.497,0,09-05 18:45:39
200.005,0,25600.687,0,09-05 18:45:40
150.000,0,19199.965,0,09-05 18:45:41
163.000,0,20864.013,0,09-05 18:45:42
170.993,0,21887.123,0,09-05 18:45:43
171.003,0,21888.366,0,09-05 18:45:44
145.999,0,18687.852,0,09-05 18:45:45
195.998,1.000,25087.796,4.000,09-05 18:45:46
171.000,0,21888.039,0,09-05 18:45:47
114.001,0,14592.089,0,09-05 18:45:48
161.991,0,20734.814,0,09-05 18:45:49
152.001,0,19456.131,0,09-05 18:45:50
199.009,0,25473.159,0,09-05 18:45:51
199.001,0,25472.172,0,09-05 18:45:52
199.000,0,25471.964,0,09-05 18:45:53
172.002,0,22016.196,0,09-05 18:45:54
114.004,3.000,14592.494,12.000,09-05 18:45:55
228.000,0,29183.962,0,09-05 18:45:56
117.995,0,15103.349,0,09-05 18:45:57
176.001,0,22400.132,0,09-05 18:45:58
220.000,0,28159.980,0,09-05 18:45:59
199.000,0,25472.015,0,09-05 18:46:00
57.000,0,7296.007,0,09-05 18:46:01
198.999,0,25471.896,0,09-05 18:46:02
146.999,0,18815.897,0,09-05 18:46:03
224.005,0,28672.643,0,09-05 18:46:04
185.002,0,23680.226,0,09-05 18:46:05
138.000,0,17664.046,0,09-05 18:46:06
161.000,0,20607.947,0,09-05 18:46:07
170.999,0,21887.873,0,09-05 18:46:08
143.001,0,18304.172,0,09-05 18:46:09
228.000,0,29183.941,0,09-05 18:46:10
174.001,3.000,22272.096,12.000,09-05 18:46:11
139.000,0,17791.987,0,09-05 18:46:12
177.999,0,22783.902,0,09-05 18:46:13
192.000,0,24575.998,0,09-05 18:46:14
121.977,0,15613.101,0,09-05 18:46:15
221.042,0,28293.353,0,09-05 18:46:16
141.997,0,18175.610,0,09-05 18:46:17
198.997,0,25471.571,0,09-05 18:46:18
218.004,0,27904.549,0,09-05 18:46:19
153.000,1.000,19583.959,4.000,09-05 18:46:20
170.976,0,21884.958,0,09-05 18:46:21
170.974,0,21884.689,0,09-05 18:46:22
142.046,0,18181.940,0,09-05 18:46:23
170.966,0,21883.672,0,09-05 18:46:24
181.029,0,23171.681,0,09-05 18:46:25
189.971,0,24316.324,0,09-05 18:46:26
142.023,0,18178.928,0,09-05 18:46:27
170.948,3.999,21881.394,11.996,09-05 18:46:28
199.058,0,25479.401,0,09-05 18:46:29
114.999,0,14719.933,0,09-05 18:46:30
199.003,0,25472.383,0,09-05 18:46:31
151.998,0,19455.734,0,09-05 18:46:32
104.000,0,13312.020,0,09-05 18:46:33
200.000,0,25599.962,0,09-05 18:46:34
171.001,0,21888.102,0,09-05 18:46:35
199.001,0,25472.099,0,09-05 18:46:36
112.001,0,14336.147,0,09-05 18:46:37
172.988,0,22142.418,0,09-05 18:46:38
171.006,0,21888.803,0,09-05 18:46:39
154.005,0,19712.576,0,09-05 18:46:40
188.000,0,24064.045,0,09-05 18:46:41
199.000,0,25471.984,0,09-05 18:46:42
159.001,0,20352.110,0,09-05 18:46:43
212.002,0,27136.299,0,09-05 18:46:44
142.001,3.000,18176.079,12.000,09-05 18:46:45
171.000,0,21888.036,0,09-05 18:46:46
171.005,0,21888.678,0,09-05 18:46:47
142.974,0,18300.637,0,09-05 18:46:48
166.023,0,21250.911,0,09-05 18:46:49
146.953,0,18810.000,0,09-05 18:46:50
142.041,0,18181.295,0,09-05 18:46:51
171.001,0,21888.156,0,09-05 18:46:52
173.995,1.000,22271.308,4.000,09-05 18:46:53
145.005,0,18560.606,0,09-05 18:46:54
194.001,0,24832.101,0,09-05 18:46:55
171.000,0,21888.017,0,09-05 18:46:56
114.987,0,14590.309,0,09-05 18:46:57
171.020,0,21890.511,0,09-05 18:46:58
115.947,0,14841.232,0,09-05 18:46:59
198.091,0,25355.706,0,09-05 18:47:00
171.001,0,21888.173,0,09-05 18:47:01
114.000,3.000,14591.984,12.000,09-05 18:47:02
198.998,0,25471.793,0,09-05 18:47:03
200.002,0,25600.244,0,09-05 18:47:04
199.000,0,25471.990,0,09-05 18:47:05
158.000,0,20223.974,0,09-05 18:47:06
127.000,0,16256.027,0,09-05 18:47:07
143.001,0,18304.116,0,09-05 18:47:08
199.000,0,25471.994,0,09-05 18:47:09
171.001,0,21888.160,0,09-05 18:47:10
199.000,0,25471.955,0,09-05 18:47:11
114.000,0,14591.995,0,09-05 18:47:12
171.000,0,21887.958,0,09-05 18:47:13
142.986,0,18302.223,0,09-05 18:47:14
205.018,0,26242.316,0,09-05 18:47:15
164.964,0,21115.378,0,09-05 18:47:16
137.029,0,17539.657,0,09-05 18:47:17
147.985,0,18942.055,0,09-05 18:47:18
171.015,3.000,21889.879,12.001,09-05 18:47:19
228.005,0,29184.659,0,09-05 18:47:20
172.000,0,21888.015,0,09-05 18:47:21
85.000,0,10880.047,0,09-05 18:47:22
199.981,0,25597.612,0,09-05 18:47:23
121.006,0,15488.823,0,09-05 18:47:24
163.950,0,20985.632,0,09-05 18:47:25
216.056,0,27655.153,0,09-05 18:47:26
69.001,2.000,8832.072,8.000,09-05 18:47:27
173.009,0,22145.135,0,09-05 18:47:28
196.999,0,25215.823,0,09-05 18:47:29
114.000,0,14591.993,0,09-05 18:47:30
171.010,0,21889.243,0,09-05 18:47:31
142.992,0,18302.954,0,09-05 18:47:32
142.003,3.000,18176.391,20.000,09-05 18:47:33
198.989,0,25470.604,0,09-05 18:47:34
171.007,0,21888.902,0,09-05 18:47:35
98.003,0,12544.388,0,09-05 18:47:36
215.993,0,27647.104,0,09-05 18:47:37
76.001,0,9728.069,0,09-05 18:47:38
180.002,0,23040.308,0,09-05 18:47:39
113.996,0,14591.513,0,09-05 18:47:40
200.004,0,25600.520,0,09-05 18:47:41
199.000,0,25472.058,0,09-05 18:47:42
125.001,0,16000.180,0,09-05 18:47:43
185.000,0,23679.994,0,09-05 18:47:44
202.974,3.000,25980.697,11.998,09-05 18:47:45
171.021,0,21890.729,0,09-05 18:47:46
157.002,0,20096.202,0,09-05 18:47:47
179.002,0,22912.298,0,09-05 18:47:48
176.996,0,22655.531,0,09-05 18:47:49
228.003,3.000,29184.403,12.000,09-05 18:47:50
218.988,0,28030.400,0,09-05 18:47:51
106.992,0,13694.922,0,09-05 18:47:52
158.022,0,20226.813,0,09-05 18:47:53
