"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out36/dstat_out_wf.csv -D vdb",,,,"Date:","10 May 2024 17:57:11 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,10-05 17:57:11
3.999,14.997,263.945,83.983,10-05 17:57:12
203.998,0,10923.900,0,10-05 17:57:13
234.005,0,20996.447,0,10-05 17:57:14
408.691,0,37959.322,0,10-05 17:57:15
202.005,0,91594.297,0,10-05 17:57:16
75.005,11.001,15669.002,132.008,10-05 17:57:17
120.990,0,65226.489,0,10-05 17:57:18
73.995,0,53272.756,0,10-05 17:57:19
99.013,0,48210.511,0,10-05 17:57:20
106.821,18.968,24399.047,263.558,10-05 17:57:21
536.880,2.003,68720.683,124.204,10-05 17:57:22
354.262,3.002,45345.575,32.024,10-05 17:57:23
227.902,0,29171.513,0,10-05 17:57:24
145.065,0,18568.272,0,10-05 17:57:25
196.002,0,25088.246,0,10-05 17:57:26
218.954,0,28026.108,0,10-05 17:57:27
93.020,0,11906.619,0,10-05 17:57:28
141.996,0,18175.517,0,10-05 17:57:29
211.006,0,27008.731,0,10-05 17:57:30
186.991,0,23934.867,0,10-05 17:57:31
198.008,0,25344.995,0,10-05 17:57:32
171.994,0,22015.206,0,10-05 17:57:33
170.006,0,21760.830,0,10-05 17:57:34
170.993,0,21887.146,0,10-05 17:57:35
158.989,0,20350.589,0,10-05 17:57:36
182.013,0,23297.620,0,10-05 17:57:37
169.984,0,21757.994,0,10-05 17:57:38
200.018,0,25478.229,0,10-05 17:57:39
206.993,0,26495.153,0,10-05 17:57:40
162.000,0,20736.015,0,10-05 17:57:41
113.993,0,14591.121,0,10-05 17:57:42
171.015,0,21889.963,0,10-05 17:57:43
197.991,0,25342.889,0,10-05 17:57:44
170.987,3.000,21886.371,11.999,10-05 17:57:45
227.028,0,29059.645,0,10-05 17:57:46
143.991,0,18430.874,0,10-05 17:57:47
112.006,0,14336.786,0,10-05 17:57:48
170.992,0,21887.028,0,10-05 17:57:49
199.008,0,25473.061,0,10-05 17:57:50
198.987,0,25470.287,0,10-05 17:57:51
171.013,0,21889.683,0,10-05 17:57:52
