"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out46/dstat_out_upload.csv -D vdb",,,,"Date:","14 Apr 2024 18:25:50 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 18:25:50
0,1.998,0,7.994,14-04 18:25:51
0,0,0,0,14-04 18:25:52
0,0,0,0,14-04 18:25:53
0,0,0,0,14-04 18:25:54
0,3.000,0,216.027,14-04 18:25:55
0,47.004,0,21165.825,14-04 18:25:56
0,5.999,0,4091.594,14-04 18:25:57
0,0,0,0,14-04 18:25:58
0,0,0,0,14-04 18:25:59
0,2.000,0,63.994,14-04 18:26:00
0,190.985,0,99576.301,14-04 18:26:01
0,416.021,0,423953.520,14-04 18:26:02
0,496.009,0,509372.928,14-04 18:26:03
0,528.018,0,539598.497,14-04 18:26:04
0,121.996,0,83401.385,14-04 18:26:05
0,0,0,0,14-04 18:26:06
0,0,0,0,14-04 18:26:07
0,0,0,0,14-04 18:26:08
0,0,0,0,14-04 18:26:09
0,327.970,0,332925.649,14-04 18:26:10
0,455.072,0,482255.911,14-04 18:26:11
0,438.000,0,511487.660,14-04 18:26:12
0,145.035,0,168488.445,14-04 18:26:13
0,0,0,0,14-04 18:26:14
0,10.000,0,195.999,14-04 18:26:15
0,0,0,0,14-04 18:26:16
0,0,0,0,14-04 18:26:17
0,217.025,0,253469.520,14-04 18:26:18
0,456.943,0,532413.273,14-04 18:26:19
0,449.015,0,520277.361,14-04 18:26:20
0,188.989,0,220659.380,14-04 18:26:21
0,0,0,0,14-04 18:26:22
0,0,0,0,14-04 18:26:23
0,0,0,0,14-04 18:26:24
0,2.000,0,39.996,14-04 18:26:25
0,350.080,0,409181.967,14-04 18:26:26
0,353.968,0,412122.846,14-04 18:26:27
0,0,0,0,14-04 18:26:28
0,0,0,0,14-04 18:26:29
0,176.977,0,204829.178,14-04 18:26:30
0,288.033,0,336934.302,14-04 18:26:31
0,385.014,0,450575.951,14-04 18:26:32
0,484.974,0,568801.191,14-04 18:26:33
0,136.992,0,159222.160,14-04 18:26:34
0,2.000,0,80.011,14-04 18:26:35
0,6.000,0,143.992,14-04 18:26:36
