"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out38/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 18:02:54 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 18:02:54
2.998,1.999,19.985,7.994,19-04 18:02:55
0,0,0,0,19-04 18:02:56
0,0,0,0,19-04 18:02:57
0,23.997,0,799.912,19-04 18:02:58
0,10.001,0,236.016,19-04 18:02:59
0,0,0,0,19-04 18:03:00
0,0,0,0,19-04 18:03:01
0,0,0,0,19-04 18:03:02
0,0,0,0,19-04 18:03:03
0,3.000,0,12.000,19-04 18:03:04
0,0,0,0,19-04 18:03:05
0,0,0,0,19-04 18:03:06
0,0,0,0,19-04 18:03:07
0,0,0,0,19-04 18:03:08
0,3.000,0,12.000,19-04 18:03:09
0,0,0,0,19-04 18:03:10
0,0,0,0,19-04 18:03:11
0,0,0,0,19-04 18:03:12
1.000,104.000,4.000,94887.860,19-04 18:03:13
0,145.099,0,90461.570,19-04 18:03:14
0.999,118.920,3.997,117680.753,19-04 18:03:15
0,11.000,0,9220.183,19-04 18:03:16
1.000,75.991,4.000,76795.114,19-04 18:03:17
1.000,433.080,4.001,437320.369,19-04 18:03:18
0,481.001,0,492545.137,19-04 18:03:19
0,339.971,0,342074.610,19-04 18:03:20
0,0,0,0,19-04 18:03:21
0,0,0,0,19-04 18:03:22
0,0,0,0,19-04 18:03:23
0,3.000,0,16.001,19-04 18:03:24
0,0,0,0,19-04 18:03:25
0,6.000,0,72.003,19-04 18:03:26
0,0,0,0,19-04 18:03:27
0,0,0,0,19-04 18:03:28
0,4.000,0,12.000,19-04 18:03:29
0,0,0,0,19-04 18:03:30
0,0,0,0,19-04 18:03:31
0,75.002,0,73729.619,19-04 18:03:32
0,77.001,0,73729.387,19-04 18:03:33
0,78.995,0,73767.790,19-04 18:03:34
1.000,338.011,4.000,344075.129,19-04 18:03:35
1.000,457.015,4.000,464903.356,19-04 18:03:36
0,399.975,0,409582.715,19-04 18:03:37
0,38.992,0,39927.360,19-04 18:03:38
0,12.003,0,136.036,19-04 18:03:39
0,0,0,0,19-04 18:03:40
0,0,0,0,19-04 18:03:41
0,0,0,0,19-04 18:03:42
0,0,0,0,19-04 18:03:43
0,2.998,0,15.990,19-04 18:03:44
0,0,0,0,19-04 18:03:45
0,0,0,0,19-04 18:03:46
0,0,0,0,19-04 18:03:47
0,0,0,0,19-04 18:03:48
0,4.000,0,16.001,19-04 18:03:49
0,81.992,0,81911.819,19-04 18:03:50
0,87.000,0,81919.738,19-04 18:03:51
1.000,146.994,4.000,149498.154,19-04 18:03:52
1.001,547.415,4.003,557479.066,19-04 18:03:53
0,541.613,0,550594.740,19-04 18:03:54
0,0,0,0,19-04 18:03:55
0,0,0,0,19-04 18:03:56
0,0,0,0,19-04 18:03:57
