"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out49/dstat_out_upload.csv -D vdb",,,,"Date:","16 Apr 2024 20:18:21 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 20:18:21
0,1.998,0,7.994,16-04 20:18:22
0,0,0,0,16-04 20:18:23
0,0,0,0,16-04 20:18:24
0,2.000,0,16.000,16-04 20:18:25
0,13.000,0,232.006,16-04 20:18:26
0,0,0,0,16-04 20:18:27
0,0,0,0,16-04 20:18:28
0,0,0,0,16-04 20:18:29
0,0,0,0,16-04 20:18:30
0,3.001,0,12.002,16-04 20:18:31
0,0,0,0,16-04 20:18:32
0,211.002,0,134445.338,16-04 20:18:33
0,252.007,0,212373.959,16-04 20:18:34
1.000,244.969,3.999,209853.167,16-04 20:18:35
0,471.030,0,477262.141,16-04 20:18:36
0,476.025,0,486425.530,16-04 20:18:37
0,256.980,0,260191.984,16-04 20:18:38
0,0,0,0,16-04 20:18:39
0,0,0,0,16-04 20:18:40
0,3.000,0,20.003,16-04 20:18:41
0,0,0,0,16-04 20:18:42
0,31.001,0,27709.107,16-04 20:18:43
0,254.003,0,234522.737,16-04 20:18:44
0,223.995,0,196603.593,16-04 20:18:45
0,171.999,0,159207.452,16-04 20:18:46
0,607.063,0,611975.860,16-04 20:18:47
0,551.404,0,562595.447,16-04 20:18:48
0,90.255,0,92481.340,16-04 20:18:49
0,0,0,0,16-04 20:18:50
0,4.000,0,75.993,16-04 20:18:51
0,0,0,0,16-04 20:18:52
0,119.871,0,113696.795,16-04 20:18:53
0,228.153,0,231560.796,16-04 20:18:54
0,228.998,0,229374.108,16-04 20:18:55
0,234.000,0,229448.089,16-04 20:18:56
1.000,212.003,4.000,211910.613,16-04 20:18:57
0,574.974,0,586725.511,16-04 20:18:58
0,493.025,0,503833.605,16-04 20:18:59
0,96.004,0,97960.285,16-04 20:19:00
0,6.000,0,75.999,16-04 20:19:01
0,0,0,0,16-04 20:19:02
0,8.000,0,4443.783,16-04 20:19:03
0,334.999,0,331475.358,16-04 20:19:04
0,201.989,0,204789.182,16-04 20:19:05
0,214.015,0,214091.144,16-04 20:19:06
0,61.974,0,57675.725,16-04 20:19:07
0,194.079,0,193642.927,16-04 20:19:08
0,501.021,0,509973.698,16-04 20:19:09
0,546.938,0,556992.928,16-04 20:19:10
0,213.002,0,213082.416,16-04 20:19:11
0,0,0,0,16-04 20:19:12
0,0,0,0,16-04 20:19:13
0,0,0,0,16-04 20:19:14
0,18.000,0,13363.708,16-04 20:19:15
0,235.992,0,232484.394,16-04 20:19:16
0,244.998,0,245761.734,16-04 20:19:17
0,255.999,0,257023.113,16-04 20:19:18
0,114.002,0,115713.589,16-04 20:19:19
0,486.994,0,489466.251,16-04 20:19:20
0,472.990,0,482293.377,16-04 20:19:21
0,200.003,0,202070.951,16-04 20:19:22
0,0,0,0,16-04 20:19:23
0,0,0,0,16-04 20:19:24
0,0,0,0,16-04 20:19:25
0,81.011,0,80678.857,16-04 20:19:26
0,189.995,0,189751.229,16-04 20:19:27
1.000,215.983,4.000,216046.750,16-04 20:19:28
0,329.004,0,336900.177,16-04 20:19:29
0,33.003,0,33539.113,16-04 20:19:30
0,510.988,0,522227.425,16-04 20:19:31
0,542.982,0,543726.414,16-04 20:19:32
0,200.992,0,196675.820,16-04 20:19:33
0,0,0,0,16-04 20:19:34
0,0,0,0,16-04 20:19:35
0,5.000,0,19.999,16-04 20:19:36
0,0,0,0,16-04 20:19:37
1.000,254.005,4.000,245845.044,16-04 20:19:38
1.000,208.000,4.000,212004.235,16-04 20:19:39
0,113.000,0,115675.782,16-04 20:19:40
0,301.021,0,303188.983,16-04 20:19:41
0,103.998,0,103458.493,16-04 20:19:42
0,480.019,0,488467.461,16-04 20:19:43
0,508.976,0,511399.937,16-04 20:19:44
0,162.989,0,162356.566,16-04 20:19:45
0,16.000,0,64.001,16-04 20:19:46
0,0,0,0,16-04 20:19:47
0,0,0,0,16-04 20:19:48
0,323.004,0,311387.611,16-04 20:19:49
0,95.997,0,95229.267,16-04 20:19:50
0,216.003,0,216119.002,16-04 20:19:51
1.000,304.987,4.000,311282.399,16-04 20:19:52
1.000,81.000,4.000,76820.454,16-04 20:19:53
0,461.024,0,466968.364,16-04 20:19:54
0,527.968,0,532503.556,16-04 20:19:55
0,275.949,0,254956.889,16-04 20:19:56
0,0,0,0,16-04 20:19:57
0,0,0,0,16-04 20:19:58
0,0,0,0,16-04 20:19:59
0,102.994,0,96250.163,16-04 20:20:00
0,283.036,0,259224.779,16-04 20:20:01
0,260.984,0,267247.538,16-04 20:20:02
0,235.010,0,239626.077,16-04 20:20:03
4.000,83.007,2060.162,82950.514,16-04 20:20:04
15.012,373.302,1525.235,377137.422,16-04 20:20:05
0,526.553,0,527935.998,16-04 20:20:06
428.924,412.927,56146.020,405419.937,16-04 20:20:07
1088.143,0,138002.181,0,16-04 20:20:08
1091.928,0,138870.874,0,16-04 20:20:09
1186.020,0,151042.601,0,16-04 20:20:10
1171.041,3.920,149140.597,39.198,16-04 20:20:11
915.828,0,116703.210,0,16-04 20:20:12
1184.915,0,150921.116,0,16-04 20:20:13
1267.016,0,161774.003,0,16-04 20:20:14
1259.026,0,160515.259,0,16-04 20:20:15
680.967,192.991,86907.772,183807.057,16-04 20:20:16
1165.015,139.002,148189.966,127617.693,16-04 20:20:17
315.045,213.030,39917.669,211998.106,16-04 20:20:18
0,573.903,0,563113.258,16-04 20:20:19
1.000,496.873,3.999,491394.172,16-04 20:20:20
0,496.134,0,484482.796,16-04 20:20:21
0,512.013,0,508940.864,16-04 20:20:22
247.877,487.885,31728.241,487628.919,16-04 20:20:23
1160.380,187.125,148528.608,179123.581,16-04 20:20:24
1312.945,0,162365.211,0,16-04 20:20:25
212.991,4.000,26526.920,51.998,16-04 20:20:26
0,14.000,0,11652.120,16-04 20:20:27
0,480.013,0,474864.843,16-04 20:20:28
0,500.965,0,504292.444,16-04 20:20:29
0,504.040,0,478750.351,16-04 20:20:30
0,505.357,0,499681.330,16-04 20:20:31
22.984,317.772,2718.053,306824.171,16-04 20:20:32
0,410.000,0,401088.372,16-04 20:20:33
1.000,466.019,84.003,457362.222,16-04 20:20:34
7.999,348.947,939.856,351562.232,16-04 20:20:35
0,283.034,0,265723.970,16-04 20:20:36
0,563.000,0,533167.949,16-04 20:20:37
29.000,438.998,3027.986,441341.973,16-04 20:20:38
882.022,214.005,112246.773,209801.182,16-04 20:20:39
27.997,372.960,3583.613,368732.179,16-04 20:20:40
3.000,463.036,384.030,455707.775,16-04 20:20:41
453.005,417.005,57984.629,412148.473,16-04 20:20:42
1320.903,0,168947.619,0,16-04 20:20:43
1309.093,0,167307.837,0,16-04 20:20:44
1350.958,0,172666.696,0,16-04 20:20:45
1334.109,3.000,170637.960,24.002,16-04 20:20:46
1255.844,0,160620.061,0,16-04 20:20:47
1247.159,0,159252.267,0,16-04 20:20:48
1379.849,0,175580.848,0,16-04 20:20:49
510.960,299.977,65274.898,295616.894,16-04 20:20:50
1342.180,119.016,171670.981,114027.265,16-04 20:20:51
1377.799,15.998,176102.281,3183.535,16-04 20:20:52
15.999,412.986,2047.932,414706.167,16-04 20:20:53
19.004,576.124,2432.522,559864.151,16-04 20:20:54
1094.940,261.986,140024.337,260977.718,16-04 20:20:55
1316.060,6.000,168199.611,80.004,16-04 20:20:56
1269.857,0,162413.708,0,16-04 20:20:57
1179.049,0,150610.316,0,16-04 20:20:58
1342.795,0,171617.768,0,16-04 20:20:59
1228.007,0,157056.929,0,16-04 20:21:00
1289.079,3.000,164746.144,16.001,16-04 20:21:01
946.102,59.006,120973.009,41952.511,16-04 20:21:02
899.993,358.997,115071.166,359521.394,16-04 20:21:03
1444.972,0,184828.427,0,16-04 20:21:04
815.835,46.990,104298.890,45174.856,16-04 20:21:05
4.001,508.134,512.135,490625.507,16-04 20:21:06
0,547.990,0,542454.367,16-04 20:21:07
1012.663,164.945,129536.883,163357.625,16-04 20:21:08
1319.365,0,168706.731,0,16-04 20:21:09
1381.016,0,176598.031,0,16-04 20:21:10
1428.061,4.000,182579.744,24.001,16-04 20:21:11
1332.013,0,170369.623,0,16-04 20:21:12
1247.873,6.999,159599.720,67.993,16-04 20:21:13
1273.097,0,162700.422,0,16-04 20:21:14
776.015,113.002,99197.960,100097.977,16-04 20:21:15
808.978,272.993,103549.211,271616.684,16-04 20:21:16
1160.027,32.001,148227.412,29732.684,16-04 20:21:17
891.839,0,114027.386,0,16-04 20:21:18
194.039,375.076,24837.042,379725.078,16-04 20:21:19
2.000,449.989,255.994,438261.562,16-04 20:21:20
734.027,434.016,93955.455,420955.480,16-04 20:21:21
1079.505,12.994,138048.710,59.973,16-04 20:21:22
1372.461,0,175546.973,0,16-04 20:21:23
1373.076,0,175497.705,0,16-04 20:21:24
1408.087,0,180107.104,0,16-04 20:21:25
1286.972,6.000,164604.408,23.999,16-04 20:21:26
1281.872,0,163951.687,0,16-04 20:21:27
1162.193,10.002,148632.699,6529.085,16-04 20:21:28
593.940,358.964,75896.290,338141.648,16-04 20:21:29
1266.025,49.001,161923.150,48512.944,16-04 20:21:30
1199.039,6.000,153348.977,72.002,16-04 20:21:31
12.996,430.853,1663.431,431980.334,16-04 20:21:32
69.021,530.162,8834.701,531618.521,16-04 20:21:33
1008.000,281.000,128895.971,276607.938,16-04 20:21:34
1322.058,0,169095.447,0,16-04 20:21:35
1379.888,6.999,176497.692,75.994,16-04 20:21:36
1334.987,0,170506.351,0,16-04 20:21:37
1011.023,0,129282.946,0,16-04 20:21:38
955.982,0,121921.721,0,16-04 20:21:39
1215.077,0,155273.890,0,16-04 20:21:40
1287.005,3.000,164608.666,16.000,16-04 20:21:41
706.857,294.940,90349.740,287361.924,16-04 20:21:42
1344.215,96.015,171803.428,97679.594,16-04 20:21:43
1107.119,19.002,141583.169,15617.673,16-04 20:21:44
2.000,398.956,255.972,406091.325,16-04 20:21:45
2.000,496.010,256.005,501778.399,16-04 20:21:46
608.986,320.992,77950.161,322000.405,16-04 20:21:47
1300.974,0,166268.638,0,16-04 20:21:48
1336.010,0,171009.305,0,16-04 20:21:49
1246.051,0,159238.454,0,16-04 20:21:50
1354.029,3.000,173315.679,24.001,16-04 20:21:51
1233.976,7.000,157692.879,71.999,16-04 20:21:52
948.010,0,121345.256,0,16-04 20:21:53
761.984,0,97533.909,0,16-04 20:21:54
253.996,0,32383.451,0,16-04 20:21:55
561.031,33.002,71539.951,32001.767,16-04 20:21:56
0,523.966,0,516126.480,16-04 20:21:57
626.892,9.998,81645.900,8134.595,16-04 20:21:58
434.109,47.012,55522.004,45451.464,16-04 20:21:59
2.999,510.914,2039.658,504747.259,16-04 20:22:00
1.000,255.037,4.001,258025.294,16-04 20:22:01
0,0,0,0,16-04 20:22:02
0,4.999,0,791.894,16-04 20:22:03
5.000,0,124.005,0,16-04 20:22:04
7.999,0,135.991,0,16-04 20:22:05
15.000,4.000,60.000,24.000,16-04 20:22:06
3.000,0,12.000,0,16-04 20:22:07
3.000,24.001,12.000,688.023,16-04 20:22:08
