"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out44/dstat_out_wf.csv -D vdb",,,,"Date:","07 May 2024 20:46:07 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,07-05 20:46:07
0.999,0,3.996,0,07-05 20:46:08
119.990,0,5547.519,0,07-05 20:46:09
515.372,0,7093.123,0,07-05 20:46:10
505.660,22.985,25794.656,351.763,07-05 20:46:11
806.967,0,62845.399,0,07-05 20:46:12
381.039,2.000,32455.354,140.014,07-05 20:46:13
456.985,0,88741.131,0,07-05 20:46:14
445.001,0,83836.152,0,07-05 20:46:15
411.990,0,88077.798,0,07-05 20:46:16
331.982,10.999,59396.698,131.993,07-05 20:46:17
166.568,1.995,51326.948,11.969,07-05 20:46:18
472.584,0,60490.718,0,07-05 20:46:19
419.012,0,53633.511,0,07-05 20:46:20
227.954,0,29178.136,0,07-05 20:46:21
197.987,1.000,25342.318,4.000,07-05 20:46:22
209.055,0,26759.008,0,07-05 20:46:23
174.009,2.000,22273.134,12.001,07-05 20:46:24
102.000,0,13055.961,0,07-05 20:46:25
197.911,0,25332.650,0,07-05 20:46:26
227.065,0,29064.348,0,07-05 20:46:27
141.999,0,18175.830,0,07-05 20:46:28
198.921,0,25461.835,0,07-05 20:46:29
199.005,1.000,25472.685,4.000,07-05 20:46:30
142.046,0,18181.947,0,07-05 20:46:31
171.025,0,21891.156,0,07-05 20:46:32
169.983,0,21757.871,0,07-05 20:46:33
227.036,0,29060.604,0,07-05 20:46:34
198.941,0,25464.479,0,07-05 20:46:35
149.283,0,19108.286,0,07-05 20:46:36
192.984,0,24573.246,0,07-05 20:46:37
171.001,0,21888.071,0,07-05 20:46:38
169.999,0,21759.890,0,07-05 20:46:39
171.002,0,21888.221,0,07-05 20:46:40
147.000,3.000,18815.984,16.000,07-05 20:46:41
164.995,0,21119.385,0,07-05 20:46:42
185.007,0,23680.927,0,07-05 20:46:43
155.996,0,19967.547,0,07-05 20:46:44
171.004,0,21888.481,0,07-05 20:46:45
170.002,1.000,21760.214,4.000,07-05 20:46:46
188.984,0,24189.925,0,07-05 20:46:47
181.003,0,23168.414,0,07-05 20:46:48
186.988,0,23934.432,0,07-05 20:46:49
155.010,0,19841.340,0,07-05 20:46:50
