"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out16/dstat_out_upload.csv -D vdb",,,,"Date:","18 Apr 2024 21:50:53 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,18-04 21:50:53
4.995,1.998,27.973,7.992,18-04 21:50:54
0,0,0,0,18-04 21:50:55
0,0,0,0,18-04 21:50:56
0,0,0,0,18-04 21:50:57
0,14.000,0,243.999,18-04 21:50:58
0,0,0,0,18-04 21:50:59
0,0,0,0,18-04 21:51:00
0,0,0,0,18-04 21:51:01
0,0,0,0,18-04 21:51:02
0,44.000,0,583.997,18-04 21:51:03
0,108.006,0,91824.941,18-04 21:51:04
0,281.974,0,285665.238,18-04 21:51:05
0,74.055,0,72706.241,18-04 21:51:06
0.999,213.856,3.997,205849.663,18-04 21:51:07
0,495.285,0,495693.113,18-04 21:51:08
0,481.687,0,481158.873,18-04 21:51:09
0,316.027,0,321715.481,18-04 21:51:10
0,0,0,0,18-04 21:51:11
0,0,0,0,18-04 21:51:12
0,5.999,0,47.993,18-04 21:51:13
0,0,0,0,18-04 21:51:14
0,0,0,0,18-04 21:51:15
0,190.984,0,188484.433,18-04 21:51:16
0,191.878,0,188296.519,18-04 21:51:17
0,208.009,0,204860.502,18-04 21:51:18
1.000,213.996,4.000,212987.590,18-04 21:51:19
1.000,192.011,4.000,191351.363,18-04 21:51:20
1.000,576.017,4.000,586768.848,18-04 21:51:21
0,526.317,0,538948.387,18-04 21:51:22
0,113.924,0,104546.442,18-04 21:51:23
0,1.000,0,16.001,18-04 21:51:24
0,0,0,0,18-04 21:51:25
0,0,0,0,18-04 21:51:26
0,0,0,0,18-04 21:51:27
0,19.000,0,16416.091,18-04 21:51:28
0,216.138,0,221325.573,18-04 21:51:29
0.999,232.831,3.997,237395.977,18-04 21:51:30
0,193.015,0,196623.254,18-04 21:51:31
0,48.027,0,49180.086,18-04 21:51:32
0,510.668,0,521901.174,18-04 21:51:33
0,577.020,0,584831.853,18-04 21:51:34
0,171.974,0,175081.947,18-04 21:51:35
0,0,0,0,18-04 21:51:36
0,0,0,0,18-04 21:51:37
0,3.000,0,20.000,18-04 21:51:38
0,0,0,0,18-04 21:51:39
0,59.051,0,57461.243,18-04 21:51:40
0,184.996,0,188412.252,18-04 21:51:41
0,239.835,0,245591.209,18-04 21:51:42
1.000,150.009,4.000,145460.465,18-04 21:51:43
0,485.009,0,493576.695,18-04 21:51:44
0,485.958,0,497612.941,18-04 21:51:45
0,132.987,0,136186.525,18-04 21:51:46
0,0,0,0,18-04 21:51:47
0,15.011,0,140.100,18-04 21:51:48
0,0,0,0,18-04 21:51:49
0,0,0,0,18-04 21:51:50
0,257.805,0,261946.068,18-04 21:51:51
0,257.208,0,262356.387,18-04 21:51:52
0.999,50.970,3.998,48143.634,18-04 21:51:53
0,216.936,0,222142.119,18-04 21:51:54
0,157.014,0,157710.259,18-04 21:51:55
0,580.081,0,591955.025,18-04 21:51:56
0,503.968,0,514014.996,18-04 21:51:57
0,8.000,0,160.006,18-04 21:51:58
0,0,0,0,18-04 21:51:59
0,0,0,0,18-04 21:52:00
0,0,0,0,18-04 21:52:01
0,3.000,0,3071.937,18-04 21:52:02
0,264.170,0,267476.085,18-04 21:52:03
0.999,265.832,3.997,270165.491,18-04 21:52:04
0,61.001,0,61441.487,18-04 21:52:05
0,213.951,0,217038.427,18-04 21:52:06
1.000,246.045,4.001,251950.467,18-04 21:52:07
0,479.996,0,491507.988,18-04 21:52:08
0,538.000,0,533607.537,18-04 21:52:09
0,0,0,0,18-04 21:52:10
0,0,0,0,18-04 21:52:11
0,0,0,0,18-04 21:52:12
0,5.004,0,20.016,18-04 21:52:13
2.998,5.995,2042.455,75.943,18-04 21:52:14
643.987,25.999,83418.333,23551.529,18-04 21:52:15
1066.983,306.995,136445.827,310523.055,18-04 21:52:16
1288.004,0,164608.319,0,18-04 21:52:17
129.904,319.763,16627.698,319251.794,18-04 21:52:18
315.013,534.023,38761.660,517010.140,18-04 21:52:19
1213.936,62.997,154839.775,61440.736,18-04 21:52:20
1271.968,0,161403.964,0,18-04 21:52:21
1286.167,0,161352.890,0,18-04 21:52:22
1139.883,4.999,138537.833,19.998,18-04 21:52:23
414.965,61.995,51879.575,54455.356,18-04 21:52:24
0,480.080,0,487121.020,18-04 21:52:25
0,386.002,0,389122.164,18-04 21:52:26
0,582.399,0,569013.955,18-04 21:52:27
0,542.007,0,516182.191,18-04 21:52:28
2.998,443.659,11.991,413118.582,18-04 21:52:29
0,536.440,0,523537.136,18-04 21:52:30
0,572.588,0,554764.845,18-04 21:52:31
1.000,577.999,4.000,560127.338,18-04 21:52:32
0,478.003,0,451586.589,18-04 21:52:33
3.000,530.991,12.000,513135.632,18-04 21:52:34
0,528.988,0,509940.067,18-04 21:52:35
0,559.364,0,534411.608,18-04 21:52:36
1.000,489.022,4.000,453320.207,18-04 21:52:37
0.999,489.651,3.997,470233.320,18-04 21:52:38
4.000,485.037,64.005,460159.343,18-04 21:52:39
3.000,469.959,107.990,457431.617,18-04 21:52:40
0,482.027,0,466014.329,18-04 21:52:41
12.000,478.004,1288.010,457347.502,18-04 21:52:42
399.946,353.952,50665.145,334486.744,18-04 21:52:43
1140.153,137.018,145527.481,99009.254,18-04 21:52:44
1136.739,0,144978.272,0,18-04 21:52:45
1203.175,0,153750.584,0,18-04 21:52:46
1431.039,0,183045.038,0,18-04 21:52:47
413.002,170.001,52488.241,157440.724,18-04 21:52:48
948.956,271.987,121466.321,260131.838,18-04 21:52:49
1402.062,0,179163.947,0,18-04 21:52:50
1406.891,0,179869.871,0,18-04 21:52:51
1328.927,0,169974.969,0,18-04 21:52:52
1181.036,6.010,151044.451,52.090,18-04 21:52:53
697.436,355.222,89143.688,351415.530,18-04 21:52:54
1374.089,65.956,175755.510,66515.913,18-04 21:52:55
1225.995,19.000,156675.351,18303.924,18-04 21:52:56
1216.948,193.992,155569.303,182392.148,18-04 21:52:57
924.018,219.004,117942.235,200763.804,18-04 21:52:58
976.077,97.008,123301.693,85894.752,18-04 21:52:59
4.000,432.978,511.974,412522.874,18-04 21:53:00
224.993,526.982,28131.065,500719.361,18-04 21:53:01
1031.987,234.997,122142.443,237564.971,18-04 21:53:02
1105.064,19.001,139004.068,72.004,18-04 21:53:03
853.942,0,106648.769,0,18-04 21:53:04
938.010,7.000,112625.154,100.001,18-04 21:53:05
1138.016,0,136729.869,0,18-04 21:53:06
1283.873,12.008,163279.047,6276.269,18-04 21:53:07
727.478,312.776,92989.288,305760.641,18-04 21:53:08
870.856,145.976,111445.539,144472.069,18-04 21:53:09
44.003,409.029,7028.503,417949.927,18-04 21:53:10
0,503.058,0,509667.177,18-04 21:53:11
4.000,66.998,2043.953,64630.505,18-04 21:53:12
1.000,0,4.000,0,18-04 21:53:13
0,20.014,0,564.406,18-04 21:53:14
0,0,0,0,18-04 21:53:15
0,0,0,0,18-04 21:53:16
16.000,0,272.004,0,18-04 21:53:17
12.000,6.000,48.000,24.000,18-04 21:53:18
3.000,0,12.000,0,18-04 21:53:19
2.997,0,11.988,0,18-04 21:53:20
