"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out5/dstat_out_upload.csv -D vdb",,,,"Date:","13 Apr 2024 13:17:44 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,13-04 13:17:44
0,0.999,0,3.997,13-04 13:17:45
0,0,0,0,13-04 13:17:46
0,0,0,0,13-04 13:17:47
0,0,0,0,13-04 13:17:48
0,3.000,0,215.982,13-04 13:17:49
0,248.023,0,151906.032,13-04 13:17:50
0,0,0,0,13-04 13:17:51
0,0,0,0,13-04 13:17:52
0,111.980,0,98626.663,13-04 13:17:53
0,31.999,0,487.980,13-04 13:17:54
0,78.008,0,80379.881,13-04 13:17:55
0,403.963,0,413777.961,13-04 13:17:56
0,238.053,0,243146.212,13-04 13:17:57
0,32.995,0,34543.101,13-04 13:17:58
0,500.003,0,510047.337,13-04 13:17:59
0,460.991,0,473262.754,13-04 13:18:00
0,56.001,0,58441.375,13-04 13:18:01
0,253.026,0,259354.910,13-04 13:18:02
0,55.994,0,60153.185,13-04 13:18:03
0,9.001,0,160.014,13-04 13:18:04
0,0,0,0,13-04 13:18:05
0,0,0,0,13-04 13:18:06
0,284.044,0,331315.179,13-04 13:18:07
0,46.993,0,53751.531,13-04 13:18:08
0,386.017,0,446535.336,13-04 13:18:09
0,125.992,0,145974.166,13-04 13:18:10
0,0,0,0,13-04 13:18:11
0,336.026,0,392734.223,13-04 13:18:12
0,480.006,0,562183.063,13-04 13:18:13
0,399.968,0,464431.172,13-04 13:18:14
0,5.000,0,80.000,13-04 13:18:15
0,0,0,0,13-04 13:18:16
0,25.000,0,28608.270,13-04 13:18:17
0,422.999,0,491518.454,13-04 13:18:18
0,231.991,0,267821.525,13-04 13:18:19
0,122.007,0,142344.724,13-04 13:18:20
0,0,0,0,13-04 13:18:21
0,0,0,0,13-04 13:18:22
0,0,0,0,13-04 13:18:23
0,394.007,0,457296.069,13-04 13:18:24
0,29.998,0,34301.339,13-04 13:18:25
0,136.996,0,159739.337,13-04 13:18:26
0,210.026,0,246558.638,13-04 13:18:27
0,185.012,0,216334.160,13-04 13:18:28
0,291.956,0,341252.347,13-04 13:18:29
0,496.020,0,574802.966,13-04 13:18:30
0,225.012,0,262669.587,13-04 13:18:31
0,0,0,0,13-04 13:18:32
0,0,0,0,13-04 13:18:33
0,281.002,0,326978.664,13-04 13:18:34
0,433.022,0,486168.632,13-04 13:18:35
0,97.004,0,114180.826,13-04 13:18:36
0,28.999,0,33278.474,13-04 13:18:37
0,0,0,0,13-04 13:18:38
0,2.000,0,56.001,13-04 13:18:39
0,25.999,0,24142.921,13-04 13:18:40
0,208.024,0,232135.244,13-04 13:18:41
0,499.975,0,573751.822,13-04 13:18:42
0,159.969,0,185820.383,13-04 13:18:43
0,2.000,0,56.003,13-04 13:18:44
