"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out16/dstat_out_wf.csv -D vdb",,,,"Date:","13 Apr 2024 21:06:44 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,13-04 21:06:44
0,0,0,0,13-04 21:06:45
137.857,0,8615.094,0,13-04 21:06:46
97.098,0,4068.093,0,13-04 21:06:47
0,40.957,0,531.445,13-04 21:06:48
0,0,0,0,13-04 21:06:49
0,7.999,0,423.959,13-04 21:06:50
0,0,0,0,13-04 21:06:51
0,0,0,0,13-04 21:06:52
0,0,0,0,13-04 21:06:53
0,0,0,0,13-04 21:06:54
0,13.000,0,119.999,13-04 21:06:55
0,0,0,0,13-04 21:06:56
0,0,0,0,13-04 21:06:57
0,0,0,0,13-04 21:06:58
0,0,0,0,13-04 21:06:59
0,0,0,0,13-04 21:07:00
0,3.000,0,24.000,13-04 21:07:01
0,0,0,0,13-04 21:07:02
0,0,0,0,13-04 21:07:03
0,0,0,0,13-04 21:07:04
0,0,0,0,13-04 21:07:05
0,0,0,0,13-04 21:07:06
0,0,0,0,13-04 21:07:07
0,0,0,0,13-04 21:07:08
0,0,0,0,13-04 21:07:09
0,0,0,0,13-04 21:07:10
0,0,0,0,13-04 21:07:11
0,0,0,0,13-04 21:07:12
0,0,0,0,13-04 21:07:13
0,0,0,0,13-04 21:07:14
0,0,0,0,13-04 21:07:15
0,0,0,0,13-04 21:07:16
0,0,0,0,13-04 21:07:17
0,0,0,0,13-04 21:07:18
0,0,0,0,13-04 21:07:19
1.001,0,64.063,0,13-04 21:07:20
60.003,0,7136.362,0,13-04 21:07:21
78.002,0,9984.207,0,13-04 21:07:22
96.000,0,12288.032,0,13-04 21:07:23
104.001,0,13312.122,0,13-04 21:07:24
94.000,0,12031.997,0,13-04 21:07:25
86.000,2.000,11007.956,12.000,13-04 21:07:26
84.000,0,10752.016,0,13-04 21:07:27
96.000,0,12288.012,0,13-04 21:07:28
96.000,0,12288.002,0,13-04 21:07:29
75.999,0,9727.833,0,13-04 21:07:30
123.998,1.000,15871.690,4.000,13-04 21:07:31
114.000,0,14591.968,0,13-04 21:07:32
98.000,0,12544.028,0,13-04 21:07:33
114.001,0,14592.146,0,13-04 21:07:34
70.000,0,8959.947,0,13-04 21:07:35
38.001,0,4864.139,0,13-04 21:07:36
19.000,0,2431.980,0,13-04 21:07:37
80.999,0,10367.836,0,13-04 21:07:38
87.910,0,11252.457,0,13-04 21:07:39
74.072,0,9481.216,0,13-04 21:07:40
97.993,0,12543.087,0,13-04 21:07:41
70.006,0,8960.737,0,13-04 21:07:42
57.941,0,7416.459,0,13-04 21:07:43
68.002,0,8704.315,0,13-04 21:07:44
68.065,0,8712.364,0,13-04 21:07:45
90.004,0,11520.537,0,13-04 21:07:46
84.002,0,10752.291,0,13-04 21:07:47
66.002,0,8448.198,0,13-04 21:07:48
77.999,0,9983.882,0,13-04 21:07:49
108.000,0,13823.966,0,13-04 21:07:50
92.000,0,11775.992,0,13-04 21:07:51
77.999,0,9983.877,0,13-04 21:07:52
82.000,0,10496.064,0,13-04 21:07:53
91.997,0,11775.576,0,13-04 21:07:54
72.003,0,9216.364,0,13-04 21:07:55
78.000,0,9983.958,0,13-04 21:07:56
70.000,0,8960.037,0,13-04 21:07:57
69.928,0,8822.880,0,13-04 21:07:58
47.046,0,6021.862,0,13-04 21:07:59
93.003,0,11776.433,0,13-04 21:08:00
96.001,0,12288.166,0,13-04 21:08:01
72.002,0,9216.206,0,13-04 21:08:02
63.986,0,8190.230,0,13-04 21:08:03
82.015,0,10497.955,0,13-04 21:08:04
104.001,0,13312.176,0,13-04 21:08:05
34.000,0,4352.048,0,13-04 21:08:06
81.998,0,10495.754,0,13-04 21:08:07
74.000,0,9472.010,0,13-04 21:08:08
73.999,0,9471.823,0,13-04 21:08:09
80.003,0,10240.387,0,13-04 21:08:10
103.993,0,13311.140,0,13-04 21:08:11
90.003,0,11520.349,0,13-04 21:08:12
96.000,0,12288.024,0,13-04 21:08:13
108.002,0,13824.214,0,13-04 21:08:14
62.001,0,7936.124,0,13-04 21:08:15
96.001,0,12288.077,0,13-04 21:08:16
60.000,0,7680.037,0,13-04 21:08:17
89.997,0,11519.665,0,13-04 21:08:18
110.000,0,14079.991,0,13-04 21:08:19
99.999,0,12799.866,0,13-04 21:08:20
120.002,0,15360.215,0,13-04 21:08:21
84.001,0,10752.104,0,13-04 21:08:22
118.001,0,15104.091,0,13-04 21:08:23
85.994,0,11007.245,0,13-04 21:08:24
92.002,0,11776.305,0,13-04 21:08:25
92.000,0,11775.991,0,13-04 21:08:26
80.003,0,10240.428,0,13-04 21:08:27
73.996,0,9471.452,0,13-04 21:08:28
131.869,0,16879.210,0,13-04 21:08:29
