"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out7/dstat_out_wf.csv -D vdb",,,,"Date:","13 Apr 2024 14:48:50 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,13-04 14:48:50
0.999,1.998,3.996,79.929,13-04 14:48:51
0,0,0,0,13-04 14:48:52
221.997,0,11563.836,0,13-04 14:48:53
68.002,0,1740.051,0,13-04 14:48:54
0,0,0,0,13-04 14:48:55
0,8.000,0,427.999,13-04 14:48:56
0,0,0,0,13-04 14:48:57
0,0,0,0,13-04 14:48:58
0,0,0,0,13-04 14:48:59
0,0,0,0,13-04 14:49:00
0,0,0,0,13-04 14:49:01
0,2.000,0,32.000,13-04 14:49:02
0,0,0,0,13-04 14:49:03
0,0,0,0,13-04 14:49:04
0,0,0,0,13-04 14:49:05
0,0,0,0,13-04 14:49:06
0,0,0,0,13-04 14:49:07
0,0,0,0,13-04 14:49:08
0,0,0,0,13-04 14:49:09
0,0,0,0,13-04 14:49:10
0,33.999,0,831.986,13-04 14:49:11
0,0,0,0,13-04 14:49:12
0,0,0,0,13-04 14:49:13
0,0,0,0,13-04 14:49:14
0,0,0,0,13-04 14:49:15
0,0,0,0,13-04 14:49:16
0,0,0,0,13-04 14:49:17
0,0,0,0,13-04 14:49:18
0,0,0,0,13-04 14:49:19
0,0,0,0,13-04 14:49:20
0,0,0,0,13-04 14:49:21
0,0,0,0,13-04 14:49:22
0,0,0,0,13-04 14:49:23
0,0,0,0,13-04 14:49:24
0,0,0,0,13-04 14:49:25
0,0,0,0,13-04 14:49:26
1.001,0,64.062,0,13-04 14:49:27
40.000,0,4576.043,0,13-04 14:49:28
78.003,0,9984.342,0,13-04 14:49:29
77.901,0,9971.388,0,13-04 14:49:30
86.108,0,11021.770,0,13-04 14:49:31
100.000,0,12799.997,0,13-04 14:49:32
89.999,2.000,11519.901,12.000,13-04 14:49:33
98.001,0,12544.094,0,13-04 14:49:34
88.000,0,11264.002,0,13-04 14:49:35
104.000,0,13311.963,0,13-04 14:49:36
96.000,1.000,12287.949,4.000,13-04 14:49:37
110.001,0,14080.083,0,13-04 14:49:38
114.000,0,14592.026,0,13-04 14:49:39
102.000,0,13055.996,0,13-04 14:49:40
112.000,0,14335.975,0,13-04 14:49:41
98.001,0,12544.189,0,13-04 14:49:42
39.999,0,5119.873,0,13-04 14:49:43
24.001,0,3072.086,0,13-04 14:49:44
103.999,0,13311.876,0,13-04 14:49:45
101.995,0,13055.335,0,13-04 14:49:46
100.004,0,12800.565,0,13-04 14:49:47
