"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out21/dstat_out_upload.csv -D vdb",,,,"Date:","14 Apr 2024 00:33:16 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 00:33:16
0,1.998,0,7.993,14-04 00:33:17
0,0,0,0,14-04 00:33:18
0,0,0,0,14-04 00:33:19
0,0,0,0,14-04 00:33:20
0,21.979,0,395.624,14-04 00:33:21
0,0,0,0,14-04 00:33:22
0,0,0,0,14-04 00:33:23
0,0,0,0,14-04 00:33:24
0,0,0,0,14-04 00:33:25
0,2.000,0,31.992,14-04 00:33:26
0,130.036,0,67250.427,14-04 00:33:27
0,304.007,0,219452.982,14-04 00:33:28
0,187.996,0,192443.504,14-04 00:33:29
0,227.204,0,232880.712,14-04 00:33:30
0,223.791,0,218628.192,14-04 00:33:31
0,408.923,0,420836.280,14-04 00:33:32
0,551.114,0,564713.241,14-04 00:33:33
0,484.463,0,497715.209,14-04 00:33:34
0,43.956,0,49103.379,14-04 00:33:35
0,2.000,0,79.999,14-04 00:33:36
0,0,0,0,14-04 00:33:37
0,0,0,0,14-04 00:33:38
0,0,0,0,14-04 00:33:39
0,285.014,0,323087.982,14-04 00:33:40
0,480.421,0,554057.555,14-04 00:33:41
0,472.564,0,549636.352,14-04 00:33:42
0,24.000,0,27392.085,14-04 00:33:43
0,0,0,0,14-04 00:33:44
0,0,0,0,14-04 00:33:45
0,2.000,0,52.003,14-04 00:33:46
0,4.004,0,60.056,14-04 00:33:47
0,185.809,0,216353.898,14-04 00:33:48
0,472.495,0,549951.784,14-04 00:33:49
0,43.999,0,51194.728,14-04 00:33:50
0,1.999,0,47.985,14-04 00:33:51
0,142.907,0,167315.027,14-04 00:33:52
0,171.992,0,201207.088,14-04 00:33:53
0,301.029,0,351525.871,14-04 00:33:54
0,490.997,0,572668.519,14-04 00:33:55
0,476.009,0,553055.000,14-04 00:33:56
0,43.998,0,45654.422,14-04 00:33:57
0,0,0,0,14-04 00:33:58
0,0,0,0,14-04 00:33:59
0,0,0,0,14-04 00:34:00
0,24.999,0,26907.452,14-04 00:34:01
0,379.137,0,441247.007,14-04 00:34:02
0,253.919,0,295841.992,14-04 00:34:03
0,0,0,0,14-04 00:34:04
0,0,0,0,14-04 00:34:05
0,170.006,0,192626.390,14-04 00:34:06
0,384.189,0,448732.215,14-04 00:34:07
0,480.774,0,561655.771,14-04 00:34:08
0,431.956,0,505036.497,14-04 00:34:09
0,0,0,0,14-04 00:34:10
0,2.000,0,84.006,14-04 00:34:11
0,0,0,0,14-04 00:34:12
0,0,0,0,14-04 00:34:13
0,5.005,0,6406.379,14-04 00:34:14
0,382.651,0,417411.532,14-04 00:34:15
0,200.002,0,225162.358,14-04 00:34:16
0,0,0,0,14-04 00:34:17
0,196.185,0,200893.485,14-04 00:34:18
0,170.832,0,200506.322,14-04 00:34:19
0,64.998,0,75261.566,14-04 00:34:20
0,138.309,0,157974.666,14-04 00:34:21
0,507.599,0,550144.806,14-04 00:34:22
0,541.505,0,552451.668,14-04 00:34:23
0,148.856,0,173911.988,14-04 00:34:24
0,0,0,0,14-04 00:34:25
0,2.002,0,72.079,14-04 00:34:26
0,107.896,0,120279.713,14-04 00:34:27
0,503.020,0,444029.840,14-04 00:34:28
0,426.281,0,454415.809,14-04 00:34:29
0,6.995,0,8617.653,14-04 00:34:30
0,2.002,0,60.059,14-04 00:34:31
0,183.831,0,188243.378,14-04 00:34:32
0,277.007,0,294835.270,14-04 00:34:33
0,501.005,0,543656.935,14-04 00:34:34
0,478.008,0,526777.359,14-04 00:34:35
0,141.985,0,144309.158,14-04 00:34:36
0,0,0,0,14-04 00:34:37
0,0,0,0,14-04 00:34:38
0,0,0,0,14-04 00:34:39
0,0,0,0,14-04 00:34:40
0,307.993,0,347868.160,14-04 00:34:41
0,310.306,0,352920.202,14-04 00:34:42
0,0,0,0,14-04 00:34:43
0,97.910,0,107881.255,14-04 00:34:44
0,216.992,0,248082.762,14-04 00:34:45
0,237.005,0,266073.204,14-04 00:34:46
0,482.355,0,558271.207,14-04 00:34:47
