"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out26/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 07:01:30 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 07:01:30
0,1.999,0,7.996,19-04 07:01:31
0,0,0,0,19-04 07:01:32
0,0,0,0,19-04 07:01:33
0,0,0,0,19-04 07:01:34
0,17.000,0,224.002,19-04 07:01:35
0,0,0,0,19-04 07:01:36
0,0,0,0,19-04 07:01:37
0,0,0,0,19-04 07:01:38
0,0,0,0,19-04 07:01:39
0,3.000,0,12.000,19-04 07:01:40
0,0,0,0,19-04 07:01:41
0,196.007,0,173245.904,19-04 07:01:42
0,245.028,0,232971.011,19-04 07:01:43
0,208.968,0,204768.846,19-04 07:01:44
0,152.000,0,147564.067,19-04 07:01:45
1.000,522.012,4.000,381328.739,19-04 07:01:46
0,479.978,0,488381.802,19-04 07:01:47
0,428.009,0,438324.956,19-04 07:01:48
0,0,0,0,19-04 07:01:49
0,6.000,0,76.001,19-04 07:01:50
0,0,0,0,19-04 07:01:51
0,0,0,0,19-04 07:01:52
0,31.999,0,30719.493,19-04 07:01:53
0,269.996,0,264188.129,19-04 07:01:54
0,186.002,0,172078.001,19-04 07:01:55
0,189.000,0,188416.278,19-04 07:01:56
1.000,208.061,4.001,200763.250,19-04 07:01:57
0,513.859,0,525167.568,19-04 07:01:58
0,575.989,0,588788.852,19-04 07:01:59
0,34.996,0,29776.260,19-04 07:02:00
0,1.999,0,15.991,19-04 07:02:01
0,0,0,0,19-04 07:02:02
0,0,0,0,19-04 07:02:03
0,0,0,0,19-04 07:02:04
0,212.001,0,213044.963,19-04 07:02:05
0,210.002,0,212993.691,19-04 07:02:06
0,138.997,0,138236.912,19-04 07:02:07
0,120.008,0,120847.821,19-04 07:02:08
0,204.995,0,207858.432,19-04 07:02:09
0,445.121,0,448633.666,19-04 07:02:10
0,521.864,0,533365.120,19-04 07:02:11
0,283.000,0,285816.282,19-04 07:02:12
0,0,0,0,19-04 07:02:13
0,0,0,0,19-04 07:02:14
0,3.000,0,20.000,19-04 07:02:15
0,0,0,0,19-04 07:02:16
0,0,0,0,19-04 07:02:17
0,234.933,0,237499.965,19-04 07:02:18
0,237.003,0,237570.752,19-04 07:02:19
0,152.006,0,148426.175,19-04 07:02:20
0,141.989,0,105768.131,19-04 07:02:21
0,480.034,0,491526.385,19-04 07:02:22
0,566.984,0,577519.466,19-04 07:02:23
0,189.002,0,193581.605,19-04 07:02:24
0,4.000,0,76.000,19-04 07:02:25
0,0,0,0,19-04 07:02:26
0,0,0,0,19-04 07:02:27
0,0,0,0,19-04 07:02:28
0,248.997,0,253948.627,19-04 07:02:29
0,252.999,0,253991.388,19-04 07:02:30
0,7.000,0,7124.037,19-04 07:02:31
0,248.985,0,255004.358,19-04 07:02:32
0,206.012,0,210912.578,19-04 07:02:33
0,575.999,0,577535.319,19-04 07:02:34
0,456.992,0,462916.123,19-04 07:02:35
0,0,0,0,19-04 07:02:36
0,0,0,0,19-04 07:02:37
0,0,0,0,19-04 07:02:38
0,0,0,0,19-04 07:02:39
0,117.005,0,116761.162,19-04 07:02:40
0,141.997,0,145405.016,19-04 07:02:41
0,257.998,0,262142.399,19-04 07:02:42
0,264.000,0,270335.969,19-04 07:02:43
0,1.000,0,1024.319,19-04 07:02:44
0,479.853,0,489321.802,19-04 07:02:45
0,577.994,0,577614.464,19-04 07:02:46
0,195.002,0,189033.654,19-04 07:02:47
0,0,0,0,19-04 07:02:48
0,0,0,0,19-04 07:02:49
0,3.000,0,20.001,19-04 07:02:50
285.011,0,37869.516,0,19-04 07:02:51
984.304,0,127251.348,0,19-04 07:02:52
782.745,58.981,99935.475,55697.872,19-04 07:02:53
1134.010,350.003,144769.305,349791.152,19-04 07:02:54
1411.998,16.000,180479.704,68.000,19-04 07:02:55
602.022,259.009,77058.770,237200.528,19-04 07:02:56
0,528.076,0,527435.472,19-04 07:02:57
818.857,471.918,104421.779,466126.664,19-04 07:02:58
1333.996,0,167875.440,0,19-04 07:02:59
1188.997,15.000,146723.634,88.000,19-04 07:03:00
1225.390,0,154781.200,0,19-04 07:03:01
844.993,0,106439.152,0,19-04 07:03:02
33.001,116.002,3628.064,115202.040,19-04 07:03:03
0,568.052,0,567344.080,19-04 07:03:04
1.995,476.818,63.842,479072.644,19-04 07:03:05
61.127,398.828,3687.651,390013.234,19-04 07:03:06
108.996,367.987,12699.557,363507.324,19-04 07:03:07
6.999,431.961,831.925,424921.882,19-04 07:03:08
251.026,555.057,30331.128,543260.025,19-04 07:03:09
175.002,191.002,18648.172,171281.583,19-04 07:03:10
443.123,2.001,54255.013,8.002,19-04 07:03:11
124.961,146.955,14211.602,141396.238,19-04 07:03:12
8.000,479.005,740.008,485764.947,19-04 07:03:13
0,526.003,0,531683.470,19-04 07:03:14
274.982,420.972,33705.747,409944.595,19-04 07:03:15
141.010,0,17461.222,0,19-04 07:03:16
165.001,87.000,20940.113,83660.453,19-04 07:03:17
1.000,528.005,4.000,526136.994,19-04 07:03:18
0,479.998,0,472189.651,19-04 07:03:19
2.000,435.981,8.000,426241.716,19-04 07:03:20
0,497.197,0,486684.788,19-04 07:03:21
71.974,463.831,9112.677,458192.930,19-04 07:03:22
121.938,460.766,15000.389,453194.042,19-04 07:03:23
9.005,467.241,1028.530,464351.200,19-04 07:03:24
10.000,479.991,1279.975,475726.683,19-04 07:03:25
783.018,234.005,99922.269,227949.176,19-04 07:03:26
1268.937,0,162423.879,0,19-04 07:03:27
1330.068,0,170120.753,0,19-04 07:03:28
1321.419,0,169013.548,0,19-04 07:03:29
1316.560,2.999,168263.707,19.993,19-04 07:03:30
1416.041,0,181125.232,0,19-04 07:03:31
1124.989,13.000,143618.644,9195.913,19-04 07:03:32
845.951,345.980,108281.674,337920.257,19-04 07:03:33
1373.087,24.002,175627.126,21505.362,19-04 07:03:34
691.000,154.000,88447.951,143879.920,19-04 07:03:35
3.000,512.998,383.999,493010.333,19-04 07:03:36
438.076,467.081,55945.660,457547.003,19-04 07:03:37
1103.153,140.019,141203.611,139547.381,19-04 07:03:38
1311.536,0,167748.675,0,19-04 07:03:39
1331.934,6.000,170359.508,55.997,19-04 07:03:40
878.977,0,112509.109,0,19-04 07:03:41
1282.155,0,163987.859,0,19-04 07:03:42
1142.007,0,146176.846,0,19-04 07:03:43
1211.933,0,153059.517,0,19-04 07:03:44
943.039,39.002,120116.937,32153.322,19-04 07:03:45
1147.957,339.987,146310.531,336487.423,19-04 07:03:46
1382.038,0,175184.836,0,19-04 07:03:47
370.005,287.004,47008.591,281603.539,19-04 07:03:48
0,511.442,0,501213.578,19-04 07:03:49
435.598,455.625,55756.537,451904.326,19-04 07:03:50
1358.598,16.995,172932.784,239.929,19-04 07:03:51
980.961,163.993,125199.011,155657.797,19-04 07:03:52
721.036,0,92480.558,0,19-04 07:03:53
652.008,0,83141.011,0,19-04 07:03:54
671.962,19.999,85539.102,495.972,19-04 07:03:55
577.025,24.001,73335.189,20240.880,19-04 07:03:56
3.001,463.160,2040.703,447626.256,19-04 07:03:57
1.999,71.972,7.997,66933.998,19-04 07:03:58
7.000,0,131.995,0,19-04 07:03:59
6.003,15.006,24.010,64.027,19-04 07:04:00
2.999,6.997,11.995,531.788,19-04 07:04:01
8.000,0,136.001,0,19-04 07:04:02
6.000,2.000,24.000,12.000,19-04 07:04:03
3.000,0,12.000,0,19-04 07:04:04
0,0,0,0,19-04 07:04:05
0,12.000,0,96.001,19-04 07:04:06
