"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out24/dstat_out_wf.csv -D vdb",,,,"Date:","10 May 2024 07:15:22 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,10-05 07:15:22
50.951,0,5754.420,0,10-05 07:15:23
139.000,0,5775.995,0,10-05 07:15:24
291.027,0,26366.435,0,10-05 07:15:25
438.961,0,47615.771,0,10-05 07:15:26
37.001,0,18388.551,0,10-05 07:15:27
135.000,0,24236.036,0,10-05 07:15:28
56.000,8.000,21527.999,132.000,10-05 07:15:29
58.999,0,44675.400,0,10-05 07:15:30
301.045,0,39493.921,0,10-05 07:15:31
594.576,0,76105.695,0,10-05 07:15:32
221.523,0,28354.916,0,10-05 07:15:33
120.000,0,15359.943,0,10-05 07:15:34
171.007,0,21888.850,0,10-05 07:15:35
174.988,3.000,22398.504,11.999,10-05 07:15:36
194.013,0,24833.688,0,10-05 07:15:37
198.991,0,25470.838,0,10-05 07:15:38
114.007,0,14592.845,0,10-05 07:15:39
142.001,17.000,18176.076,172.001,10-05 07:15:40
113.995,0,14591.326,0,10-05 07:15:41
199.010,0,25473.256,0,10-05 07:15:42
198.996,0,25471.482,0,10-05 07:15:43
170.001,0,21760.190,0,10-05 07:15:44
142.003,0,18176.414,0,10-05 07:15:45
155.999,0,19967.821,0,10-05 07:15:46
157.000,0,20096.043,0,10-05 07:15:47
227.000,0,29056.021,0,10-05 07:15:48
198.999,0,25471.834,0,10-05 07:15:49
121.000,4.000,15487.946,271.999,10-05 07:15:50
191.001,0,24448.130,0,10-05 07:15:51
142.988,0,18302.427,0,10-05 07:15:52
199.011,0,25473.455,0,10-05 07:15:53
107.004,0,13696.473,0,10-05 07:15:54
205.004,5.000,26240.463,40.001,10-05 07:15:55
199.001,0,25472.145,0,10-05 07:15:56
199.000,0,25471.959,0,10-05 07:15:57
142.000,0,18175.970,0,10-05 07:15:58
170.990,0,21886.762,0,10-05 07:15:59
169.990,5.000,21758.715,31.998,10-05 07:16:00
199.007,0,25472.905,0,10-05 07:16:01
142.987,0,18302.296,0,10-05 07:16:02
228.015,0,29185.922,0,10-05 07:16:03
138.003,0,17664.406,0,10-05 07:16:04
174.991,0,22398.903,0,10-05 07:16:05
114.008,0,14593.083,0,10-05 07:16:06
170.994,0,21887.174,0,10-05 07:16:07
199.009,0,25473.156,0,10-05 07:16:08
199.981,0,25597.616,0,10-05 07:16:09
208.021,0,26626.642,0,10-05 07:16:10
86.996,1.000,11135.510,4.000,10-05 07:16:11
189.007,3.000,24192.938,12.000,10-05 07:16:12
228.001,0,29184.079,0,10-05 07:16:13
170.986,0,21886.241,0,10-05 07:16:14
171.006,0,21888.723,0,10-05 07:16:15
143.004,0,18304.465,0,10-05 07:16:16
171.002,1.000,21888.315,4.000,10-05 07:16:17
179.001,0,22912.171,0,10-05 07:16:18
119.997,0,15359.614,0,10-05 07:16:19
156.992,0,20094.989,0,10-05 07:16:20
170.016,0,21761.999,0,10-05 07:16:21
199.997,0,25599.638,0,10-05 07:16:22
171.002,0,21888.212,0,10-05 07:16:23
170.997,0,21887.604,0,10-05 07:16:24
171.000,0,21888.007,0,10-05 07:16:25
123.999,0,15871.888,0,10-05 07:16:26
161.001,1.000,20608.144,4.000,10-05 07:16:27
171.001,4.000,21888.074,12.000,10-05 07:16:28
170.999,0,21887.817,0,10-05 07:16:29
171.001,0,21888.135,0,10-05 07:16:30
142.000,0,18176.063,0,10-05 07:16:31
200.003,0,25600.344,0,10-05 07:16:32
141.997,0,18175.560,0,10-05 07:16:33
121.999,1.000,15615.927,4.000,10-05 07:16:34
220.008,0,28161.010,0,10-05 07:16:35
170.997,0,21887.608,0,10-05 07:16:36
131.997,0,16895.670,0,10-05 07:16:37
181.006,0,23168.713,0,10-05 07:16:38
201.996,0,25855.482,0,10-05 07:16:39
196.999,0,25215.882,0,10-05 07:16:40
178.998,0,22911.764,0,10-05 07:16:41
155.003,0,19840.368,0,10-05 07:16:42
150.999,0,19327.911,0,10-05 07:16:43
170.999,0,21887.852,0,10-05 07:16:44
170.999,5.000,21887.886,16.000,10-05 07:16:45
171.002,0,21888.224,0,10-05 07:16:46
146.002,0,18688.205,0,10-05 07:16:47
138.002,0,17664.314,0,10-05 07:16:48
170.998,0,21887.768,0,10-05 07:16:49
199.999,1.000,25599.919,4.000,10-05 07:16:50
114.999,0,14591.899,0,10-05 07:16:51
170.999,0,21887.843,0,10-05 07:16:52
119.996,0,15359.446,0,10-05 07:16:53
222.003,0,28416.377,0,10-05 07:16:54
199.007,0,25472.919,0,10-05 07:16:55
199.999,0,25599.927,0,10-05 07:16:56
141.992,0,18174.955,0,10-05 07:16:57
129.000,0,16512.022,0,10-05 07:16:58
185.008,0,23680.997,0,10-05 07:16:59
198.993,0,25471.114,0,10-05 07:17:00
142.993,0,18303.110,0,10-05 07:17:01
178.007,4.000,22784.917,16.001,10-05 07:17:02
163.001,0,20864.170,0,10-05 07:17:03
147.005,0,18816.695,0,10-05 07:17:04
167.002,0,21376.238,0,10-05 07:17:05
141.999,0,18175.837,0,10-05 07:17:06
196.980,1.000,25213.484,4.000,10-05 07:17:07
169.009,0,21633.144,0,10-05 07:17:08
147.006,0,18816.719,0,10-05 07:17:09
142.999,0,18303.834,0,10-05 07:17:10
171.001,0,21888.083,0,10-05 07:17:11
227.003,0,29056.401,0,10-05 07:17:12
113.994,0,14591.215,0,10-05 07:17:13
167.004,0,21376.557,0,10-05 07:17:14
119.003,0,15232.424,0,10-05 07:17:15
169.999,0,21759.887,0,10-05 07:17:16
227.986,0,29182.220,0,10-05 07:17:17
143.003,0,18304.371,0,10-05 07:17:18
199.003,1.000,25472.394,4.000,10-05 07:17:19
179.004,3.000,22912.453,12.000,10-05 07:17:20
163.002,0,20864.209,0,10-05 07:17:21
171.000,0,21888.010,0,10-05 07:17:22
144.000,0,18304.058,0,10-05 07:17:23
171.000,0,21888.040,0,10-05 07:17:24
199.001,1.000,25472.110,4.000,10-05 07:17:25
198.999,0,25471.891,0,10-05 07:17:26
88.000,0,11264.006,0,10-05 07:17:27
140.999,0,18047.905,0,10-05 07:17:28
199.001,0,25472.128,0,10-05 07:17:29
228.000,0,29183.968,0,10-05 07:17:30
170.990,0,21886.725,0,10-05 07:17:31
171.009,0,21889.137,0,10-05 07:17:32
141.999,0,18175.857,0,10-05 07:17:33
143.000,0,18303.977,0,10-05 07:17:34
227.991,0,29182.794,0,10-05 07:17:35
142.017,1.000,18178.135,4.000,10-05 07:17:36
199.983,4.000,25597.786,11.999,10-05 07:17:37
91.002,0,11648.218,0,10-05 07:17:38
165.001,0,21120.100,0,10-05 07:17:39
227.999,0,29183.872,0,10-05 07:17:40
194.997,0,24959.634,0,10-05 07:17:41
174.991,1.000,22398.816,4.000,10-05 07:17:42
114.001,0,14592.178,0,10-05 07:17:43
169.007,4.000,21632.929,12.001,10-05 07:17:44
212.001,0,27136.163,0,10-05 07:17:45
103.982,0,13309.684,0,10-05 07:17:46
199.026,0,25475.340,0,10-05 07:17:47
114.003,0,14592.442,0,10-05 07:17:48
199.995,2.000,25599.363,8.000,10-05 07:17:49
142.008,0,18177.018,0,10-05 07:17:50
143.002,0,18304.218,0,10-05 07:17:51
162.000,0,20735.953,0,10-05 07:17:52
178.990,4.000,22910.710,11.999,10-05 07:17:53
199.988,0,25598.492,0,10-05 07:17:54
142.008,0,18176.996,0,10-05 07:17:55
143.005,0,18304.695,0,10-05 07:17:56
155.992,0,19966.994,0,10-05 07:17:57
186.008,0,23808.988,0,10-05 07:17:58
142.000,1.000,18175.957,4.000,10-05 07:17:59
214.988,0,27646.421,0,10-05 07:18:00
156.010,0,19841.305,0,10-05 07:18:01
170.992,0,21887.018,0,10-05 07:18:02
160.009,0,20481.208,0,10-05 07:18:03
152.990,0,19582.771,0,10-05 07:18:04
200.009,0,25601.208,0,10-05 07:18:05
124.996,0,15999.448,0,10-05 07:18:06
188.010,0,24065.275,0,10-05 07:18:07
198.998,0,25471.756,0,10-05 07:18:08
180.000,0,23039.979,0,10-05 07:18:09
162.001,4.000,20736.151,16.000,10-05 07:18:10
199.988,0,25598.507,0,10-05 07:18:11
114.005,0,14592.695,0,10-05 07:18:12
170.988,0,21886.412,0,10-05 07:18:13
171.018,0,21890.322,0,10-05 07:18:14
170.994,1.000,21887.231,4.000,10-05 07:18:15
171.002,0,21888.288,0,10-05 07:18:16
157.003,0,20096.336,0,10-05 07:18:17
142.002,0,18176.228,0,10-05 07:18:18
213.999,0,27391.851,0,10-05 07:18:19
142.001,0,18176.166,0,10-05 07:18:20
167.999,0,21503.934,0,10-05 07:18:21
186.995,0,23807.365,0,10-05 07:18:22
159.005,0,20352.651,0,10-05 07:18:23
198.987,0,25470.382,0,10-05 07:18:24
171.010,0,21889.264,0,10-05 07:18:25
142.971,0,18300.344,0,10-05 07:18:26
171.745,6.990,21859.555,27.959,10-05 07:18:27
171.271,0,21922.713,0,10-05 07:18:28
176.015,0,22529.946,0,10-05 07:18:29
221.992,0,28415.038,0,10-05 07:18:30
100.003,0,12800.337,0,10-05 07:18:31
213.992,2.000,27390.983,8.000,10-05 07:18:32
161.995,3.000,20735.299,12.000,10-05 07:18:33
180.014,0,23041.810,0,10-05 07:18:34
141.992,0,18175.018,0,10-05 07:18:35
171.002,0,21888.282,0,10-05 07:18:36
199.981,0,25597.555,0,10-05 07:18:37
147.018,0,18818.319,0,10-05 07:18:38
165.994,1.000,21247.248,4.000,10-05 07:18:39
171.006,0,21888.808,0,10-05 07:18:40
170.990,0,21886.695,0,10-05 07:18:41
200.002,0,25600.295,0,10-05 07:18:42
142.001,0,18176.065,0,10-05 07:18:43
171.001,0,21888.073,0,10-05 07:18:44
189.007,4.000,24192.899,12.000,10-05 07:18:45
96.993,0,12287.055,0,10-05 07:18:46
199.017,0,25474.236,0,10-05 07:18:47
199.982,0,25597.741,0,10-05 07:18:48
114.009,0,14593.190,0,10-05 07:18:49
170.986,1.000,21886.180,4.000,10-05 07:18:50
199.007,0,25472.872,0,10-05 07:18:51
200.002,0,25600.308,0,10-05 07:18:52
114.006,0,14592.810,0,10-05 07:18:53
198.999,0,25471.889,0,10-05 07:18:54
199.984,0,25597.947,0,10-05 07:18:55
142.010,0,18177.297,0,10-05 07:18:56
172.997,0,22143.611,0,10-05 07:18:57
197.007,0,25216.867,0,10-05 07:18:58
170.996,0,21887.528,0,10-05 07:18:59
171.004,5.000,21888.558,16.000,10-05 07:19:00
219.977,3.000,28157.083,11.999,10-05 07:19:01
140.005,0,17920.576,0,10-05 07:19:02
181.983,0,23293.830,0,10-05 07:19:03
171.020,0,21890.513,0,10-05 07:19:04
171.006,0,21888.709,0,10-05 07:19:05
184.997,0,23679.578,0,10-05 07:19:06
156.009,0,19969.098,0,10-05 07:19:07
142.984,0,18301.929,0,10-05 07:19:08
171.013,0,21889.676,0,10-05 07:19:09
227.980,0,29181.444,0,10-05 07:19:10
171.015,0,21889.887,0,10-05 07:19:11
113.991,0,14590.849,0,10-05 07:19:12
171.013,0,21889.699,0,10-05 07:19:13
176.999,0,22655.928,0,10-05 07:19:14
192.992,0,24703.017,0,10-05 07:19:15
143.004,0,18304.500,0,10-05 07:19:16
145.989,4.000,18686.556,15.999,10-05 07:19:17
167.008,0,21376.961,0,10-05 07:19:18
200.004,0,25600.503,0,10-05 07:19:19
199.009,0,25473.139,0,10-05 07:19:20
141.981,0,18173.615,0,10-05 07:19:21
108.008,0,13824.990,0,10-05 07:19:22
177.998,1.000,22783.779,4.000,10-05 07:19:23
227.017,0,29058.125,0,10-05 07:19:24
171.000,0,21887.981,0,10-05 07:19:25
199.991,0,25598.840,0,10-05 07:19:26
114.000,0,14591.948,0,10-05 07:19:27
199.014,0,25473.751,0,10-05 07:19:28
142.999,0,18303.912,0,10-05 07:19:29
170.998,0,21887.780,0,10-05 07:19:30
228.000,0,29184.049,0,10-05 07:19:31
170.998,0,21887.705,0,10-05 07:19:32
194.995,0,24959.306,0,10-05 07:19:33
174.999,5.000,22399.872,16.000,10-05 07:19:34
141.999,0,18175.854,0,10-05 07:19:35
216.006,0,27648.716,0,10-05 07:19:36
182.995,0,23423.327,0,10-05 07:19:37
200.001,0,25600.076,0,10-05 07:19:38
159.002,1.000,20352.256,4.000,10-05 07:19:39
