"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out28/dstat_out_wf.csv -D vdb",,,,"Date:","07 May 2024 06:46:51 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,07-05 06:46:51
67.924,0,3340.263,0,07-05 06:46:52
283.004,8.000,4884.077,36.001,07-05 06:46:53
173.999,0,3847.981,0,07-05 06:46:54
556.015,0,40089.062,0,07-05 06:46:55
324.974,0,19366.423,0,07-05 06:46:56
667.030,7.000,68627.063,416.019,07-05 06:46:57
521.994,0,43775.474,0,07-05 06:46:58
645.453,0,82105.645,0,07-05 06:46:59
281.828,0,53911.183,0,07-05 06:47:00
263.006,0,51481.124,0,07-05 06:47:01
526.549,14.987,67398.325,155.867,07-05 06:47:02
318.494,0,40767.209,0,07-05 06:47:03
170.996,0,21887.539,0,07-05 06:47:04
226.994,1.000,29055.271,4.000,07-05 06:47:05
171.000,0,21888.030,0,07-05 06:47:06
198.001,0,25344.140,0,07-05 06:47:07
142.002,0,18176.240,0,07-05 06:47:08
199.001,0,25472.181,0,07-05 06:47:09
143.006,0,18304.764,0,07-05 06:47:10
140.992,0,18047.028,0,07-05 06:47:11
198.998,0,25471.771,0,07-05 06:47:12
143.001,0,18304.162,0,07-05 06:47:13
197.787,0,25316.674,0,07-05 06:47:14
147.159,0,18836.406,0,07-05 06:47:15
194.985,2.000,24958.081,11.999,07-05 06:47:16
149.008,0,19072.975,0,07-05 06:47:17
163.005,0,20864.601,0,07-05 06:47:18
198.995,0,25471.336,0,07-05 06:47:19
113.998,0,14591.752,0,07-05 06:47:20
214.014,0,27265.809,0,07-05 06:47:21
128.003,0,16384.407,0,07-05 06:47:22
180.007,0,23040.840,0,07-05 06:47:23
216.999,1.000,27775.841,4.000,07-05 06:47:24
113.989,2.000,14590.532,15.998,07-05 06:47:25
156.015,0,19969.903,0,07-05 06:47:26
184.997,0,23679.575,0,07-05 06:47:27
198.960,0,25466.936,0,07-05 06:47:28
141.977,0,18173.108,0,07-05 06:47:29
175.062,0,22407.912,0,07-05 06:47:30
137.983,0,17661.803,0,07-05 06:47:31
198.943,0,25464.658,0,07-05 06:47:32
228.084,6.002,29194.772,32.012,07-05 06:47:33
199.988,0,25598.516,0,07-05 06:47:34
57.006,0,7296.774,0,07-05 06:47:35
227.992,0,29182.962,0,07-05 06:47:36
171.005,0,21888.620,0,07-05 06:47:37
171.991,0,22014.901,0,07-05 06:47:38
112.986,0,14462.201,0,07-05 06:47:39
228.028,0,29187.526,0,07-05 06:47:40
179.998,3.000,23039.721,16.000,07-05 06:47:41
174.004,0,22272.456,0,07-05 06:47:42
157.983,0,20221.819,0,07-05 06:47:43
212.015,0,27137.928,0,07-05 06:47:44
186.991,0,23934.826,0,07-05 06:47:45
173.015,0,22145.944,0,07-05 06:47:46
112.004,0,14336.570,0,07-05 06:47:47
227.913,0,29172.837,0,07-05 06:47:48
170.999,0,21887.854,0,07-05 06:47:49
171.054,0,21894.861,0,07-05 06:47:50
228.020,0,29186.507,0,07-05 06:47:51
170.994,0,21887.185,0,07-05 06:47:52
142.006,0,18176.722,0,07-05 06:47:53
199.914,0,25588.937,0,07-05 06:47:54
199.059,0,25479.520,0,07-05 06:47:55
170.998,0,21887.734,0,07-05 06:47:56
142.951,2.999,18297.725,15.995,07-05 06:47:57
199.068,0,25480.660,0,07-05 06:47:58
143.014,0,18305.830,0,07-05 06:47:59
185.009,0,23681.143,0,07-05 06:48:00
156.992,0,20094.914,0,07-05 06:48:01
198.968,0,25467.857,0,07-05 06:48:02
113.994,0,14591.204,0,07-05 06:48:03
148.036,0,18948.602,0,07-05 06:48:04
165.008,0,21121.077,0,07-05 06:48:05
199.978,0,25597.239,0,07-05 06:48:06
181.021,0,23170.718,0,07-05 06:48:07
189.001,0,24192.174,0,07-05 06:48:08
142.992,0,18303.030,0,07-05 06:48:09
171.008,0,21888.977,0,07-05 06:48:10
158.996,0,20351.491,0,07-05 06:48:11
154.006,0,19712.803,0,07-05 06:48:12
199.982,0,25597.755,0,07-05 06:48:13
177.015,3.000,22657.966,16.001,07-05 06:48:14
192.733,0,24669.770,0,07-05 06:48:15
171.224,0,21916.665,0,07-05 06:48:16
194.009,0,24833.142,0,07-05 06:48:17
147.989,0,18942.617,0,07-05 06:48:18
171.004,0,21888.555,0,07-05 06:48:19
214.005,0,27392.585,0,07-05 06:48:20
127.998,0,16383.780,0,07-05 06:48:21
227.999,0,29183.848,0,07-05 06:48:22
198.998,0,25471.683,0,07-05 06:48:23
168.003,0,21504.333,0,07-05 06:48:24
116.999,0,14975.929,0,07-05 06:48:25
184.991,0,23678.835,0,07-05 06:48:26
157.007,0,20096.920,0,07-05 06:48:27
212.001,0,27136.187,0,07-05 06:48:28
130.002,0,16640.235,0,07-05 06:48:29
227.994,3.000,29183.245,16.000,07-05 06:48:30
124.002,0,15872.210,0,07-05 06:48:31
189.998,0,24319.778,0,07-05 06:48:32
142.000,0,18176.043,0,07-05 06:48:33
199.002,0,25472.269,0,07-05 06:48:34
143.000,0,18304.032,0,07-05 06:48:35
227.999,0,29183.921,0,07-05 06:48:36
198.999,0,25471.810,0,07-05 06:48:37
143.000,0,18304.058,0,07-05 06:48:38
126.995,0,16255.345,0,07-05 06:48:39
185.996,0,23807.542,0,07-05 06:48:40
228.011,0,29185.407,0,07-05 06:48:41
171.000,0,21888.019,0,07-05 06:48:42
141.993,0,18175.132,0,07-05 06:48:43
171.007,0,21888.864,0,07-05 06:48:44
208.002,0,26624.252,0,07-05 06:48:45
134.001,1.000,17152.169,4.000,07-05 06:48:46
186.002,2.000,23808.221,12.000,07-05 06:48:47
155.998,0,19967.782,0,07-05 06:48:48
143.003,0,18304.421,0,07-05 06:48:49
199.999,0,25471.899,0,07-05 06:48:50
190.000,0,24319.942,0,07-05 06:48:51
124.001,0,15872.074,0,07-05 06:48:52
180.001,0,23040.065,0,07-05 06:48:53
133.000,0,17024.022,0,07-05 06:48:54
227.999,0,29183.869,0,07-05 06:48:55
171.000,0,21888.036,0,07-05 06:48:56
171.001,0,21888.129,0,07-05 06:48:57
161.000,0,20607.971,0,07-05 06:48:58
152.000,0,19456.023,0,07-05 06:48:59
227.997,0,29183.574,0,07-05 06:49:00
199.939,0,25592.188,0,07-05 06:49:01
211.051,0,27014.470,0,07-05 06:49:02
131.005,3.000,16768.697,16.001,07-05 06:49:03
171.002,0,21888.315,0,07-05 06:49:04
198.998,0,25471.730,0,07-05 06:49:05
113.999,0,14591.897,0,07-05 06:49:06
199.006,0,25472.784,0,07-05 06:49:07
187.994,0,24063.175,0,07-05 06:49:08
183.004,0,23424.519,0,07-05 06:49:09
150.000,0,19199.977,0,07-05 06:49:10
219.997,0,28159.624,0,07-05 06:49:11
143.001,0,18304.112,0,07-05 06:49:12
171.000,0,21887.970,0,07-05 06:49:13
199.000,0,25471.977,0,07-05 06:49:14
228.007,0,29184.850,0,07-05 06:49:15
113.997,0,14591.627,0,07-05 06:49:16
171.001,0,21888.079,0,07-05 06:49:17
199.994,0,25599.260,0,07-05 06:49:18
170.005,3.000,21760.618,16.000,07-05 06:49:19
199.998,0,25599.738,0,07-05 06:49:20
142.000,0,18176.046,0,07-05 06:49:21
177.001,0,22656.174,0,07-05 06:49:22
194.000,0,24831.978,0,07-05 06:49:23
141.999,0,18175.896,0,07-05 06:49:24
170.998,0,21887.796,0,07-05 06:49:25
199.001,0,25472.106,0,07-05 06:49:26
89.000,0,11392.020,0,07-05 06:49:27
167.997,0,21503.552,0,07-05 06:49:28
220.002,0,28160.250,0,07-05 06:49:29
151.001,0,19328.099,0,07-05 06:49:30
228.002,0,29184.269,0,07-05 06:49:31
149.002,0,19072.320,0,07-05 06:49:32
165.999,0,21247.834,0,07-05 06:49:33
197.002,0,25216.270,0,07-05 06:49:34
170.994,0,21887.173,0,07-05 06:49:35
228.003,3.000,29184.432,16.000,07-05 06:49:36
142.996,0,18303.512,0,07-05 06:49:37
142.000,0,18176.057,0,07-05 06:49:38
142.978,0,18301.195,0,07-05 06:49:39
227.996,0,29183.455,0,07-05 06:49:40
84.982,0,10877.649,0,07-05 06:49:41
199.085,0,25482.921,0,07-05 06:49:42
170.955,0,21882.191,0,07-05 06:49:43
123.033,0,15748.247,0,07-05 06:49:44
190.972,0,24444.366,0,07-05 06:49:45
227.932,1.999,29175.294,11.996,07-05 06:49:46
171.064,0,21896.234,0,07-05 06:49:47
146.012,0,18689.525,0,07-05 06:49:48
138.975,0,17788.851,0,07-05 06:49:49
228.042,1.000,29189.436,4.001,07-05 06:49:50
170.998,0,21887.720,0,07-05 06:49:51
170.995,4.000,21887.415,27.999,07-05 06:49:52
171.007,0,21888.947,0,07-05 06:49:53
147.987,0,18942.290,0,07-05 06:49:54
222.009,0,28417.209,0,07-05 06:49:55
207.988,0,26622.508,0,07-05 06:49:56
133.948,1.999,17145.377,7.997,07-05 06:49:57
199.011,2.000,25473.369,16.001,07-05 06:49:58
198.076,0,25353.671,0,07-05 06:49:59
172.931,0,22135.224,0,07-05 06:50:00
142.006,0,18176.728,0,07-05 06:50:01
142.984,0,18301.916,0,07-05 06:50:02
121.049,1.000,15494.283,4.002,07-05 06:50:03
147.014,0,18817.747,0,07-05 06:50:04
215.977,0,27645.094,0,07-05 06:50:05
143.007,0,18304.876,0,07-05 06:50:06
114.006,0,14592.827,0,07-05 06:50:07
198.989,0,25470.634,0,07-05 06:50:08
198.983,3.000,25469.881,15.999,07-05 06:50:09
171.016,0,21890.107,0,07-05 06:50:10
171.915,0,22005.110,0,07-05 06:50:11
142.037,0,18180.776,0,07-05 06:50:12
171.009,0,21889.166,0,07-05 06:50:13
142.024,1.000,18179.061,4.001,07-05 06:50:14
143.002,0,18304.194,0,07-05 06:50:15
171.010,0,21889.254,0,07-05 06:50:16
198.994,0,25471.180,0,07-05 06:50:17
159.000,0,20351.937,0,07-05 06:50:18
183.999,0,23423.865,0,07-05 06:50:19
143.001,0,18304.136,0,07-05 06:50:20
170.986,0,21886.242,0,07-05 06:50:21
227.016,0,29058.078,0,07-05 06:50:22
170.992,0,21886.920,0,07-05 06:50:23
152.011,0,19457.404,0,07-05 06:50:24
133.002,0,17024.207,0,07-05 06:50:25
227.998,3.000,29183.781,16.000,07-05 06:50:26
227.999,0,29183.863,0,07-05 06:50:27
199.993,0,25599.103,0,07-05 06:50:28
126.004,0,16128.480,0,07-05 06:50:29
102.995,0,13055.409,0,07-05 06:50:30
228.007,1.000,29184.931,4.000,07-05 06:50:31
198.992,0,25470.937,0,07-05 06:50:32
171.007,0,21888.890,0,07-05 06:50:33
137.998,0,17663.755,0,07-05 06:50:34
146.984,0,18814.007,0,07-05 06:50:35
199.037,0,25476.691,0,07-05 06:50:36
170.968,0,21883.891,0,07-05 06:50:37
143.016,0,18306.030,0,07-05 06:50:38
198.986,0,25470.175,0,07-05 06:50:39
200.013,0,25601.707,0,07-05 06:50:40
170.992,0,21886.973,0,07-05 06:50:41
171.013,1.000,21889.609,4.000,07-05 06:50:42
198.995,2.000,25471.387,12.000,07-05 06:50:43
167.005,0,21376.595,0,07-05 06:50:44
146.000,0,18687.976,0,07-05 06:50:45
199.985,0,25598.077,0,07-05 06:50:46
171.015,0,21889.982,0,07-05 06:50:47
185.977,1.000,23805.088,4.000,07-05 06:50:48
183.018,0,23426.287,0,07-05 06:50:49
171.985,0,22014.054,0,07-05 06:50:50
143.011,0,18305.439,0,07-05 06:50:51
227.986,0,29182.218,0,07-05 06:50:52
152.008,0,19457.088,0,07-05 06:50:53
133.002,0,17024.198,0,07-05 06:50:54
198.979,0,25469.349,0,07-05 06:50:55
200.019,0,25602.385,0,07-05 06:50:56
170.989,0,21886.596,0,07-05 06:50:57
113.009,1.000,14465.148,4.000,07-05 06:50:58
227.984,2.000,29181.909,11.999,07-05 06:50:59
200.005,0,25600.657,0,07-05 06:51:00
198.988,0,25470.455,0,07-05 06:51:01
171.017,0,21890.201,0,07-05 06:51:02
142.996,0,18303.476,0,07-05 06:51:03
170.972,1.000,21884.419,3.999,07-05 06:51:04
171.026,0,21891.385,0,07-05 06:51:05
171.007,0,21888.874,0,07-05 06:51:06
171.007,0,21888.843,0,07-05 06:51:07
141.996,0,18175.465,0,07-05 06:51:08
149.996,0,19199.508,0,07-05 06:51:09
205.999,0,26367.897,0,07-05 06:51:10
157.005,0,20096.627,0,07-05 06:51:11
228.001,0,29184.071,0,07-05 06:51:12
170.991,0,21886.802,0,07-05 06:51:13
170.012,0,21761.573,0,07-05 06:51:14
171.981,3.000,22013.593,15.998,07-05 06:51:15
171.010,0,21889.279,0,07-05 06:51:16
170.997,0,21887.605,0,07-05 06:51:17
199.014,0,25473.825,0,07-05 06:51:18
224.002,0,28672.318,0,07-05 06:51:19
117.998,1.000,15103.767,4.000,07-05 06:51:20
200.004,0,25600.491,0,07-05 06:51:21
141.995,0,18175.364,0,07-05 06:51:22
228.013,0,29185.726,0,07-05 06:51:23
198.999,0,25471.907,0,07-05 06:51:24
227.997,0,29183.673,0,07-05 06:51:25
159.993,0,20479.117,0,07-05 06:51:26
96.996,0,12415.520,0,07-05 06:51:27
203.005,0,25984.592,0,07-05 06:51:28
223.994,0,28671.218,0,07-05 06:51:29
200.004,0,25600.572,0,07-05 06:51:30
198.985,3.000,25470.029,15.999,07-05 06:51:31
143.011,0,18305.351,0,07-05 06:51:32
142.001,0,18176.087,0,07-05 06:51:33
200.000,0,25599.998,0,07-05 06:51:34
84.999,0,10879.839,0,07-05 06:51:35
227.997,1.000,29183.634,4.000,07-05 06:51:36
171.002,0,21888.240,0,07-05 06:51:37
151.986,0,19454.262,0,07-05 06:51:38
190.021,0,24322.734,0,07-05 06:51:39
141.988,0,18174.453,0,07-05 06:51:40
171.022,0,21890.803,0,07-05 06:51:41
170.968,0,21883.853,0,07-05 06:51:42
171.032,0,21892.056,0,07-05 06:51:43
142.986,0,18302.224,0,07-05 06:51:44
171.021,0,21890.695,0,07-05 06:51:45
121.993,0,15615.159,0,07-05 06:51:46
162.985,3.000,20734.138,15.999,07-05 06:51:47
143.015,0,18305.868,0,07-05 06:51:48
205.991,0,26366.910,0,07-05 06:51:49
164.015,0,20993.874,0,07-05 06:51:50
171.004,0,21888.527,0,07-05 06:51:51
113.999,1.000,14591.857,4.000,07-05 06:51:52
199.962,0,25595.087,0,07-05 06:51:53
199.041,0,25477.205,0,07-05 06:51:54
142.999,0,18303.930,0,07-05 06:51:55
170.985,0,21886.046,0,07-05 06:51:56
169.969,0,21755.990,0,07-05 06:51:57
143.031,0,18307.993,0,07-05 06:51:58
