"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out46/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 21:51:09 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 21:51:09
2.997,0,11.989,0,21-04 21:51:10
208.997,22.000,11059.863,619.992,21-04 21:51:11
50.999,0,2283.968,0,21-04 21:51:12
0,0,0,0,21-04 21:51:13
0,0,0,0,21-04 21:51:14
0,0,0,0,21-04 21:51:15
0,2.002,0,168.141,21-04 21:51:16
0,0,0,0,21-04 21:51:17
0,0,0,0,21-04 21:51:18
0,0,0,0,21-04 21:51:19
0,0,0,0,21-04 21:51:20
0,0,0,0,21-04 21:51:21
0,0,0,0,21-04 21:51:22
0,0,0,0,21-04 21:51:23
0,0,0,0,21-04 21:51:24
0,0,0,0,21-04 21:51:25
0,2.000,0,12.000,21-04 21:51:26
0,0,0,0,21-04 21:51:27
0,0,0,0,21-04 21:51:28
0,0,0,0,21-04 21:51:29
0,0,0,0,21-04 21:51:30
0,0,0,0,21-04 21:51:31
0,0,0,0,21-04 21:51:32
0,0,0,0,21-04 21:51:33
0,0,0,0,21-04 21:51:34
0,0,0,0,21-04 21:51:35
0,0,0,0,21-04 21:51:36
0,0,0,0,21-04 21:51:37
0,2.000,0,12.000,21-04 21:51:38
0,0,0,0,21-04 21:51:39
0,0,0,0,21-04 21:51:40
0,0,0,0,21-04 21:51:41
0,0,0,0,21-04 21:51:42
0,7.000,0,408.013,21-04 21:51:43
0,0,0,0,21-04 21:51:44
0,0,0,0,21-04 21:51:45
0,0,0,0,21-04 21:51:46
0,19.000,0,136.003,21-04 21:51:47
0,0,0,0,21-04 21:51:48
266.229,2.002,33276.565,48.041,21-04 21:51:49
629.024,0,79394.992,0,21-04 21:51:50
756.989,0,96222.654,0,21-04 21:51:51
363.007,0,46336.872,0,21-04 21:51:52
0,0,0,0,21-04 21:51:53
0,0,0,0,21-04 21:51:54
0,2.000,0,163.999,21-04 21:51:55
0,0,0,0,21-04 21:51:56
0,0,0,0,21-04 21:51:57
0,0,0,0,21-04 21:51:58
0,0,0,0,21-04 21:51:59
0,0,0,0,21-04 21:52:00
0,0,0,0,21-04 21:52:01
0,2.000,0,116.001,21-04 21:52:02
0,0,0,0,21-04 21:52:03
174.001,0,21760.067,0,21-04 21:52:04
80.000,0,10239.992,0,21-04 21:52:05
323.001,0,40832.162,0,21-04 21:52:06
435.001,2.000,55424.165,116.000,21-04 21:52:07
722.000,0,92415.951,0,21-04 21:52:08
279.987,0,35838.352,0,21-04 21:52:09
0,17.001,0,13696.711,21-04 21:52:10
0,88.995,0,86983.416,21-04 21:52:11
1.000,148.000,4.000,142828.120,21-04 21:52:12
0,125.003,0,122175.322,21-04 21:52:13
0,0,0,0,21-04 21:52:14
0,0,0,0,21-04 21:52:15
0,0,0,0,21-04 21:52:16
1.000,246.005,4.000,238516.581,21-04 21:52:17
0,581.980,0,568856.795,21-04 21:52:18
0,8.000,0,92.000,21-04 21:52:19
0,0,0,0,21-04 21:52:20
43.000,0,5503.970,0,21-04 21:52:21
543.986,2.000,69630.211,155.996,21-04 21:52:22
660.993,0,84607.105,0,21-04 21:52:23
249.010,0,31873.336,0,21-04 21:52:24
0,0,0,0,21-04 21:52:25
248.998,0,31871.756,0,21-04 21:52:26
0,2.000,0,120.001,21-04 21:52:27
0,0,0,0,21-04 21:52:28
249.999,0,31999.809,0,21-04 21:52:29
0,0,0,0,21-04 21:52:30
0,0,0,0,21-04 21:52:31
0,114.999,0,73447.590,21-04 21:52:32
0,108.005,0,74547.188,21-04 21:52:33
0,121.995,0,89720.120,21-04 21:52:34
0,0,0,0,21-04 21:52:35
134.000,549.999,17151.954,401302.915,21-04 21:52:36
116.000,523.998,14847.937,364138.447,21-04 21:52:37
497.966,128.991,63739.688,75406.899,21-04 21:52:38
0,0,0,0,21-04 21:52:39
0,0,0,0,21-04 21:52:40
616.070,0,78856.994,0,21-04 21:52:41
131.998,2.000,16895.750,151.998,21-04 21:52:42
0,0,0,0,21-04 21:52:43
175.065,0,22408.360,0,21-04 21:52:44
74.990,0,9598.778,0,21-04 21:52:45
0,0,0,0,21-04 21:52:46
0,2.000,0,115.998,21-04 21:52:47
0,0,0,0,21-04 21:52:48
0,0,0,0,21-04 21:52:49
249.997,0,31999.661,0,21-04 21:52:50
0,0,0,0,21-04 21:52:51
0,2.000,0,115.991,21-04 21:52:52
0,282.023,0,197515.891,21-04 21:52:53
248.975,538.945,31744.752,369634.175,21-04 21:52:54
0,489.064,0,315957.067,21-04 21:52:55
249.974,0,31996.718,0,21-04 21:52:56
499.041,0,63877.292,0,21-04 21:52:57
248.996,2.000,31871.442,191.997,21-04 21:52:58
250.008,0,32001.021,0,21-04 21:52:59
178.001,0,22784.173,0,21-04 21:53:00
71.998,0,9215.805,0,21-04 21:53:01
0,0,0,0,21-04 21:53:02
0,2.000,0,112.003,21-04 21:53:03
0,0,0,0,21-04 21:53:04
0,0,0,0,21-04 21:53:05
0,0,0,0,21-04 21:53:06
0,0,0,0,21-04 21:53:07
248.002,2.000,31744.267,116.001,21-04 21:53:08
249.999,8.000,31999.935,172.000,21-04 21:53:09
0,110.998,0,72447.020,21-04 21:53:10
1.000,261.015,4.000,195911.018,21-04 21:53:11
438.995,505.994,56191.321,396711.207,21-04 21:53:12
309.989,422.985,39554.612,299453.494,21-04 21:53:13
0,1.000,0,984.007,21-04 21:53:14
0,0,0,0,21-04 21:53:15
250.001,0,32000.159,0,21-04 21:53:16
225.990,0,28926.777,0,21-04 21:53:17
24.001,13.001,3072.125,388.016,21-04 21:53:18
0,0,0,0,21-04 21:53:19
203.000,0,25855.989,0,21-04 21:53:20
295.993,0,37887.126,0,21-04 21:53:21
0,0,0,0,21-04 21:53:22
249.999,2.000,31999.859,115.999,21-04 21:53:23
0,0,0,0,21-04 21:53:24
0,0,0,0,21-04 21:53:25
0,0,0,0,21-04 21:53:26
0,65.000,0,45943.718,21-04 21:53:27
26.000,109.000,3327.986,69635.697,21-04 21:53:28
472.020,230.010,60418.619,165199.162,21-04 21:53:29
249.999,508.998,31999.882,353502.697,21-04 21:53:30
249.993,535.984,31999.070,356361.646,21-04 21:53:31
248.000,0,31743.954,0,21-04 21:53:32
0,2.000,0,243.998,21-04 21:53:33
0,0,0,0,21-04 21:53:34
239.001,0,30592.093,0,21-04 21:53:35
261.002,0,33408.249,0,21-04 21:53:36
0,0,0,0,21-04 21:53:37
0,14.000,0,323.998,21-04 21:53:38
250.002,0,31872.222,0,21-04 21:53:39
0,0,0,0,21-04 21:53:40
0,0,0,0,21-04 21:53:41
0,0,0,0,21-04 21:53:42
498.995,125.999,63871.396,88395.164,21-04 21:53:43
249.983,12.999,31997.839,9467.361,21-04 21:53:44
0,65.004,0,45942.890,21-04 21:53:45
247.999,112.999,31743.818,79167.546,21-04 21:53:46
250.003,75.001,32000.359,49844.559,21-04 21:53:47
0,583.991,0,397281.986,21-04 21:53:48
0,582.993,0,391747.192,21-04 21:53:49
500.008,130.002,63877.038,88977.446,21-04 21:53:50
28.000,0,3583.992,0,21-04 21:53:51
220.997,0,28287.674,0,21-04 21:53:52
0,17.000,0,480.004,21-04 21:53:53
0,0,0,0,21-04 21:53:54
0,0,0,0,21-04 21:53:55
0,0,0,0,21-04 21:53:56
214.999,0,27519.878,0,21-04 21:53:57
285.001,2.000,36480.122,116.000,21-04 21:53:58
247.987,0,31742.351,0,21-04 21:53:59
250.000,0,31999.995,0,21-04 21:54:00
0,0,0,0,21-04 21:54:01
0,113.001,0,79236.600,21-04 21:54:02
487.003,2.000,62336.380,188.001,21-04 21:54:03
12.000,134.000,1535.997,102751.822,21-04 21:54:04
0,62.001,0,45017.080,21-04 21:54:05
0,598.992,0,436386.028,21-04 21:54:06
249.996,432.993,31871.449,352281.913,21-04 21:54:07
72.999,16.000,9343.923,631.995,21-04 21:54:08
177.001,0,22656.162,0,21-04 21:54:09
0,0,0,0,21-04 21:54:10
264.003,0,33792.341,0,21-04 21:54:11
234.000,0,29952.029,0,21-04 21:54:12
0,2.000,0,116.002,21-04 21:54:13
0,0,0,0,21-04 21:54:14
208.000,0,26624.019,0,21-04 21:54:15
390.003,0,49920.324,0,21-04 21:54:16
150.000,0,19200.019,0,21-04 21:54:17
192.001,2.000,24576.120,116.001,21-04 21:54:18
57.999,0,7423.923,0,21-04 21:54:19
0,27.999,0,19567.254,21-04 21:54:20
0,96.002,0,68445.610,21-04 21:54:21
0,120.000,0,86991.854,21-04 21:54:22
0,113.004,0,71886.360,21-04 21:54:23
249.986,509.972,31998.233,365659.812,21-04 21:54:24
0,528.003,0,371058.063,21-04 21:54:25
250.001,79.000,32000.174,56148.305,21-04 21:54:26
247.999,0,31743.932,0,21-04 21:54:27
114.001,2.000,14592.077,264.001,21-04 21:54:28
386.998,0,49407.775,0,21-04 21:54:29
0,0,0,0,21-04 21:54:30
499.997,0,63743.616,0,21-04 21:54:31
0,0,0,0,21-04 21:54:32
250.994,2.000,31999.291,115.997,21-04 21:54:33
0,0,0,0,21-04 21:54:34
0,0,0,0,21-04 21:54:35
0,0,0,0,21-04 21:54:36
147.999,58.000,18815.897,39099.787,21-04 21:54:37
104.000,98.000,13183.970,57091.871,21-04 21:54:38
235.998,136.999,29951.738,101679.112,21-04 21:54:39
14.000,0,1792.013,0,21-04 21:54:40
0,238.007,0,174165.336,21-04 21:54:41
251.002,596.004,32000.228,415510.964,21-04 21:54:42
251.989,387.983,32002.557,270311.811,21-04 21:54:43
249.000,0,31744.029,0,21-04 21:54:44
251.001,0,32000.094,0,21-04 21:54:45
363.000,0,46463.947,0,21-04 21:54:46
136.000,0,17408.026,0,21-04 21:54:47
0,47.000,0,556.006,21-04 21:54:48
0,0,0,0,21-04 21:54:49
0,0,0,0,21-04 21:54:50
0,0,0,0,21-04 21:54:51
0,0,0,0,21-04 21:54:52
0,2.000,0,116.000,21-04 21:54:53
249.000,0,31871.953,0,21-04 21:54:54
249.998,89.999,31999.787,71403.525,21-04 21:54:55
0,50.002,0,39993.767,21-04 21:54:56
249.987,48.997,31998.283,46093.526,21-04 21:54:57
282.013,159.007,36097.624,87755.949,21-04 21:54:58
447.984,39.999,57341.946,34394.768,21-04 21:54:59
256.010,90.003,32769.261,70126.698,21-04 21:55:00
12.000,558.980,1535.945,422440.959,21-04 21:55:01
0,408.993,0,307106.911,21-04 21:55:02
0,3.000,0,1212.019,21-04 21:55:03
0,0,0,0,21-04 21:55:04
0,0,0,0,21-04 21:55:05
247.999,0,31743.932,0,21-04 21:55:06
0,0,0,0,21-04 21:55:07
0,101.999,0,1243.990,21-04 21:55:08
0,0,0,0,21-04 21:55:09
0,0,0,0,21-04 21:55:10
0,0,0,0,21-04 21:55:11
0,0,0,0,21-04 21:55:12
269.753,1.998,34528.343,115.894,21-04 21:55:13
483.424,0,61365.797,0,21-04 21:55:14
0,0,0,0,21-04 21:55:15
359.007,0,45312.874,0,21-04 21:55:16
400.012,57.002,50561.456,37341.075,21-04 21:55:17
0,703.985,0,434734.663,21-04 21:55:18
0,587.015,0,390801.903,21-04 21:55:19
0,34.999,0,23503.408,21-04 21:55:20
250.991,0,31742.850,0,21-04 21:55:21
0,0,0,0,21-04 21:55:22
0,34.000,0,3180.005,21-04 21:55:23
0,0,0,0,21-04 21:55:24
0,0,0,0,21-04 21:55:25
0,0,0,0,21-04 21:55:26
229.014,0,29057.839,0,21-04 21:55:27
276.999,2.000,34943.866,104.000,21-04 21:55:28
0,0,0,0,21-04 21:55:29
336.003,0,42248.380,0,21-04 21:55:30
170.001,0,21496.159,0,21-04 21:55:31
0,0,0,0,21-04 21:55:32
252.991,2.000,31998.898,99.997,21-04 21:55:33
253.008,111.003,31872.979,77246.374,21-04 21:55:34
0,0,0,0,21-04 21:55:35
253.985,527.969,31874.149,373690.304,21-04 21:55:36
0.997,612.331,3.989,426728.758,21-04 21:55:37
0,82.226,0,53675.769,21-04 21:55:38
0,63.000,0,1607.998,21-04 21:55:39
0,0,0,0,21-04 21:55:40
99.001,0,12672.074,0,21-04 21:55:41
153.999,0,19327.897,0,21-04 21:55:42
254.001,2.000,32000.170,100.001,21-04 21:55:43
0,0,0,0,21-04 21:55:44
250.001,0,31744.109,0,21-04 21:55:45
501.995,0,63999.414,0,21-04 21:55:46
0,0,0,0,21-04 21:55:47
0,2.000,0,116.000,21-04 21:55:48
206.999,0,26239.920,0,21-04 21:55:49
294.999,0,37503.881,0,21-04 21:55:50
