"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out28/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 08:49:05 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 08:49:05
0.999,0.999,3.997,3.997,19-04 08:49:06
0,0,0,0,19-04 08:49:07
0,0,0,0,19-04 08:49:08
0,38.999,0,799.987,19-04 08:49:09
0,20.999,0,243.989,19-04 08:49:10
1.000,51.002,4.000,32289.489,19-04 08:49:11
1.001,266.256,4.004,241012.016,19-04 08:49:12
0,187.999,0,190458.699,19-04 08:49:13
0,0,0,0,19-04 08:49:14
0,30.971,0,323.693,19-04 08:49:15
0,17.000,0,14315.955,19-04 08:49:16
2.002,467.398,8.007,463362.547,19-04 08:49:17
0,357.023,0,354226.917,19-04 08:49:18
0,0,0,0,19-04 08:49:19
0,5.000,0,60.000,19-04 08:49:20
0,0,0,0,19-04 08:49:21
0,0,0,0,19-04 08:49:22
0,0,0,0,19-04 08:49:23
1.000,44.001,4.000,42952.930,19-04 08:49:24
0,276.003,0,239758.953,19-04 08:49:25
2.000,197.997,8.000,188412.943,19-04 08:49:26
2.000,397.985,8.000,385009.552,19-04 08:49:27
0,330.017,0,335889.190,19-04 08:49:28
0,0,0,0,19-04 08:49:29
0,4.000,0,60.000,19-04 08:49:30
1.000,31.998,4.000,29694.089,19-04 08:49:31
0,502.037,0,505893.168,19-04 08:49:32
2.000,527.981,8.000,537581.081,19-04 08:49:33
0,315.005,0,321232.999,19-04 08:49:34
0,13.999,0,171.994,19-04 08:49:35
0,0,0,0,19-04 08:49:36
0,0,0,0,19-04 08:49:37
0,0,0,0,19-04 08:49:38
1.000,110.999,4.000,109567.391,19-04 08:49:39
0.999,185.817,3.996,185509.371,19-04 08:49:40
0,257.001,0,261837.399,19-04 08:49:41
1.000,17.001,4.000,13620.699,19-04 08:49:42
2.000,223.983,7.999,220859.259,19-04 08:49:43
1.000,432.016,4.000,441360.641,19-04 08:49:44
0,386.002,0,387893.582,19-04 08:49:45
0,0,0,0,19-04 08:49:46
0,0,0,0,19-04 08:49:47
2.000,296.998,8.000,299313.581,19-04 08:49:48
0,472.002,0,476170.087,19-04 08:49:49
0,111.002,0,98366.187,19-04 08:49:50
0,10.010,0,88.084,19-04 08:49:51
0,0,0,0,19-04 08:49:52
0,0,0,0,19-04 08:49:53
0.999,93.904,3.996,94104.127,19-04 08:49:54
0,461.003,0,466210.860,19-04 08:49:55
0,405.006,0,402501.675,19-04 08:49:56
0,43.001,0,41984.688,19-04 08:49:57
0,0,0,0,19-04 08:49:58
0,15.950,0,14283.147,19-04 08:49:59
0,470.462,0,479690.359,19-04 08:50:00
0,270.006,0,272465.657,19-04 08:50:01
0,9.000,0,75.999,19-04 08:50:02
0,0,0,0,19-04 08:50:03
0,0,0,0,19-04 08:50:04
1.000,28.000,4.000,23568.248,19-04 08:50:05
0,395.384,0,402823.161,19-04 08:50:06
0,0,0,0,19-04 08:50:07
0,108.002,0,107522.106,19-04 08:50:08
0,442.409,0,445852.580,19-04 08:50:09
0,123.879,0,114688.164,19-04 08:50:10
0,509.999,0,509710.704,19-04 08:50:11
0,114.004,0,112883.665,19-04 08:50:12
0,0,0,0,19-04 08:50:13
0,117.000,0,114688.242,19-04 08:50:14
0,7.000,0,75.997,19-04 08:50:15
2.000,330.970,7.999,336865.343,19-04 08:50:16
0,321.044,0,327725.361,19-04 08:50:17
0,0,0,0,19-04 08:50:18
0,263.007,0,264198.642,19-04 08:50:19
0,493.996,0,496752.000,19-04 08:50:20
1.999,101.950,7.996,99282.850,19-04 08:50:21
0,157.227,0,159974.998,19-04 08:50:22
0,0,0,0,19-04 08:50:23
0,0,0,0,19-04 08:50:24
0,4.001,0,36.005,19-04 08:50:25
