"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out26/dstat_out_wf.csv -D vdb",,,,"Date:","07 May 2024 05:04:01 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,07-05 05:04:01
0,0,0,0,07-05 05:04:02
135.007,0,5564.285,0,07-05 05:04:03
260.988,0,3059.856,0,07-05 05:04:04
168.999,0,4583.962,0,07-05 05:04:05
772.005,0,49116.298,0,07-05 05:04:06
370.951,7.999,24192.824,427.944,07-05 05:04:07
636.987,0,53198.889,0,07-05 05:04:08
677.996,0,47619.685,0,07-05 05:04:09
316.039,0,75493.428,0,07-05 05:04:10
319.280,0,70713.926,0,07-05 05:04:11
527.991,0,67582.825,0,07-05 05:04:12
390.580,2.003,49994.283,28.042,07-05 05:04:13
171.009,0,21889.088,0,07-05 05:04:14
198.000,0,25344.028,0,07-05 05:04:15
228.003,1.000,29184.376,4.000,07-05 05:04:16
113.995,0,14591.391,0,07-05 05:04:17
198.005,0,25344.602,0,07-05 05:04:18
157.973,0,20220.602,0,07-05 05:04:19
155.018,0,19842.341,0,07-05 05:04:20
193.004,0,24704.485,0,07-05 05:04:21
165.001,0,21120.104,0,07-05 05:04:22
181.999,0,23295.877,0,07-05 05:04:23
226.975,0,29052.748,0,07-05 05:04:24
199.017,0,25474.222,0,07-05 05:04:25
85.994,0,11007.278,0,07-05 05:04:26
170.007,2.000,21760.850,12.000,07-05 05:04:27
199.008,0,25473.063,0,07-05 05:04:28
156.002,0,19844.286,0,07-05 05:04:29
157.992,20.999,20223.037,175.992,07-05 05:04:30
179.002,0,22784.194,0,07-05 05:04:31
163.003,0,20864.382,0,07-05 05:04:32
193.004,0,24704.536,0,07-05 05:04:33
151.992,0,19454.942,0,07-05 05:04:34
166.001,2.000,21248.075,12.000,07-05 05:04:35
199.007,0,25472.898,0,07-05 05:04:36
142.001,0,18176.119,0,07-05 05:04:37
114.000,0,14592.048,0,07-05 05:04:38
131.001,0,16768.135,0,07-05 05:04:39
209.989,1.000,26878.606,4.000,07-05 05:04:40
227.011,0,29057.407,0,07-05 05:04:41
114.000,2.000,14591.992,12.000,07-05 05:04:42
181.002,0,23168.296,0,07-05 05:04:43
132.998,0,17023.800,0,07-05 05:04:44
227.969,0,29180.087,0,07-05 05:04:45
142.019,0,18178.427,0,07-05 05:04:46
170.999,2.000,21887.923,8.000,07-05 05:04:47
142.000,0,18176.049,0,07-05 05:04:48
171.990,0,22014.778,0,07-05 05:04:49
199.012,0,25473.495,0,07-05 05:04:50
171.002,2.000,21888.220,12.000,07-05 05:04:51
142.000,0,18175.978,0,07-05 05:04:52
170.832,0,21866.546,0,07-05 05:04:53
143.121,0,18319.476,0,07-05 05:04:54
171.014,0,21889.751,0,07-05 05:04:55
199.005,1.000,25472.700,4.000,07-05 05:04:56
114.000,0,14592.031,0,07-05 05:04:57
143.002,0,18304.305,0,07-05 05:04:58
199.000,0,25472.003,0,07-05 05:04:59
