"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out2/dstat_out_wf.csv -D vdb",,,,"Date:","13 Apr 2024 11:10:33 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,13-04 11:10:33
0.999,1.998,3.996,83.913,13-04 11:10:34
56.005,0,6008.587,0,13-04 11:10:35
168.999,0,6087.971,0,13-04 11:10:36
11.001,0,596.064,0,13-04 11:10:37
0,0,0,0,13-04 11:10:38
0,7.003,0,36.017,13-04 11:10:39
0,1.999,0,99.956,13-04 11:10:40
0,0,0,0,13-04 11:10:41
0,0,0,0,13-04 11:10:42
0,0,0,0,13-04 11:10:43
0,0,0,0,13-04 11:10:44
0,11.006,0,92.049,13-04 11:10:45
0,0,0,0,13-04 11:10:46
0,0,0,0,13-04 11:10:47
0,0,0,0,13-04 11:10:48
0,0,0,0,13-04 11:10:49
0,0,0,0,13-04 11:10:50
0,0,0,0,13-04 11:10:51
0,0,0,0,13-04 11:10:52
0,0,0,0,13-04 11:10:53
0,0,0,0,13-04 11:10:54
0,0,0,0,13-04 11:10:55
0,0,0,0,13-04 11:10:56
0,0,0,0,13-04 11:10:57
0,0,0,0,13-04 11:10:58
0,0,0,0,13-04 11:10:59
0,4.999,0,303.944,13-04 11:11:00
0,0,0,0,13-04 11:11:01
0,0,0,0,13-04 11:11:02
0,0,0,0,13-04 11:11:03
0,0,0,0,13-04 11:11:04
0,0,0,0,13-04 11:11:05
0,2.000,0,32.003,13-04 11:11:06
0,0,0,0,13-04 11:11:07
0,0,0,0,13-04 11:11:08
0,0,0,0,13-04 11:11:09
0,0,0,0,13-04 11:11:10
29.012,3.001,888.370,24.010,13-04 11:11:11
69.004,0,7224.391,0,13-04 11:11:12
82.002,0,10496.201,0,13-04 11:11:13
92.001,0,11776.192,0,13-04 11:11:14
97.999,0,12543.921,0,13-04 11:11:15
94.000,2.000,12031.993,12.000,13-04 11:11:16
88.000,0,11263.980,0,13-04 11:11:17
87.000,0,11135.948,0,13-04 11:11:18
95.999,0,12159.842,0,13-04 11:11:19
104.002,0,13312.267,0,13-04 11:11:20
77.994,1.000,9983.248,4.000,13-04 11:11:21
91.004,0,11648.553,0,13-04 11:11:22
74.999,0,9599.853,0,13-04 11:11:23
101.003,0,12928.356,0,13-04 11:11:24
62.973,0,8060.481,0,13-04 11:11:25
72.031,0,9219.914,0,13-04 11:11:26
71.000,0,9087.957,0,13-04 11:11:27
65.999,0,8447.899,0,13-04 11:11:28
26.001,0,3328.167,0,13-04 11:11:29
32.999,0,4223.924,0,13-04 11:11:30
98.995,0,12671.306,0,13-04 11:11:31
105.008,0,13440.969,0,13-04 11:11:32
105.000,0,13440.007,0,13-04 11:11:33
95.003,0,12160.375,0,13-04 11:11:34
83.998,0,10751.708,0,13-04 11:11:35
93.999,0,12031.930,0,13-04 11:11:36
93.998,0,12031.690,0,13-04 11:11:37
96.000,0,12160.003,0,13-04 11:11:38
59.002,0,7424.194,0,13-04 11:11:39
73.998,0,9471.723,0,13-04 11:11:40
78.996,0,10111.495,0,13-04 11:11:41
71.004,0,9088.485,0,13-04 11:11:42
67.002,0,8576.230,0,13-04 11:11:43
68.995,0,8831.389,0,13-04 11:11:44
69.002,0,8832.246,0,13-04 11:11:45
84.000,0,10752.024,0,13-04 11:11:46
95.998,0,12287.776,0,13-04 11:11:47
78.998,0,10111.757,0,13-04 11:11:48
61.001,0,7808.151,0,13-04 11:11:49
95.002,0,12160.226,0,13-04 11:11:50
