"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out36/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 13:08:15 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 13:08:15
0,0,0,0,21-04 13:08:16
73.000,23.000,6507.976,299.999,21-04 13:08:17
180.002,0,6744.091,0,21-04 13:08:18
0,0,0,0,21-04 13:08:19
0,0,0,0,21-04 13:08:20
0,0,0,0,21-04 13:08:21
0,0,0,0,21-04 13:08:22
0,2.000,0,88.000,21-04 13:08:23
0,0,0,0,21-04 13:08:24
0,0,0,0,21-04 13:08:25
0,0,0,0,21-04 13:08:26
0,0,0,0,21-04 13:08:27
0,7.000,0,76.000,21-04 13:08:28
0,0,0,0,21-04 13:08:29
0,2.000,0,16.001,21-04 13:08:30
0,0,0,0,21-04 13:08:31
0,0,0,0,21-04 13:08:32
0,0,0,0,21-04 13:08:33
0,0,0,0,21-04 13:08:34
0,1.998,0,7.992,21-04 13:08:35
0,0,0,0,21-04 13:08:36
0,0,0,0,21-04 13:08:37
0,0,0,0,21-04 13:08:38
0,0,0,0,21-04 13:08:39
0,0,0,0,21-04 13:08:40
0,0,0,0,21-04 13:08:41
0,0,0,0,21-04 13:08:42
0,0,0,0,21-04 13:08:43
0,0,0,0,21-04 13:08:44
0,2.000,0,12.000,21-04 13:08:45
0,0,0,0,21-04 13:08:46
0,0,0,0,21-04 13:08:47
0,0,0,0,21-04 13:08:48
0,0,0,0,21-04 13:08:49
0,1.000,0,4.000,21-04 13:08:50
0,7.000,0,408.017,21-04 13:08:51
0,0,0,0,21-04 13:08:52
0,0,0,0,21-04 13:08:53
0,0,0,0,21-04 13:08:54
0,0,0,0,21-04 13:08:55
344.000,0,42975.993,0,21-04 13:08:56
862.972,2.000,108796.513,187.994,21-04 13:08:57
804.860,0,101484.478,0,21-04 13:08:58
0,0,0,0,21-04 13:08:59
0,0,0,0,21-04 13:09:00
0,3.000,0,12.000,21-04 13:09:01
0,9.000,0,176.005,21-04 13:09:02
0,0,0,0,21-04 13:09:03
1.000,0,4.000,0,21-04 13:09:04
0,0,0,0,21-04 13:09:05
0,2.000,0,96.000,21-04 13:09:06
0,0,0,0,21-04 13:09:07
0,0,0,0,21-04 13:09:08
0,16.999,0,15683.311,21-04 13:09:09
0,0,0,0,21-04 13:09:10
0,8.000,0,215.995,21-04 13:09:11
242.005,0,30720.617,0,21-04 13:09:12
263.994,0,33279.306,0,21-04 13:09:13
253.007,0,32256.867,0,21-04 13:09:14
250.851,0,31980.964,0,21-04 13:09:15
784.454,26.015,100410.070,23605.652,21-04 13:09:16
217.990,439.980,27902.703,430299.996,21-04 13:09:17
0,304.019,0,297330.609,21-04 13:09:18
0,0,0,0,21-04 13:09:19
0,0,0,0,21-04 13:09:20
0,2.005,0,148.340,21-04 13:09:21
0,0,0,0,21-04 13:09:22
0,0,0,0,21-04 13:09:23
0,0,0,0,21-04 13:09:24
0,0,0,0,21-04 13:09:25
0,2.000,0,115.999,21-04 13:09:26
0,0,0,0,21-04 13:09:27
0,0,0,0,21-04 13:09:28
298.999,0,38271.933,0,21-04 13:09:29
449.000,0,57471.998,0,21-04 13:09:30
500.003,2.000,64000.428,108.001,21-04 13:09:31
158.000,158.000,20224.004,82184.018,21-04 13:09:32
490.002,0,62720.251,0,21-04 13:09:33
100.004,663.027,12800.528,359534.822,21-04 13:09:34
0,619.004,0,325525.849,21-04 13:09:35
0,339.983,0,183342.571,21-04 13:09:36
0,0,0,0,21-04 13:09:37
0,0,0,0,21-04 13:09:38
0,0,0,0,21-04 13:09:39
0,0,0,0,21-04 13:09:40
0,2.000,0,116.008,21-04 13:09:41
0,0,0,0,21-04 13:09:42
0,0,0,0,21-04 13:09:43
96.008,0,12289.039,0,21-04 13:09:44
154.001,0,19712.179,0,21-04 13:09:45
0,2.000,0,116.000,21-04 13:09:46
398.975,0,51068.816,0,21-04 13:09:47
99.006,0,12672.809,0,21-04 13:09:48
500.001,0,64000.158,0,21-04 13:09:49
0,25.000,0,16623.953,21-04 13:09:50
0,64.990,0,42229.596,21-04 13:09:51
248.032,220.029,31748.151,152715.967,21-04 13:09:52
163.996,649.982,20863.436,438252.149,21-04 13:09:53
86.995,449.972,11135.316,321488.255,21-04 13:09:54
250.017,0,32002.125,0,21-04 13:09:55
0,2.000,0,243.987,21-04 13:09:56
0,0,0,0,21-04 13:09:57
0,0,0,0,21-04 13:09:58
0,0,0,0,21-04 13:09:59
0,0,0,0,21-04 13:10:00
0,2.000,0,116.001,21-04 13:10:01
248.000,0,31743.941,0,21-04 13:10:02
0,0,0,0,21-04 13:10:03
249.999,0,31999.838,0,21-04 13:10:04
71.931,0,9207.126,0,21-04 13:10:05
428.418,2.002,54837.500,116.113,21-04 13:10:06
0,0,0,0,21-04 13:10:07
248.000,0,31744.007,0,21-04 13:10:08
250.001,12.000,32000.072,7828.018,21-04 13:10:09
250.011,149.007,32001.455,98056.459,21-04 13:10:10
0,12.000,0,6819.727,21-04 13:10:11
0,98.000,0,61628.239,21-04 13:10:12
0,0,0,0,21-04 13:10:13
0,164.999,0,103699.371,21-04 13:10:14
0,177.007,0,105704.306,21-04 13:10:15
0,668.924,0,394738.863,21-04 13:10:16
426.016,476.018,54530.043,298443.182,21-04 13:10:17
321.969,0,41211.968,0,21-04 13:10:18
0,0,0,0,21-04 13:10:19
0,0,0,0,21-04 13:10:20
0,2.018,0,234.087,21-04 13:10:21
0,0,0,0,21-04 13:10:22
249.937,0,31991.982,0,21-04 13:10:23
248.060,0,31751.676,0,21-04 13:10:24
0,0,0,0,21-04 13:10:25
247.966,0,31739.708,0,21-04 13:10:26
252.043,2.000,32261.518,116.020,21-04 13:10:27
0,0,0,0,21-04 13:10:28
248.010,0,31745.303,0,21-04 13:10:29
0,24.999,0,17603.328,21-04 13:10:30
0,78.005,0,54779.409,21-04 13:10:31
249.994,100.998,31999.256,69598.381,21-04 13:10:32
249.980,331.974,31997.466,229145.856,21-04 13:10:33
