"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out16/dstat_out_wf.csv -D vdb",,,,"Date:","10 May 2024 00:06:56 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,10-05 00:06:56
0.999,4.995,3.996,35.965,10-05 00:06:57
79.001,0,5856.042,0,10-05 00:06:58
136.997,0,12551.770,0,10-05 00:06:59
248.996,0,31159.485,0,10-05 00:07:00
50.997,0,10947.435,0,10-05 00:07:01
36.001,0,16060.636,0,10-05 00:07:02
29.000,9.000,25268.073,420.001,10-05 00:07:03
403.358,0,51457.712,0,10-05 00:07:04
509.004,0,65152.473,0,10-05 00:07:05
199.006,0,25472.829,0,10-05 00:07:06
170.991,0,21886.808,0,10-05 00:07:07
198.999,5.000,25471.884,24.000,10-05 00:07:08
169.651,0,21715.288,0,10-05 00:07:09
199.420,0,25525.767,0,10-05 00:07:10
171.002,0,21888.301,0,10-05 00:07:11
169.997,0,21759.640,0,10-05 00:07:12
199.003,0,25472.429,0,10-05 00:07:13
170.000,0,21759.981,0,10-05 00:07:14
170.999,0,21887.814,0,10-05 00:07:15
199.002,0,25472.255,0,10-05 00:07:16
141.999,0,18175.852,0,10-05 00:07:17
227.004,0,29056.558,0,10-05 00:07:18
148.999,0,19071.846,0,10-05 00:07:19
164.001,0,20992.095,0,10-05 00:07:20
143.000,0,18304.022,0,10-05 00:07:21
197.999,0,25343.879,0,10-05 00:07:22
199.000,0,25472.062,0,10-05 00:07:23
142.001,0,18176.153,0,10-05 00:07:24
226.999,0,29055.934,0,10-05 00:07:25
139.999,4.000,17919.868,16.000,10-05 00:07:26
172.997,0,22143.623,0,10-05 00:07:27
170.002,18.000,21760.241,156.002,10-05 00:07:28
172.996,0,22143.521,0,10-05 00:07:29
225.008,0,28800.962,0,10-05 00:07:30
198.001,0,25344.064,0,10-05 00:07:31
131.000,0,16768.028,0,10-05 00:07:32
111.000,0,14208.030,0,10-05 00:07:33
215.000,0,27520.002,0,10-05 00:07:34
199.000,0,25471.950,0,10-05 00:07:35
171.000,0,21888.040,0,10-05 00:07:36
177.000,0,22656.024,0,10-05 00:07:37
161.995,0,20735.319,0,10-05 00:07:38
117.004,0,14976.543,0,10-05 00:07:39
171.000,0,21887.964,0,10-05 00:07:40
227.998,0,29183.748,0,10-05 00:07:41
199.001,5.000,25472.167,16.000,10-05 00:07:42
137.997,0,17663.561,0,10-05 00:07:43
147.004,0,18816.473,0,10-05 00:07:44
143.000,0,18304.009,0,10-05 00:07:45
171.000,0,21887.978,0,10-05 00:07:46
199.000,0,25471.969,0,10-05 00:07:47
164.001,0,20992.174,0,10-05 00:07:48
168.000,0,21504.035,0,10-05 00:07:49
180.997,0,23167.577,0,10-05 00:07:50
143.003,0,18304.421,0,10-05 00:07:51
226.998,0,29055.702,0,10-05 00:07:52
143.002,0,18304.255,0,10-05 00:07:53
142.998,0,18303.766,0,10-05 00:07:54
169.999,0,21759.929,0,10-05 00:07:55
199.998,0,25599.701,0,10-05 00:07:56
228.002,0,29184.289,0,10-05 00:07:57
132.999,0,17023.918,0,10-05 00:07:58
179.994,4.000,23039.199,15.999,10-05 00:07:59
171.006,0,21888.774,0,10-05 00:08:00
177.000,0,22656.023,0,10-05 00:08:01
165.000,0,21119.980,0,10-05 00:08:02
200.000,0,25600.020,0,10-05 00:08:03
141.996,0,18175.529,0,10-05 00:08:04
171.006,0,21888.717,0,10-05 00:08:05
141.992,0,18175.020,0,10-05 00:08:06
200.011,0,25601.425,0,10-05 00:08:07
202.994,0,25983.267,0,10-05 00:08:08
110.002,0,14080.272,0,10-05 00:08:09
200.000,0,25600.004,0,10-05 00:08:10
116.994,0,14975.179,0,10-05 00:08:11
168.013,0,21505.667,0,10-05 00:08:12
170.993,0,21887.042,0,10-05 00:08:13
199.008,0,25472.967,0,10-05 00:08:14
113.971,0,14588.308,0,10-05 00:08:15
205.052,5.001,26246.651,16.004,10-05 00:08:16
165.991,0,21246.902,0,10-05 00:08:17
171.008,0,21889.060,0,10-05 00:08:18
142.000,0,18176.030,0,10-05 00:08:19
141.995,0,18175.324,0,10-05 00:08:20
229.006,0,29312.791,0,10-05 00:08:21
113.995,0,14463.407,0,10-05 00:08:22
200.009,0,25601.158,0,10-05 00:08:23
121.999,0,15615.817,0,10-05 00:08:24
155.002,0,19840.245,0,10-05 00:08:25
178.994,0,22911.224,0,10-05 00:08:26
171.006,0,21888.715,0,10-05 00:08:27
199.002,0,25472.285,0,10-05 00:08:28
191.991,0,24574.820,0,10-05 00:08:29
64.002,0,8192.307,0,10-05 00:08:30
228.988,0,29310.475,0,10-05 00:08:31
85.004,0,10880.490,0,10-05 00:08:32
157.994,5.000,20223.191,15.999,10-05 00:08:33
184.005,0,23552.692,0,10-05 00:08:34
219.992,0,28158.952,0,10-05 00:08:35
179.008,0,22913.065,0,10-05 00:08:36
142.000,0,18176.009,0,10-05 00:08:37
170.993,0,21887.115,0,10-05 00:08:38
171.007,0,21888.917,0,10-05 00:08:39
199.987,0,25598.393,0,10-05 00:08:40
171.011,0,21889.407,0,10-05 00:08:41
187.993,0,24063.074,0,10-05 00:08:42
152.002,0,19456.265,0,10-05 00:08:43
200.995,0,25727.312,0,10-05 00:08:44
200.012,0,25601.510,0,10-05 00:08:45
164.995,0,21119.343,0,10-05 00:08:46
176.004,0,22528.562,0,10-05 00:08:47
142.999,0,18303.878,0,10-05 00:08:48
168.990,0,21630.749,0,10-05 00:08:49
171.010,5.000,21889.309,20.001,10-05 00:08:50
200.984,0,25725.932,0,10-05 00:08:51
136.013,0,17409.606,0,10-05 00:08:52
149.987,0,19070.374,0,10-05 00:08:53
171.014,0,21889.737,0,10-05 00:08:54
142.999,0,18303.930,0,10-05 00:08:55
141.993,0,18175.071,0,10-05 00:08:56
185.011,0,23681.371,0,10-05 00:08:57
127.990,0,16382.761,0,10-05 00:08:58
208.015,0,26625.970,0,10-05 00:08:59
162.987,0,20862.293,0,10-05 00:09:00
171.014,0,21889.793,0,10-05 00:09:01
141.991,0,18174.788,0,10-05 00:09:02
228.016,0,29186.031,0,10-05 00:09:03
170.992,0,21886.976,0,10-05 00:09:04
139.006,0,17792.790,0,10-05 00:09:05
118.000,0,15104.001,0,10-05 00:09:06
227.983,5.000,29181.832,15.999,10-05 00:09:07
178.011,0,22785.437,0,10-05 00:09:08
191.989,0,24574.571,0,10-05 00:09:09
114.006,0,14592.822,0,10-05 00:09:10
198.994,0,25471.266,0,10-05 00:09:11
143.005,0,18304.637,0,10-05 00:09:12
198.990,0,25470.731,0,10-05 00:09:13
147.008,0,18816.965,0,10-05 00:09:14
224.002,0,28672.285,0,10-05 00:09:15
197.985,0,25342.035,0,10-05 00:09:16
144.010,0,18433.331,0,10-05 00:09:17
170.987,0,21886.341,0,10-05 00:09:18
177.011,0,22657.441,0,10-05 00:09:19
192.983,0,24701.805,0,10-05 00:09:20
180.009,1.000,23041.106,4.000,10-05 00:09:21
191.000,0,24448.035,0,10-05 00:09:22
142.008,5.000,18177.029,16.001,10-05 00:09:23
142.000,0,18176.013,0,10-05 00:09:24
170.994,0,21887.220,0,10-05 00:09:25
171.004,0,21888.531,0,10-05 00:09:26
199.988,0,25598.475,0,10-05 00:09:27
183.011,0,23425.368,0,10-05 00:09:28
158.983,0,20349.807,0,10-05 00:09:29
199.024,0,25475.075,0,10-05 00:09:30
161.000,0,20608.043,0,10-05 00:09:31
180.991,0,23166.872,0,10-05 00:09:32
199.009,0,25473.160,0,10-05 00:09:33
160.986,0,20606.259,0,10-05 00:09:34
153.013,0,19585.669,0,10-05 00:09:35
153.981,0,19709.560,0,10-05 00:09:36
159.012,0,20353.599,0,10-05 00:09:37
188.996,0,24191.501,0,10-05 00:09:38
182.000,1.000,23296.043,4.000,10-05 00:09:39
141.998,3.000,18175.719,12.000,10-05 00:09:40
142.999,0,18303.884,0,10-05 00:09:41
213.003,0,27264.401,0,10-05 00:09:42
129.007,0,16512.850,0,10-05 00:09:43
170.996,0,21887.459,0,10-05 00:09:44
170.999,0,21887.830,0,10-05 00:09:45
170.009,0,21761.128,0,10-05 00:09:46
199.999,0,25599.825,0,10-05 00:09:47
171.000,0,21887.972,0,10-05 00:09:48
113.993,0,14591.072,0,10-05 00:09:49
198.990,0,25470.684,0,10-05 00:09:50
173.010,0,22145.270,0,10-05 00:09:51
170.003,0,21632.381,0,10-05 00:09:52
154.006,0,19712.717,0,10-05 00:09:53
160.000,0,20479.947,0,10-05 00:09:54
199.002,0,25472.274,0,10-05 00:09:55
219.996,4.000,28159.520,28.000,10-05 00:09:56
179.005,0,22912.585,0,10-05 00:09:57
151.000,0,19327.996,0,10-05 00:09:58
163.000,0,20864.038,0,10-05 00:09:59
170.000,0,21759.984,0,10-05 00:10:00
213.000,0,27263.997,0,10-05 00:10:01
137.999,3.000,17663.851,12.000,10-05 00:10:02
190.997,0,24447.643,0,10-05 00:10:03
219.004,0,28032.484,0,10-05 00:10:04
179.999,0,23039.904,0,10-05 00:10:05
142.001,0,18176.068,0,10-05 00:10:06
200.000,0,25600.016,0,10-05 00:10:07
142.000,0,18176.013,0,10-05 00:10:08
198.999,0,25471.812,0,10-05 00:10:09
143.000,0,18304.034,0,10-05 00:10:10
170.998,0,21887.771,0,10-05 00:10:11
199.004,0,25472.464,0,10-05 00:10:12
113.968,3.999,14587.905,15.996,10-05 00:10:13
200.055,0,25606.987,0,10-05 00:10:14
199.999,0,25471.877,0,10-05 00:10:15
206.000,0,26367.947,0,10-05 00:10:16
165.001,0,21120.095,0,10-05 00:10:17
198.998,0,25471.723,0,10-05 00:10:18
129.000,0,16512.055,0,10-05 00:10:19
184.998,0,23679.684,0,10-05 00:10:20
198.996,0,25471.514,0,10-05 00:10:21
142.001,0,18176.132,0,10-05 00:10:22
172.004,0,22016.451,0,10-05 00:10:23
171.002,0,21888.317,0,10-05 00:10:24
84.997,0,10879.605,0,10-05 00:10:25
228.009,0,29185.150,0,10-05 00:10:26
182.000,2.000,23296.020,8.000,10-05 00:10:27
160.000,0,20480.027,0,10-05 00:10:28
142.000,5.000,18176.000,16.000,10-05 00:10:29
170.999,0,21887.903,0,10-05 00:10:30
171.000,0,21888.039,0,10-05 00:10:31
143.001,0,18304.092,0,10-05 00:10:32
170.999,0,21887.880,0,10-05 00:10:33
141.996,0,18175.433,0,10-05 00:10:34
129.004,0,16512.480,0,10-05 00:10:35
139.999,0,17919.933,0,10-05 00:10:36
215.001,0,27520.171,0,10-05 00:10:37
171.995,0,22015.338,0,10-05 00:10:38
142.004,0,18176.560,0,10-05 00:10:39
198.991,0,25470.805,0,10-05 00:10:40
113.999,0,14591.927,0,10-05 00:10:41
143.003,0,18304.323,0,10-05 00:10:42
113.994,0,14591.173,0,10-05 00:10:43
199.011,0,25473.352,0,10-05 00:10:44
160.892,0,20594.168,0,10-05 00:10:45
153.104,0,19597.268,0,10-05 00:10:46
177.004,4.000,22656.503,16.000,10-05 00:10:47
165.002,0,21120.260,0,10-05 00:10:48
114.000,0,14591.956,0,10-05 00:10:49
198.999,0,25471.851,0,10-05 00:10:50
155.000,0,19840.058,0,10-05 00:10:51
215.994,0,27647.267,0,10-05 00:10:52
199.006,0,25472.780,0,10-05 00:10:53
113.996,0,14591.494,0,10-05 00:10:54
142.006,0,18176.724,0,10-05 00:10:55
228.000,0,29184.008,0,10-05 00:10:56
171.992,0,22015.036,0,10-05 00:10:57
141.970,0,18172.170,0,10-05 00:10:58
171.031,0,21891.908,0,10-05 00:10:59
142.010,0,18177.325,0,10-05 00:11:00
182.997,0,23423.563,0,10-05 00:11:01
159.003,0,20352.442,0,10-05 00:11:02
170.995,0,21887.362,0,10-05 00:11:03
186.008,1.000,23809.016,4.000,10-05 00:11:04
149.000,4.000,19071.971,12.000,10-05 00:11:05
148.819,0,19048.835,0,10-05 00:11:06
184.221,0,23580.335,0,10-05 00:11:07
214.995,0,27519.363,0,10-05 00:11:08
190.005,0,24320.623,0,10-05 00:11:09
123.995,0,15871.330,0,10-05 00:11:10
184.008,0,23553.015,0,10-05 00:11:11
185.992,0,23807.031,0,10-05 00:11:12
143.004,0,18304.555,0,10-05 00:11:13
113.999,0,14591.869,0,10-05 00:11:14
228.005,0,29184.612,0,10-05 00:11:15
171.001,0,21888.084,0,10-05 00:11:16
141.995,0,18175.381,0,10-05 00:11:17
142.004,0,18176.550,0,10-05 00:11:18
170.991,0,21886.807,0,10-05 00:11:19
143.007,0,18304.959,0,10-05 00:11:20
170.993,5.000,21887.163,19.999,10-05 00:11:21
171.006,0,21888.715,0,10-05 00:11:22
108.996,0,13823.453,0,10-05 00:11:23
205.016,0,26241.989,0,10-05 00:11:24
