"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out30/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 07:44:06 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 07:44:06
0,0,0,0,21-04 07:44:07
10.000,9.000,59.999,119.999,21-04 07:44:08
208.002,0,11060.105,0,21-04 07:44:09
48.000,0,2152.004,0,21-04 07:44:10
0,0,0,0,21-04 07:44:11
0,0,0,0,21-04 07:44:12
0,7.007,0,32.032,21-04 07:44:13
0,1.998,0,147.860,21-04 07:44:14
0,0,0,0,21-04 07:44:15
0,0,0,0,21-04 07:44:16
0,0,0,0,21-04 07:44:17
0,0,0,0,21-04 07:44:18
0,17.999,0,135.994,21-04 07:44:19
0,0,0,0,21-04 07:44:20
0,0,0,0,21-04 07:44:21
0,0,0,0,21-04 07:44:22
0,2.000,0,12.000,21-04 07:44:23
0,0,0,0,21-04 07:44:24
0,0,0,0,21-04 07:44:25
0,0,0,0,21-04 07:44:26
0,0,0,0,21-04 07:44:27
0,1.000,0,4.000,21-04 07:44:28
0,0,0,0,21-04 07:44:29
0,0,0,0,21-04 07:44:30
0,0,0,0,21-04 07:44:31
0,0,0,0,21-04 07:44:32
0,0,0,0,21-04 07:44:33
0,7.009,0,408.529,21-04 07:44:34
0,0,0,0,21-04 07:44:35
0,2.000,0,47.998,21-04 07:44:36
0,0,0,0,21-04 07:44:37
0,0,0,0,21-04 07:44:38
0,0,0,0,21-04 07:44:39
0,0,0,0,21-04 07:44:40
0,6.000,0,40.001,21-04 07:44:41
0,0,0,0,21-04 07:44:42
0,0,0,0,21-04 07:44:43
0,0,0,0,21-04 07:44:44
0,0,0,0,21-04 07:44:45
0,0,0,0,21-04 07:44:46
0,0,0,0,21-04 07:44:47
851.839,0,106561.008,0,21-04 07:44:48
846.003,0,107520.388,0,21-04 07:44:49
322.001,0,40960.174,0,21-04 07:44:50
0,0,0,0,21-04 07:44:51
0,4.000,0,184.001,21-04 07:44:52
0,0,0,0,21-04 07:44:53
0,0,0,0,21-04 07:44:54
0,0,0,0,21-04 07:44:55
1.000,0,4.000,0,21-04 07:44:56
0,11.000,0,244.009,21-04 07:44:57
0,0,0,0,21-04 07:44:58
0,0,0,0,21-04 07:44:59
0,0,0,0,21-04 07:45:00
0,17.000,0,15684.411,21-04 07:45:01
0,8.000,0,164.001,21-04 07:45:02
0,1.000,0,4.000,21-04 07:45:03
251.994,0,31999.298,0,21-04 07:45:04
505.003,0,64256.352,0,21-04 07:45:05
504.007,79.001,64000.837,77341.012,21-04 07:45:06
252.005,450.009,32000.646,439784.881,21-04 07:45:07
454.981,240.990,57853.647,234110.477,21-04 07:45:08
51.001,0,6400.137,0,21-04 07:45:09
0,0,0,0,21-04 07:45:10
0,0,0,0,21-04 07:45:11
0,2.000,0,132.001,21-04 07:45:12
0,0,0,0,21-04 07:45:13
0,0,0,0,21-04 07:45:14
0,0,0,0,21-04 07:45:15
0,0,0,0,21-04 07:45:16
0,2.000,0,108.004,21-04 07:45:17
0,0,0,0,21-04 07:45:18
0,0,0,0,21-04 07:45:19
0,0,0,0,21-04 07:45:20
502.004,0,64000.565,0,21-04 07:45:21
499.994,2.000,63743.291,111.999,21-04 07:45:22
250.003,8.000,32000.324,104.001,21-04 07:45:23
132.999,85.999,16771.889,53743.645,21-04 07:45:24
367.999,195.999,46975.832,99315.646,21-04 07:45:25
0,16.000,0,14092.086,21-04 07:45:26
251.996,140.998,31999.508,77394.810,21-04 07:45:27
0,97.000,0,55711.806,21-04 07:45:28
0,437.021,0,247668.141,21-04 07:45:29
0,696.971,0,409307.042,21-04 07:45:30
