"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out33/dstat_out_wf.csv -D vdb",,,,"Date:","10 May 2024 15:14:16 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,10-05 15:14:16
42.957,2.997,4839.126,43.956,10-05 15:14:17
170.997,0,6639.902,0,10-05 15:14:18
10.000,0,859.980,0,10-05 15:14:19
0,0,0,0,10-05 15:14:20
0,0,0,0,10-05 15:14:21
0,0,0,0,10-05 15:14:22
0,3.000,0,107.997,10-05 15:14:23
210.006,0,18772.496,0,10-05 15:14:24
394.047,0,35992.321,0,10-05 15:14:25
202.959,0,58152.357,0,10-05 15:14:26
80.002,0,17892.553,0,10-05 15:14:27
104.993,0,57200.133,0,10-05 15:14:28
76.005,0,51919.572,0,10-05 15:14:29
73.994,4.000,49928.111,39.997,10-05 15:14:30
95.062,0,24067.780,0,10-05 15:14:31
550.648,24.939,70482.932,446.903,10-05 15:14:32
382.779,0,48995.713,0,10-05 15:14:33
148.003,0,18944.364,0,10-05 15:14:34
170.984,0,21885.971,0,10-05 15:14:35
161.015,0,20609.868,0,10-05 15:14:36
130.988,3.000,16766.435,39.996,10-05 15:14:37
162.017,0,20738.208,0,10-05 15:14:38
227.998,0,29183.756,0,10-05 15:14:39
198.972,0,25468.365,0,10-05 15:14:40
190.016,0,24322.039,0,10-05 15:14:41
178.997,7.000,22911.647,32.000,10-05 15:14:42
158.014,0,20225.816,0,10-05 15:14:43
129.996,0,16639.435,0,10-05 15:14:44
195.005,0,24960.655,0,10-05 15:14:45
171.000,0,21887.952,0,10-05 15:14:46
222.995,0,28543.419,0,10-05 15:14:47
203.004,0,25984.540,0,10-05 15:14:48
131.995,0,16771.389,0,10-05 15:14:49
109.003,0,13952.350,0,10-05 15:14:50
213.994,0,27391.247,0,10-05 15:14:51
200.005,0,25600.584,0,10-05 15:14:52
170.000,0,21759.946,0,10-05 15:14:53
142.001,1.000,18176.101,4.000,10-05 15:14:54
202.004,3.000,25856.470,12.000,10-05 15:14:55
195.985,0,25086.082,0,10-05 15:14:56
57.003,0,7296.424,0,10-05 15:14:57
198.974,0,25468.680,0,10-05 15:14:58
199.019,0,25474.444,0,10-05 15:14:59
141.989,1.000,18174.539,4.000,10-05 15:15:00
125.008,0,16001.050,0,10-05 15:15:01
159.005,0,20352.645,0,10-05 15:15:02
142.974,0,18300.691,0,10-05 15:15:03
171.036,0,21892.601,0,10-05 15:15:04
138.972,0,17788.426,0,10-05 15:15:05
182.024,0,23299.009,0,10-05 15:15:06
167.001,0,21376.121,0,10-05 15:15:07
224.017,0,28674.124,0,10-05 15:15:08
142.988,0,18302.457,0,10-05 15:15:09
114.004,0,14592.529,0,10-05 15:15:10
183.006,0,23424.763,0,10-05 15:15:11
157.980,3.999,20221.408,15.998,10-05 15:15:12
199.986,0,25598.188,0,10-05 15:15:13
142.020,0,18178.542,0,10-05 15:15:14
212.017,0,27138.207,0,10-05 15:15:15
127.995,0,16383.410,0,10-05 15:15:16
173.000,1.000,22144.034,4.000,10-05 15:15:17
127.981,0,16381.517,0,10-05 15:15:18
186.023,0,23810.910,0,10-05 15:15:19
171.002,0,21888.231,0,10-05 15:15:20
171.000,0,21887.962,0,10-05 15:15:21
169.995,0,21759.360,0,10-05 15:15:22
171.990,0,22014.708,0,10-05 15:15:23
171.019,0,21890.405,0,10-05 15:15:24
85.997,0,11007.609,0,10-05 15:15:25
227.013,0,29057.664,0,10-05 15:15:26
170.979,0,21885.343,0,10-05 15:15:27
228.020,0,29186.554,0,10-05 15:15:28
85.004,4.000,10880.551,16.001,10-05 15:15:29
162.993,0,20863.125,0,10-05 15:15:30
208.005,0,26624.590,0,10-05 15:15:31
199.003,0,25472.331,0,10-05 15:15:32
181.994,0,23295.283,0,10-05 15:15:33
170.000,1.000,21760.062,4.000,10-05 15:15:34
132.000,0,16895.971,0,10-05 15:15:35
199.991,0,25598.866,0,10-05 15:15:36
116.001,0,14848.163,0,10-05 15:15:37
141.006,0,18048.763,0,10-05 15:15:38
227.002,0,29056.199,0,10-05 15:15:39
227.002,0,29056.289,0,10-05 15:15:40
139.998,0,17919.770,0,10-05 15:15:41
174.991,0,22398.887,0,10-05 15:15:42
171.004,0,21888.480,0,10-05 15:15:43
142.003,0,18176.373,0,10-05 15:15:44
199.999,1.000,25599.840,4.000,10-05 15:15:45
199.002,4.000,25472.192,12.000,10-05 15:15:46
227.004,0,29056.497,0,10-05 15:15:47
195.985,0,25086.080,0,10-05 15:15:48
90.000,0,11520.031,0,10-05 15:15:49
217.005,0,27776.690,0,10-05 15:15:50
126.002,1.000,16000.274,4.000,10-05 15:15:51
171.001,0,21888.082,0,10-05 15:15:52
199.000,0,25472.023,0,10-05 15:15:53
171.002,0,21888.204,0,10-05 15:15:54
187.004,0,23936.464,0,10-05 15:15:55
197.999,0,25343.900,0,10-05 15:15:56
156.999,0,20095.827,0,10-05 15:15:57
192.997,0,24703.574,0,10-05 15:15:58
149.005,0,19072.580,0,10-05 15:15:59
170.996,0,21887.481,0,10-05 15:16:00
193.997,0,24831.631,0,10-05 15:16:01
176.000,5.000,22528.022,16.000,10-05 15:16:02
228.003,0,29184.363,0,10-05 15:16:03
199.000,0,25471.976,0,10-05 15:16:04
114.000,0,14591.992,0,10-05 15:16:05
143.000,0,18304.052,0,10-05 15:16:06
228.002,1.000,29184.230,4.000,10-05 15:16:07
159.993,0,20479.148,0,10-05 15:16:08
182.000,0,23296.062,0,10-05 15:16:09
152.002,0,19456.268,0,10-05 15:16:10
146.004,0,18688.522,0,10-05 15:16:11
197.005,0,25216.688,0,10-05 15:16:12
188.990,0,24190.761,0,10-05 15:16:13
86.997,0,11135.661,0,10-05 15:16:14
168.999,0,21631.874,0,10-05 15:16:15
142.009,0,18177.125,0,10-05 15:16:16
199.998,0,25599.772,0,10-05 15:16:17
228.001,1.000,29184.068,4.000,10-05 15:16:18
139.000,4.000,17792.050,12.000,10-05 15:16:19
131.993,0,16895.102,0,10-05 15:16:20
184.999,0,23679.877,0,10-05 15:16:21
200.005,0,25472.575,0,10-05 15:16:22
194.997,0,24959.639,0,10-05 15:16:23
147.005,1.000,18816.580,4.000,10-05 15:16:24
191.001,0,24448.111,0,10-05 15:16:25
109.999,0,14079.931,0,10-05 15:16:26
184.004,0,23552.511,0,10-05 15:16:27
149.997,0,19199.636,0,10-05 15:16:28
220.001,0,28160.105,0,10-05 15:16:29
199.001,0,25472.078,0,10-05 15:16:30
160.999,0,20607.930,0,10-05 15:16:31
153.000,0,19584.017,0,10-05 15:16:32
142.001,0,18176.142,0,10-05 15:16:33
227.997,0,29183.628,0,10-05 15:16:34
199.999,4.000,25599.838,16.000,10-05 15:16:35
199.005,0,25472.646,0,10-05 15:16:36
171.000,0,21887.959,0,10-05 15:16:37
121.998,0,15615.800,0,10-05 15:16:38
201.004,0,25728.557,0,10-05 15:16:39
161.953,1.000,20730.028,3.999,10-05 15:16:40
182.045,0,23301.711,0,10-05 15:16:41
159.004,0,20352.522,0,10-05 15:16:42
188.994,0,24191.181,0,10-05 15:16:43
152.999,0,19583.904,0,10-05 15:16:44
171.013,0,21889.601,0,10-05 15:16:45
170.998,0,21887.710,0,10-05 15:16:46
114.000,0,14592.002,0,10-05 15:16:47
198.998,5.000,25471.729,16.000,10-05 15:16:48
86.002,0,11008.255,0,10-05 15:16:49
228.000,0,29183.960,0,10-05 15:16:50
121.994,3.000,15615.288,11.999,10-05 15:16:51
162.995,0,20863.327,0,10-05 15:16:52
196.000,0,25087.949,0,10-05 15:16:53
117.007,0,14976.835,0,10-05 15:16:54
200.003,0,25600.348,0,10-05 15:16:55
170.999,0,21887.930,0,10-05 15:16:56
171.001,0,21888.082,0,10-05 15:16:57
173.999,0,22271.922,0,10-05 15:16:58
154.002,0,19712.319,0,10-05 15:16:59
136.999,0,17535.820,0,10-05 15:17:00
189.996,0,24319.451,0,10-05 15:17:01
126.002,0,16128.313,0,10-05 15:17:02
177.001,0,22656.072,0,10-05 15:17:03
182.002,0,23296.226,0,10-05 15:17:04
141.990,0,18174.739,0,10-05 15:17:05
142.003,0,18176.399,0,10-05 15:17:06
142.997,0,18303.623,0,10-05 15:17:07
171.006,0,21888.757,0,10-05 15:17:08
142.000,4.000,18175.973,16.000,10-05 15:17:09
114.005,0,14592.578,0,10-05 15:17:10
199.991,0,25598.890,0,10-05 15:17:11
114.001,0,14592.173,0,10-05 15:17:12
198.997,0,25471.653,0,10-05 15:17:13
170.997,1.000,21887.667,4.000,10-05 15:17:14
171.003,0,21888.402,0,10-05 15:17:15
142.000,0,18175.992,0,10-05 15:17:16
171.004,0,21888.449,0,10-05 15:17:17
172.006,0,22016.737,0,10-05 15:17:18
142.000,0,18176.033,0,10-05 15:17:19
198.998,0,25471.761,0,10-05 15:17:20
201.996,0,25855.428,0,10-05 15:17:21
140.999,0,17919.927,0,10-05 15:17:22
150.991,0,19326.807,0,10-05 15:17:23
134.000,0,17152.040,0,10-05 15:17:24
199.998,0,25599.768,0,10-05 15:17:25
142.009,0,18177.132,0,10-05 15:17:26
142.990,6.000,18302.679,19.999,10-05 15:17:27
91.002,0,11648.255,0,10-05 15:17:28
194.012,0,24833.540,0,10-05 15:17:29
174.998,0,22399.719,0,10-05 15:17:30
138.002,0,17664.313,0,10-05 15:17:31
171.001,0,21888.100,0,10-05 15:17:32
