"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out26/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 04:07:42 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 04:07:42
0,0,0,0,21-04 04:07:43
78.998,0,6403.831,0,21-04 04:07:44
186.134,0,6876.934,0,21-04 04:07:45
0,0,0,0,21-04 04:07:46
0,8.000,0,39.998,21-04 04:07:47
0,0,0,0,21-04 04:07:48
0,10.000,0,580.021,21-04 04:07:49
0,0,0,0,21-04 04:07:50
0,0,0,0,21-04 04:07:51
0,0,0,0,21-04 04:07:52
0,0,0,0,21-04 04:07:53
0,22.001,0,180.005,21-04 04:07:54
0,0,0,0,21-04 04:07:55
0,0,0,0,21-04 04:07:56
0,0,0,0,21-04 04:07:57
0,0,0,0,21-04 04:07:58
0,0,0,0,21-04 04:07:59
0,4.997,0,27.984,21-04 04:08:00
0,0,0,0,21-04 04:08:01
0,0,0,0,21-04 04:08:02
0,0,0,0,21-04 04:08:03
0,0,0,0,21-04 04:08:04
0,0,0,0,21-04 04:08:05
0,0,0,0,21-04 04:08:06
0,0,0,0,21-04 04:08:07
0,0,0,0,21-04 04:08:08
0,0,0,0,21-04 04:08:09
0,0,0,0,21-04 04:08:10
0,0,0,0,21-04 04:08:11
0,2.000,0,12.000,21-04 04:08:12
0,0,0,0,21-04 04:08:13
0,0,0,0,21-04 04:08:14
0,0,0,0,21-04 04:08:15
0,0,0,0,21-04 04:08:16
0,1.000,0,4.000,21-04 04:08:17
0,0,0,0,21-04 04:08:18
0,0,0,0,21-04 04:08:19
0,0,0,0,21-04 04:08:20
0,1.001,0,4.003,21-04 04:08:21
0,0,0,0,21-04 04:08:22
2.000,0,8.000,0,21-04 04:08:23
558.000,0,70879.943,0,21-04 04:08:24
906.937,0,116087.987,0,21-04 04:08:25
517.385,0,66225.247,0,21-04 04:08:26
0,0,0,0,21-04 04:08:27
0,0,0,0,21-04 04:08:28
0,0,0,0,21-04 04:08:29
0,2.000,0,163.998,21-04 04:08:30
0,0,0,0,21-04 04:08:31
0,0,0,0,21-04 04:08:32
0,0,0,0,21-04 04:08:33
0,41.002,0,37253.509,21-04 04:08:34
0,5.000,0,47.998,21-04 04:08:35
0,0,0,0,21-04 04:08:36
0,2.000,0,132.018,21-04 04:08:37
0,0,0,0,21-04 04:08:38
0,6.000,0,5867.962,21-04 04:08:39
284.998,390.997,36479.715,382489.008,21-04 04:08:40
523.003,163.001,66816.339,159432.810,21-04 04:08:41
551.000,2.000,70271.965,136.000,21-04 04:08:42
146.002,6.000,18688.301,128.002,21-04 04:08:43
251.999,0,32255.908,0,21-04 04:08:44
0,0,0,0,21-04 04:08:45
250.000,0,32000.029,0,21-04 04:08:46
0,2.000,0,100.000,21-04 04:08:47
0,4.000,0,39.999,21-04 04:08:48
0,0,0,0,21-04 04:08:49
0,0,0,0,21-04 04:08:50
0,0,0,0,21-04 04:08:51
0,2.000,0,111.996,21-04 04:08:52
0,0,0,0,21-04 04:08:53
0,0,0,0,21-04 04:08:54
0,158.999,0,155394.621,21-04 04:08:55
0,0,0,0,21-04 04:08:56
596.034,2.000,76292.366,132.008,21-04 04:08:57
604.298,5.963,77350.147,111.318,21-04 04:08:58
545.330,61.375,69802.187,32643.308,21-04 04:08:59
1.000,542.029,4.000,300231.798,21-04 04:09:00
0,720.015,0,395328.389,21-04 04:09:01
0,236.991,0,122523.307,21-04 04:09:02
208.000,2.000,26495.985,216.000,21-04 04:09:03
43.000,0,5503.993,0,21-04 04:09:04
0,0,0,0,21-04 04:09:05
0,0,0,0,21-04 04:09:06
0,0,0,0,21-04 04:09:07
0,17.000,0,295.995,21-04 04:09:08
0,0,0,0,21-04 04:09:09
0,0,0,0,21-04 04:09:10
0,0,0,0,21-04 04:09:11
251.000,0,32000.044,0,21-04 04:09:12
0,2.000,0,112.001,21-04 04:09:13
269.822,0,34537.183,0,21-04 04:09:14
228.162,62.044,29204.692,43606.897,21-04 04:09:15
411.980,54.997,52733.473,40474.061,21-04 04:09:16
395.997,83.999,50687.670,58643.619,21-04 04:09:17
190.001,438.002,24320.089,312153.142,21-04 04:09:18
0,673.033,0,475091.104,21-04 04:09:19
0,163.990,0,108353.201,21-04 04:09:20
0,0,0,0,21-04 04:09:21
112.995,0,14463.403,0,21-04 04:09:22
137.006,2.000,17536.805,252.012,21-04 04:09:23
0,0,0,0,21-04 04:09:24
0,0,0,0,21-04 04:09:25
0,0,0,0,21-04 04:09:26
0,0,0,0,21-04 04:09:27
0,19.000,0,347.999,21-04 04:09:28
248.998,0,31743.755,0,21-04 04:09:29
0,0,0,0,21-04 04:09:30
250.003,0,32000.392,0,21-04 04:09:31
251.001,0,32000.166,0,21-04 04:09:32
0,2.000,0,112.001,21-04 04:09:33
748.003,0,95744.432,0,21-04 04:09:34
249.996,115.998,31999.445,76290.677,21-04 04:09:35
0,253.015,0,161813.352,21-04 04:09:36
0,662.969,0,376378.406,21-04 04:09:37
0,600.987,0,307745.297,21-04 04:09:38
0,0,0,0,21-04 04:09:39
0,0,0,0,21-04 04:09:40
0,0,0,0,21-04 04:09:41
245.998,0,31487.791,0,21-04 04:09:42
253.003,25.000,32256.369,468.005,21-04 04:09:43
0,0,0,0,21-04 04:09:44
208.000,0,26624.014,0,21-04 04:09:45
