"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out46/dstat_out_wf.csv -D vdb",,,,"Date:","11 May 2024 02:42:45 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,11-05 02:42:45
141.899,16.988,8701.835,119.915,11-05 02:42:46
172.006,0,12644.419,0,11-05 02:42:47
389.893,0,30015.786,0,11-05 02:42:48
312.998,0,68855.467,0,11-05 02:42:49
56.011,0,46401.448,0,11-05 02:42:50
131.961,13.996,79904.204,395.882,11-05 02:42:51
100.014,0,71929.907,0,11-05 02:42:52
65.000,0,35479.900,0,11-05 02:42:53
110.002,0,58885.142,0,11-05 02:42:54
186.034,0,26180.799,0,11-05 02:42:55
527.995,17.000,67583.382,143.999,11-05 02:42:56
282.003,0,36096.447,0,11-05 02:42:57
199.006,0,25472.773,0,11-05 02:42:58
198.011,0,25345.446,0,11-05 02:42:59
171.000,0,21887.990,0,11-05 02:43:00
141.993,6.000,18175.127,31.998,11-05 02:43:01
142.008,0,18177.012,0,11-05 02:43:02
84.989,0,10878.650,0,11-05 02:43:03
228.015,0,29185.915,0,11-05 02:43:04
141.993,0,18175.110,0,11-05 02:43:05
190.009,0,24321.180,0,11-05 02:43:06
151.003,0,19328.427,0,11-05 02:43:07
141.989,0,18174.537,0,11-05 02:43:08
227.005,0,29056.649,0,11-05 02:43:09
142.006,0,18176.732,0,11-05 02:43:10
199.000,0,25471.980,0,11-05 02:43:11
171.000,0,21887.991,0,11-05 02:43:12
135.999,0,17407.900,0,11-05 02:43:13
204.997,0,26239.658,0,11-05 02:43:14
128.000,0,16384.051,0,11-05 02:43:15
184.003,0,23552.375,0,11-05 02:43:16
198.998,0,25471.732,0,11-05 02:43:17
161.000,0,20607.997,0,11-05 02:43:18
180.006,3.000,23040.823,12.000,11-05 02:43:19
141.994,0,18175.283,0,11-05 02:43:20
199.002,0,25472.282,0,11-05 02:43:21
149.001,1.000,19072.115,4.000,11-05 02:43:22
221.003,0,28288.378,0,11-05 02:43:23
173.000,0,22144.005,0,11-05 02:43:24
195.996,1.000,25087.467,4.000,11-05 02:43:25
181.002,0,23168.217,0,11-05 02:43:26
155.999,0,19967.891,0,11-05 02:43:27
176.001,0,22528.086,0,11-05 02:43:28
200.001,0,25600.078,0,11-05 02:43:29
199.998,0,25475.761,0,11-05 02:43:30
199.001,0,25472.157,0,11-05 02:43:31
132.000,0,16895.947,0,11-05 02:43:32
154.004,0,19712.505,0,11-05 02:43:33
192.993,0,24703.155,0,11-05 02:43:34
177.005,4.000,22656.689,12.000,11-05 02:43:35
198.997,0,25471.552,0,11-05 02:43:36
199.991,0,25598.802,0,11-05 02:43:37
147.003,0,18816.428,0,11-05 02:43:38
195.008,0,24961.068,0,11-05 02:43:39
142.000,0,18175.994,0,11-05 02:43:40
164.993,0,21119.072,0,11-05 02:43:41
176.998,0,22655.782,0,11-05 02:43:42
171.010,0,21889.240,0,11-05 02:43:43
171.003,0,21888.343,0,11-05 02:43:44
170.995,0,21887.416,0,11-05 02:43:45
200.002,0,25600.245,0,11-05 02:43:46
148.002,0,18944.266,0,11-05 02:43:47
193.002,0,24704.309,0,11-05 02:43:48
170.998,0,21887.719,0,11-05 02:43:49
200.001,0,25600.156,0,11-05 02:43:50
199.000,0,25472.042,0,11-05 02:43:51
151.000,4.000,19328.059,12.000,11-05 02:43:52
155.000,0,19840.012,0,11-05 02:43:53
179.000,0,22912.023,0,11-05 02:43:54
198.997,0,25471.662,0,11-05 02:43:55
200.005,0,25600.616,0,11-05 02:43:56
198.999,0,25471.858,0,11-05 02:43:57
131.001,0,16768.083,0,11-05 02:43:58
154.000,0,19712.016,0,11-05 02:43:59
198.970,1.000,25468.130,3.999,11-05 02:44:00
143.000,3.000,18304.032,12.000,11-05 02:44:01
228.034,0,29188.398,0,11-05 02:44:02
131.978,0,16893.205,0,11-05 02:44:03
210.028,0,26883.533,0,11-05 02:44:04
131.999,0,16895.904,0,11-05 02:44:05
210.001,1.000,26880.102,4.000,11-05 02:44:06
176.002,0,22528.236,0,11-05 02:44:07
221.995,3.000,28415.396,12.000,11-05 02:44:08
104.001,0,13312.145,0,11-05 02:44:09
180.990,0,23166.767,0,11-05 02:44:10
142.999,0,18303.908,0,11-05 02:44:11
171.004,0,21888.561,0,11-05 02:44:12
200.005,0,25472.678,0,11-05 02:44:13
170.999,0,21887.827,0,11-05 02:44:14
200.003,0,25600.437,0,11-05 02:44:15
186.999,0,23935.869,0,11-05 02:44:16
88.988,0,11390.471,0,11-05 02:44:17
180.015,0,23041.953,0,11-05 02:44:18
199.001,0,25472.106,0,11-05 02:44:19
143.004,0,18304.455,0,11-05 02:44:20
199.003,0,25472.348,0,11-05 02:44:21
105.999,0,13567.916,0,11-05 02:44:22
207.998,0,26623.804,0,11-05 02:44:23
184.001,3.000,23552.166,12.000,11-05 02:44:24
156.993,0,20095.068,0,11-05 02:44:25
172.008,0,22017.000,0,11-05 02:44:26
170.001,0,21760.147,0,11-05 02:44:27
113.998,0,14591.705,0,11-05 02:44:28
228.002,0,29184.249,0,11-05 02:44:29
171.000,0,21887.962,0,11-05 02:44:30
145.998,0,18687.746,0,11-05 02:44:31
168.003,0,21504.398,0,11-05 02:44:32
172.003,1.000,22016.320,4.000,11-05 02:44:33
168.999,0,21631.859,0,11-05 02:44:34
199.998,0,25599.706,0,11-05 02:44:35
