"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out11/dstat_out_wf.csv -D vdb",,,,"Date:","06 May 2024 16:13:02 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,06-05 16:13:02
36.967,1.998,1019.094,35.968,06-05 16:13:03
29.997,0,1199.883,0,06-05 16:13:04
0,0,0,0,06-05 16:13:05
0,0,0,0,06-05 16:13:06
0,0,0,0,06-05 16:13:07
0,4.000,0,16.001,06-05 16:13:08
2.000,2.000,8.000,127.992,06-05 16:13:09
209.002,0,9268.080,0,06-05 16:13:10
458.999,0,18611.947,0,06-05 16:13:11
698.998,0,38611.880,0,06-05 16:13:12
649.011,0,30316.508,0,06-05 16:13:13
397.996,13.000,93038.962,143.998,06-05 16:13:14
413.300,0,58558.436,0,06-05 16:13:15
556.997,0,71295.666,0,06-05 16:13:16
228.004,0,29184.495,0,06-05 16:13:17
109.003,0,13952.393,0,06-05 16:13:18
195.989,0,25086.576,0,06-05 16:13:19
121.005,2.000,15488.608,12.000,06-05 16:13:20
142.007,0,18176.852,0,06-05 16:13:21
170.001,0,21760.118,0,06-05 16:13:22
228.001,0,29184.155,0,06-05 16:13:23
199.000,0,25471.956,0,06-05 16:13:24
169.999,0,21759.836,0,06-05 16:13:25
113.997,0,14591.611,0,06-05 16:13:26
198.999,0,25471.865,0,06-05 16:13:27
170.002,0,21760.301,0,06-05 16:13:28
227.997,0,29183.613,0,06-05 16:13:29
141.990,0,18174.780,0,06-05 16:13:30
199.005,0,25472.581,0,06-05 16:13:31
142.005,0,18176.651,0,06-05 16:13:32
199.003,0,25472.375,0,06-05 16:13:33
199.000,3.000,25343.958,268.000,06-05 16:13:34
114.000,0,14591.979,0,06-05 16:13:35
198.999,0,25471.922,0,06-05 16:13:36
171.001,0,21888.155,0,06-05 16:13:37
198.997,2.000,25471.631,28.000,06-05 16:13:38
169.994,0,21759.217,0,06-05 16:13:39
171.008,0,21888.985,0,06-05 16:13:40
169.994,0,21759.212,0,06-05 16:13:41
196.996,0,25215.454,0,06-05 16:13:42
144.002,0,18432.316,0,06-05 16:13:43
227.990,1.000,29182.704,4.000,06-05 16:13:44
142.009,6.000,18177.160,36.002,06-05 16:13:45
143.001,0,18304.133,0,06-05 16:13:46
171.003,0,21888.400,0,06-05 16:13:47
159.902,0,20467.440,0,06-05 16:13:48
182.112,0,23310.310,0,06-05 16:13:49
198.993,2.000,25471.132,19.999,06-05 16:13:50
120.989,0,15486.554,0,06-05 16:13:51
164.011,0,20993.392,0,06-05 16:13:52
199.989,0,25598.571,0,06-05 16:13:53
113.008,0,14465.035,0,06-05 16:13:54
227.992,0,29182.935,0,06-05 16:13:55
114.007,0,14592.912,0,06-05 16:13:56
170.997,0,21887.675,0,06-05 16:13:57
201.995,0,25855.308,0,06-05 16:13:58
140.005,0,17920.693,0,06-05 16:13:59
170.998,0,21887.807,0,06-05 16:14:00
171.003,0,21888.434,0,06-05 16:14:01
143.000,0,18303.940,0,06-05 16:14:02
193.999,0,24831.884,0,06-05 16:14:03
175.993,0,22527.152,0,06-05 16:14:04
171.005,0,21888.633,0,06-05 16:14:05
114.000,0,14592.059,0,06-05 16:14:06
199.005,0,25472.585,0,06-05 16:14:07
194.995,0,24959.400,0,06-05 16:14:08
147.003,0,18816.332,0,06-05 16:14:09
171.001,0,21888.122,0,06-05 16:14:10
176.001,0,22528.070,0,06-05 16:14:11
174.000,2.000,22272.038,12.000,06-05 16:14:12
135.000,0,17280.012,0,06-05 16:14:13
171.002,0,21888.245,0,06-05 16:14:14
198.998,0,25471.687,0,06-05 16:14:15
194.999,0,24959.926,0,06-05 16:14:16
204.000,0,26112.000,0,06-05 16:14:17
170.001,0,21760.176,0,06-05 16:14:18
138.999,0,17791.924,0,06-05 16:14:19
146.995,1.000,18815.304,4.000,06-05 16:14:20
198.589,2.994,25419.347,11.975,06-05 16:14:21
