"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out49/dstat_out_wf.csv -D vdb",,,,"Date:","08 May 2024 01:06:10 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,08-05 01:06:10
81.928,0,3620.819,0,08-05 01:06:11
39.000,0,1928.008,0,08-05 01:06:12
0,0,0,0,08-05 01:06:13
582.975,0,7855.667,0,08-05 01:06:14
505.013,0,26140.661,0,08-05 01:06:15
824.995,2.000,64579.591,147.999,08-05 01:06:16
305.995,0,37647.353,0,08-05 01:06:17
394.001,0,92316.144,0,08-05 01:06:18
399.001,0,87208.201,0,08-05 01:06:19
329.977,0,54428.262,0,08-05 01:06:20
363.035,2.000,73971.130,12.001,08-05 01:06:21
299.262,0,78446.601,0,08-05 01:06:22
298.919,0,37988.802,0,08-05 01:06:23
412.022,23.001,52738.777,196.010,08-05 01:06:24
388.020,0,49666.553,0,08-05 01:06:25
80.998,0,10367.774,0,08-05 01:06:26
158.005,0,20224.697,0,08-05 01:06:27
170.991,2.000,21886.852,11.999,08-05 01:06:28
199.010,5.000,25473.234,272.013,08-05 01:06:29
198.995,0,25471.328,0,08-05 01:06:30
192.006,0,24576.791,0,08-05 01:06:31
92.000,0,11776.022,0,08-05 01:06:32
198.996,0,25471.453,0,08-05 01:06:33
189.004,2.000,24192.480,36.001,08-05 01:06:34
208.986,0,26750.268,0,08-05 01:06:35
142.009,0,18177.190,0,08-05 01:06:36
198.996,0,25471.459,0,08-05 01:06:37
183.002,0,23424.236,0,08-05 01:06:38
158.000,5.000,20224.015,28.000,08-05 01:06:39
198.994,0,25471.171,0,08-05 01:06:40
199.006,0,25472.785,0,08-05 01:06:41
198.994,0,25343.255,0,08-05 01:06:42
179.005,0,22912.629,0,08-05 01:06:43
133.992,0,17151.015,0,08-05 01:06:44
168.009,0,21505.168,0,08-05 01:06:45
144.993,1.000,18559.071,4.000,08-05 01:06:46
169.971,2.000,21756.241,11.998,08-05 01:06:47
191.041,0,24453.249,0,08-05 01:06:48
206.992,0,26494.914,0,08-05 01:06:49
171.008,0,21889.051,0,08-05 01:06:50
175.991,0,22526.854,0,08-05 01:06:51
165.007,1.000,21120.875,4.000,08-05 01:06:52
114.992,0,14719.006,0,08-05 01:06:53
253.017,0,32386.201,0,08-05 01:06:54
147.000,0,18815.950,0,08-05 01:06:55
196.999,0,25215.891,0,08-05 01:06:56
171.002,0,21888.201,0,08-05 01:06:57
188.998,0,24191.767,0,08-05 01:06:58
168.002,0,21504.216,0,08-05 01:06:59
185.000,0,23679.992,0,08-05 01:07:00
198.997,0,25471.591,0,08-05 01:07:01
208.999,3.000,26751.900,16.000,08-05 01:07:02
104.000,0,13312.043,0,08-05 01:07:03
228.005,0,29184.636,0,08-05 01:07:04
215.999,0,27647.811,0,08-05 01:07:05
183.001,0,23424.132,0,08-05 01:07:06
113.999,0,14591.868,0,08-05 01:07:07
228.002,1.000,29184.231,4.000,08-05 01:07:08
200.000,0,25599.942,0,08-05 01:07:09
179.999,0,23039.858,0,08-05 01:07:10
99.001,0,12672.112,0,08-05 01:07:11
177.001,0,22656.135,0,08-05 01:07:12
227.998,0,29183.708,0,08-05 01:07:13
198.956,0,25466.310,0,08-05 01:07:14
162.034,0,20740.356,0,08-05 01:07:15
127.999,0,16383.891,0,08-05 01:07:16
190.001,1.000,24320.168,4.000,08-05 01:07:17
174.999,2.000,22399.878,12.000,08-05 01:07:18
200.000,0,25600.052,0,08-05 01:07:19
199.005,0,25472.582,0,08-05 01:07:20
163.997,0,20991.619,0,08-05 01:07:21
149.998,0,19199.794,0,08-05 01:07:22
171.006,1.000,21888.769,4.000,08-05 01:07:23
198.994,0,25471.220,0,08-05 01:07:24
166.001,0,21248.116,0,08-05 01:07:25
148.001,0,18944.170,0,08-05 01:07:26
199.000,0,25471.947,0,08-05 01:07:27
170.968,0,21883.936,0,08-05 01:07:28
199.038,0,25476.803,0,08-05 01:07:29
143.000,0,18304.035,0,08-05 01:07:30
182.001,0,23296.138,0,08-05 01:07:31
187.999,0,24063.900,0,08-05 01:07:32
200.001,0,25600.142,0,08-05 01:07:33
170.999,3.000,21887.850,16.000,08-05 01:07:34
96.000,0,12287.973,0,08-05 01:07:35
214.999,0,27519.879,0,08-05 01:07:36
201.001,0,25728.153,0,08-05 01:07:37
200.000,0,25599.972,0,08-05 01:07:38
169.000,1.000,21631.984,4.000,08-05 01:07:39
66.000,0,8447.992,0,08-05 01:07:40
163.999,0,20991.931,0,08-05 01:07:41
228.001,0,29184.121,0,08-05 01:07:42
227.999,0,29183.877,0,08-05 01:07:43
199.001,0,25472.156,0,08-05 01:07:44
113.994,0,14591.277,0,08-05 01:07:45
114.000,0,14592.008,0,08-05 01:07:46
199.005,0,25472.590,0,08-05 01:07:47
200.006,0,25600.797,0,08-05 01:07:48
171.001,0,21888.107,0,08-05 01:07:49
190.992,1.000,24446.946,4.000,08-05 01:07:50
179.004,2.000,22912.483,12.000,08-05 01:07:51
154.998,0,19839.798,0,08-05 01:07:52
187.001,0,23936.069,0,08-05 01:07:53
142.999,0,18303.909,0,08-05 01:07:54
214.002,0,27392.215,0,08-05 01:07:55
212.998,1.000,27263.750,4.000,08-05 01:07:56
228.000,0,29184.010,0,08-05 01:07:57
86.000,0,11007.987,0,08-05 01:07:58
199.001,0,25472.132,0,08-05 01:07:59
171.001,0,21888.105,0,08-05 01:08:00
228.000,0,29184.007,0,08-05 01:08:01
186.998,0,23935.733,0,08-05 01:08:02
126.000,0,16128.062,0,08-05 01:08:03
143.002,0,18304.303,0,08-05 01:08:04
227.999,0,29183.887,0,08-05 01:08:05
170.999,3.000,21887.820,16.000,08-05 01:08:06
171.000,0,21888.027,0,08-05 01:08:07
170.995,0,21887.422,0,08-05 01:08:08
228.998,0,29183.715,0,08-05 01:08:09
154.009,0,19713.109,0,08-05 01:08:10
159.001,0,20352.094,0,08-05 01:08:11
170.992,1.000,21887.017,4.000,08-05 01:08:12
171.002,0,21888.260,0,08-05 01:08:13
171.005,0,21888.637,0,08-05 01:08:14
