"pcp-dstat 6.2.0 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out26/dstat_out_wf.csv -D vdb",,,,"Date:","10 May 2024 09:00:56 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,10-05 09:00:56
0.999,0,3.996,0,10-05 09:00:57
209.981,0,10295.092,0,10-05 09:00:58
233.010,0,19804.827,0,10-05 09:00:59
396.988,0,37362.871,0,10-05 09:01:00
166.001,0,38788.259,0,10-05 09:01:01
101.006,0,25325.574,0,10-05 09:01:02
82.000,4.000,32012.143,128.001,10-05 09:01:03
55.995,0,39740.342,0,10-05 09:01:04
89.003,0,31572.924,0,10-05 09:01:05
559.970,11.999,71404.172,379.980,10-05 09:01:06
351.047,0,44934.028,0,10-05 09:01:07
228.009,0,29185.156,0,10-05 09:01:08
180.991,0,23166.827,0,10-05 09:01:09
217.008,0,27776.989,0,10-05 09:01:10
193.995,4.000,24831.397,39.999,10-05 09:01:11
130.999,0,16767.893,0,10-05 09:01:12
188.002,0,24064.225,0,10-05 09:01:13
168.999,0,21631.828,0,10-05 09:01:14
198.001,0,25344.099,0,10-05 09:01:15
142.000,0,18175.947,0,10-05 09:01:16
200.000,0,25599.945,0,10-05 09:01:17
169.998,0,21759.794,0,10-05 09:01:18
177.005,0,22656.631,0,10-05 09:01:19
122.000,0,15616.045,0,10-05 09:01:20
183.999,0,23551.856,0,10-05 09:01:21
227.000,0,29055.978,0,10-05 09:01:22
142.998,0,18179.780,0,10-05 09:01:23
199.003,0,25472.358,0,10-05 09:01:24
154.004,0,19712.473,0,10-05 09:01:25
186.986,0,23934.263,0,10-05 09:01:26
199.005,0,25472.659,0,10-05 09:01:27
122.998,4.000,15743.731,12.000,10-05 09:01:28
161.004,0,20608.526,0,10-05 09:01:29
199.001,0,25472.072,0,10-05 09:01:30
152.999,0,19583.829,0,10-05 09:01:31
188.003,0,24064.348,0,10-05 09:01:32
143.001,0,18304.090,0,10-05 09:01:33
198.006,0,25344.779,0,10-05 09:01:34
127.995,0,16383.413,0,10-05 09:01:35
186.001,0,23808.127,0,10-05 09:01:36
141.998,0,18175.761,0,10-05 09:01:37
171.001,0,21888.170,0,10-05 09:01:38
171.004,0,21888.511,0,10-05 09:01:39
170.996,0,21887.473,0,10-05 09:01:40
171.000,0,21887.959,0,10-05 09:01:41
171.000,6.000,21887.995,28.000,10-05 09:01:42
187.000,0,23936.032,0,10-05 09:01:43
182.999,0,23423.894,0,10-05 09:01:44
228.002,3.000,29184.200,12.000,10-05 09:01:45
140.998,0,18047.723,0,10-05 09:01:46
110.001,0,14080.164,0,10-05 09:01:47
177.001,0,22656.131,0,10-05 09:01:48
199.001,0,25472.144,0,10-05 09:01:49
199.998,0,25599.805,0,10-05 09:01:50
199.003,0,25472.345,0,10-05 09:01:51
170.998,0,21887.764,0,10-05 09:01:52
114.001,0,14592.131,0,10-05 09:01:53
199.000,0,25471.995,0,10-05 09:01:54
142.992,0,18302.950,0,10-05 09:01:55
200.009,0,25601.110,0,10-05 09:01:56
85.000,1.000,10880.063,4.000,10-05 09:01:57
171.001,0,21888.130,0,10-05 09:01:58
224.996,0,28799.478,0,10-05 09:01:59
174.001,0,22272.169,0,10-05 09:02:00
199.000,0,25471.941,0,10-05 09:02:01
149.990,3.000,19198.685,11.999,10-05 09:02:02
211.012,0,27009.529,0,10-05 09:02:03
124.000,0,15871.937,0,10-05 09:02:04
227.999,0,29183.850,0,10-05 09:02:05
171.001,0,21888.184,0,10-05 09:02:06
118.001,0,15104.104,0,10-05 09:02:07
138.000,0,17663.953,0,10-05 09:02:08
170.999,0,21887.933,0,10-05 09:02:09
200.003,0,25600.359,0,10-05 09:02:10
199.002,0,25472.214,0,10-05 09:02:11
171.000,0,21887.961,0,10-05 09:02:12
163.995,0,20991.418,0,10-05 09:02:13
148.999,0,19071.819,0,10-05 09:02:14
199.996,0,25599.520,0,10-05 09:02:15
197.005,0,25344.695,0,10-05 09:02:16
146.999,0,18687.884,0,10-05 09:02:17
169.003,3.000,21632.417,12.000,10-05 09:02:18
170.996,0,21887.476,0,10-05 09:02:19
175.003,0,22400.327,0,10-05 09:02:20
195.000,0,24960.008,0,10-05 09:02:21
142.008,0,18176.968,0,10-05 09:02:22
171.982,0,22013.686,0,10-05 09:02:23
171.005,0,21760.590,0,10-05 09:02:24
93.994,0,12031.185,0,10-05 09:02:25
213.009,0,27265.121,0,10-05 09:02:26
92.003,0,11776.410,0,10-05 09:02:27
228.007,0,29184.846,0,10-05 09:02:28
170.997,0,21887.644,0,10-05 09:02:29
215.001,0,27520.190,0,10-05 09:02:30
113.006,0,14464.741,0,10-05 09:02:31
185.000,0,23679.947,0,10-05 09:02:32
170.988,0,21886.485,0,10-05 09:02:33
181.002,0,23168.240,0,10-05 09:02:34
161.001,3.000,20608.160,12.000,10-05 09:02:35
171.000,0,21887.940,0,10-05 09:02:36
170.996,0,21887.530,0,10-05 09:02:37
106.998,0,13695.751,0,10-05 09:02:38
121.002,0,15488.294,0,10-05 09:02:39
199.006,0,25472.778,0,10-05 09:02:40
167.993,0,21503.105,0,10-05 09:02:41
173.995,0,22271.310,0,10-05 09:02:42
180.011,1.000,23041.426,4.000,10-05 09:02:43
134.003,0,17152.333,0,10-05 09:02:44
169.994,0,21759.174,0,10-05 09:02:45
170.996,0,21887.505,0,10-05 09:02:46
172.004,0,22016.479,0,10-05 09:02:47
198.991,0,25470.786,0,10-05 09:02:48
87.001,0,11136.071,0,10-05 09:02:49
168.989,0,21630.551,0,10-05 09:02:50
171.021,0,21890.647,0,10-05 09:02:51
199.993,4.000,25599.119,12.000,10-05 09:02:52
85.000,0,10879.995,0,10-05 09:02:53
228.000,0,29183.952,0,10-05 09:02:54
114.006,0,14592.774,0,10-05 09:02:55
200.993,0,25599.055,0,10-05 09:02:56
196.010,0,25089.291,0,10-05 09:02:57
146.002,0,18688.257,0,10-05 09:02:58
169.998,0,21759.715,0,10-05 09:02:59
171.006,0,21888.744,0,10-05 09:03:00
