"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out43/dstat_out_upload.csv -D vdb",,,,"Date:","16 Apr 2024 15:51:52 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 15:51:52
0,0.999,0,3.996,16-04 15:51:53
0,0,0,0,16-04 15:51:54
0,0,0,0,16-04 15:51:55
0,0,0,0,16-04 15:51:56
0,22.995,0,227.952,16-04 15:51:57
1.000,44.009,4.001,27069.239,16-04 15:51:58
0,143.991,0,145299.086,16-04 15:51:59
0,0,0,0,16-04 15:52:00
0,163.091,0,158116.036,16-04 15:52:01
0,336.792,0,317676.257,16-04 15:52:02
0,0,0,0,16-04 15:52:03
0,448.519,0,444930.735,16-04 15:52:04
0,151.853,0,154474.472,16-04 15:52:05
0,0,0,0,16-04 15:52:06
1.000,336.005,4.000,337924.991,16-04 15:52:07
0,310.004,0,308203.947,16-04 15:52:08
0,167.002,0,167937.678,16-04 15:52:09
0,0,0,0,16-04 15:52:10
0,0,0,0,16-04 15:52:11
0,4.000,0,35.999,16-04 15:52:12
0,167.011,0,154757.775,16-04 15:52:13
0,169.141,0,173200.815,16-04 15:52:14
0,383.672,0,382649.238,16-04 15:52:15
0,154.991,0,156663.219,16-04 15:52:16
0,63.003,0,62467.431,16-04 15:52:17
0,294.007,0,296115.056,16-04 15:52:18
0,509.972,0,514127.460,16-04 15:52:19
0,167.979,0,171794.312,16-04 15:52:20
0,0,0,0,16-04 15:52:21
0.999,23.978,3.996,20568.891,16-04 15:52:22
0,435.264,0,442640.088,16-04 15:52:23
0,480.147,0,485632.864,16-04 15:52:24
0,343.669,0,348852.349,16-04 15:52:25
0,0,0,0,16-04 15:52:26
0,0,0,0,16-04 15:52:27
0,4.000,0,56.000,16-04 15:52:28
0,48.948,0,45007.921,16-04 15:52:29
0,261.046,0,254069.241,16-04 15:52:30
0,163.133,0,159874.402,16-04 15:52:31
0,226.788,0,224046.921,16-04 15:52:32
0,427.025,0,431192.871,16-04 15:52:33
0,0,0,0,16-04 15:52:34
0,353.000,0,353280.256,16-04 15:52:35
0,174.009,0,177161.308,16-04 15:52:36
0,287.953,0,290768.473,16-04 15:52:37
0,491.059,0,492602.731,16-04 15:52:38
0,186.993,0,169770.045,16-04 15:52:39
0,32.002,0,28674.214,16-04 15:52:40
0,163.980,0,167915.064,16-04 15:52:41
0,0,0,0,16-04 15:52:42
0,6.000,0,35.999,16-04 15:52:43
0,195.998,0,196606.301,16-04 15:52:44
0,310.011,0,311306.599,16-04 15:52:45
0,93.003,0,92162.978,16-04 15:52:46
0,459.413,0,465314.718,16-04 15:52:47
0,202.816,0,192477.059,16-04 15:52:48
0,0,0,0,16-04 15:52:49
