"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out50/dstat_out_upload.csv -D vdb",,,,"Date:","22 Apr 2024 01:19:28 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,22-04 01:19:28
0.999,1.998,3.996,7.993,22-04 01:19:29
0,0,0,0,22-04 01:19:30
0,0,0,0,22-04 01:19:31
0,0,0,0,22-04 01:19:32
0,18.002,0,10869.093,22-04 01:19:33
0,2.000,0,1996.024,22-04 01:19:34
0,0,0,0,22-04 01:19:35
0,0,0,0,22-04 01:19:36
0,0,0,0,22-04 01:19:37
0,31.999,0,26267.225,22-04 01:19:38
0,463.031,0,474876.235,22-04 01:19:39
0,313.981,0,335619.611,22-04 01:19:40
0,0,0,0,22-04 01:19:41
0,0,0,0,22-04 01:19:42
0,42.002,0,46574.240,22-04 01:19:43
0,400.988,0,412335.154,22-04 01:19:44
0,508.020,0,572862.161,22-04 01:19:45
0,166.000,0,192000.243,22-04 01:19:46
0,0,0,0,22-04 01:19:47
0,2.002,0,68.057,22-04 01:19:48
0,288.785,0,313925.889,22-04 01:19:49
0,418.313,0,487192.783,22-04 01:19:50
0,160.870,0,188263.551,22-04 01:19:51
0,0,0,0,22-04 01:19:52
0,2.000,0,67.999,22-04 01:19:53
0,0,0,0,22-04 01:19:54
0,0,0,0,22-04 01:19:55
0,268.013,0,313359.679,22-04 01:19:56
0,43.998,0,51197.697,22-04 01:19:57
0,179.009,0,196738.077,22-04 01:19:58
0,309.989,0,360691.591,22-04 01:19:59
0,488.989,0,573171.661,22-04 01:20:00
0,0,0,0,22-04 01:20:01
0,0,0,0,22-04 01:20:02
0,2.000,0,59.997,22-04 01:20:03
0,252.030,0,291714.739,22-04 01:20:04
0,484.972,0,560095.798,22-04 01:20:05
0,426.988,0,496114.278,22-04 01:20:06
0,0,0,0,22-04 01:20:07
0,2.000,0,76.002,22-04 01:20:08
0,5.000,0,91.999,22-04 01:20:09
0,0,0,0,22-04 01:20:10
0,118.012,0,138254.130,22-04 01:20:11
1.000,397.001,4.000,464384.973,22-04 01:20:12
0,371.964,0,432662.622,22-04 01:20:13
0,0,0,0,22-04 01:20:14
0,0,0,0,22-04 01:20:15
0,0,0,0,22-04 01:20:16
0,167.015,0,195601.967,22-04 01:20:17
0,488.001,0,567381.235,22-04 01:20:18
0,377.013,0,440338.674,22-04 01:20:19
0,0,0,0,22-04 01:20:20
0,0,0,0,22-04 01:20:21
0,0,0,0,22-04 01:20:22
0,342.294,0,399755.667,22-04 01:20:23
0,383.684,0,443087.633,22-04 01:20:24
0,234.986,0,274415.356,22-04 01:20:25
0,0,0,0,22-04 01:20:26
0,0,0,0,22-04 01:20:27
0,2.002,0,64.052,22-04 01:20:28
0,0,0,0,22-04 01:20:29
0,225.180,0,234170.687,22-04 01:20:30
0,442.654,0,484996.465,22-04 01:20:31
0,310.023,0,363035.287,22-04 01:20:32
0,2.000,0,68.000,22-04 01:20:33
0,7.000,0,83.997,22-04 01:20:34
0,0,0,0,22-04 01:20:35
0,149.009,0,169738.670,22-04 01:20:36
0,427.357,0,498848.617,22-04 01:20:37
0,411.989,0,480827.510,22-04 01:20:38
0,0,0,0,22-04 01:20:39
0,0,0,0,22-04 01:20:40
0,0,0,0,22-04 01:20:41
0,0,0,0,22-04 01:20:42
0,156.006,0,181287.502,22-04 01:20:43
0,527.960,0,562829.721,22-04 01:20:44
3.000,205.000,2043.999,217459.844,22-04 01:20:45
626.001,0,79216.176,0,22-04 01:20:46
789.987,0,102506.370,0,22-04 01:20:47
1340.992,2.000,170495.003,72.000,22-04 01:20:48
1161.133,244.028,148624.971,241495.576,22-04 01:20:49
1292.817,64.991,165480.624,69878.129,22-04 01:20:50
1244.028,148.003,159235.606,155651.525,22-04 01:20:51
1337.022,130.002,171138.831,151554.507,22-04 01:20:52
1219.968,134.996,155899.891,143420.220,22-04 01:20:53
1311.023,288.005,167810.968,319261.646,22-04 01:20:54
1382.185,65.056,176299.134,74423.800,22-04 01:20:55
1320.862,134.884,169050.405,155258.284,22-04 01:20:56
1225.087,336.298,156811.103,374604.302,22-04 01:20:57
1233.916,387.346,157941.240,441230.770,22-04 01:20:58
1198.985,333.274,153470.045,385228.389,22-04 01:20:59
1260.974,383.992,161404.613,446966.620,22-04 01:21:00
1410.945,89.997,180601.018,104443.962,22-04 01:21:01
1552.087,0,198539.096,0,22-04 01:21:02
1396.962,13.000,178555.120,179.995,22-04 01:21:03
1418.094,0,181260.021,0,22-04 01:21:04
1357.987,0,172926.327,0,22-04 01:21:05
1453.058,0,185351.431,0,22-04 01:21:06
1238.983,39.031,158589.774,44835.558,22-04 01:21:07
