"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out24/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 05:11:16 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 05:11:16
2.997,0.999,11.990,3.997,19-04 05:11:17
0,0,0,0,19-04 05:11:18
0,0,0,0,19-04 05:11:19
0,0,0,0,19-04 05:11:20
0,10.996,0,235.925,19-04 05:11:21
1.000,16.001,4.000,6488.229,19-04 05:11:22
0,170.009,0,174084.769,19-04 05:11:23
0,0,0,0,19-04 05:11:24
0,1.985,0,238.185,19-04 05:11:25
3.023,382.895,12.091,379828.089,19-04 05:11:26
0,216.990,0,187943.372,19-04 05:11:27
1.000,468.995,4.000,468179.449,19-04 05:11:28
0,0,0,0,19-04 05:11:29
0,0,0,0,19-04 05:11:30
0,89.996,0,81968.179,19-04 05:11:31
0,0,0,0,19-04 05:11:32
0,0,0,0,19-04 05:11:33
0,6.001,0,4096.661,19-04 05:11:34
2.000,208.957,7.998,210636.573,19-04 05:11:35
0,273.065,0,276857.471,19-04 05:11:36
2.997,111.894,11.989,110534.909,19-04 05:11:37
3.002,455.330,12.009,459108.929,19-04 05:11:38
0,202.998,0,207134.105,19-04 05:11:39
0,0,0,0,19-04 05:11:40
1.000,207.997,4.000,211748.946,19-04 05:11:41
1.000,479.044,4.000,486728.974,19-04 05:11:42
0,159.005,0,160284.794,19-04 05:11:43
0,85.996,0,87315.998,19-04 05:11:44
0,0,0,0,19-04 05:11:45
0,6.000,0,43.996,19-04 05:11:46
0,2.000,0,16.001,19-04 05:11:47
2.000,248.996,8.000,250596.293,19-04 05:11:48
0,114.000,0,109912.170,19-04 05:11:49
3.000,343.987,12.000,342755.145,19-04 05:11:50
0,528.012,0,536580.303,19-04 05:11:51
0,107.027,0,106610.980,19-04 05:11:52
0,0,0,0,19-04 05:11:53
0,0,0,0,19-04 05:11:54
0,0,0,0,19-04 05:11:55
