"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out37/dstat_out_wf.csv -D vdb",,,,"Date:","07 May 2024 14:38:18 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,07-05 14:38:18
2.997,0,11.988,0,07-05 14:38:19
107.994,0,5427.712,0,07-05 14:38:20
0,0,0,0,07-05 14:38:21
0,0,0,0,07-05 14:38:22
0,0,0,0,07-05 14:38:23
348.005,0,4064.059,0,07-05 14:38:24
345.045,7.001,14089.835,428.056,07-05 14:38:25
772.982,0,53542.727,0,07-05 14:38:26
302.977,0,24398.171,0,07-05 14:38:27
527.283,0,71898.589,0,07-05 14:38:28
606.668,0,47466.058,0,07-05 14:38:29
419.006,2.000,71821.083,40.001,07-05 14:38:30
332.007,23.000,45656.899,196.004,07-05 14:38:31
263.998,0,59323.462,0,07-05 14:38:32
349.224,0,51010.601,0,07-05 14:38:33
422.186,0,54039.788,0,07-05 14:38:34
327.983,0,41981.779,0,07-05 14:38:35
139.014,0,17793.801,0,07-05 14:38:36
115.996,3.000,14847.429,15.999,07-05 14:38:37
170.992,0,21886.982,0,07-05 14:38:38
227.011,0,29057.357,0,07-05 14:38:39
141.992,0,18174.971,0,07-05 14:38:40
191.018,0,24450.330,0,07-05 14:38:41
106.000,0,13568.025,0,07-05 14:38:42
185.981,0,23805.561,0,07-05 14:38:43
169.016,0,21634.025,0,07-05 14:38:44
172.982,0,22141.699,0,07-05 14:38:45
131.018,0,16770.324,0,07-05 14:38:46
180.988,0,23166.500,0,07-05 14:38:47
171.008,2.000,21889.005,12.001,07-05 14:38:48
169.976,0,21756.970,0,07-05 14:38:49
227.015,0,29057.935,0,07-05 14:38:50
127.009,0,16133.131,0,07-05 14:38:51
151.996,0,19455.542,0,07-05 14:38:52
177.995,0,22655.369,0,07-05 14:38:53
113.989,0,14590.586,0,07-05 14:38:54
213.033,0,27268.240,0,07-05 14:38:55
155.995,0,19967.419,0,07-05 14:38:56
183.004,1.000,23424.544,4.000,07-05 14:38:57
154.000,2.000,19711.938,12.000,07-05 14:38:58
154.992,0,19838.923,0,07-05 14:38:59
190.017,0,24322.140,0,07-05 14:39:00
143.978,0,18429.157,0,07-05 14:39:01
197.016,0,25217.999,0,07-05 14:39:02
169.982,0,21757.636,0,07-05 14:39:03
115.009,2.000,14721.176,12.001,07-05 14:39:04
227.998,0,29183.735,0,07-05 14:39:05
53.003,0,6784.410,0,07-05 14:39:06
203.001,0,25984.081,0,07-05 14:39:07
199.988,2.000,25598.501,8.000,07-05 14:39:08
199.001,0,25472.182,0,07-05 14:39:09
141.990,0,18174.664,0,07-05 14:39:10
155.014,0,19841.758,0,07-05 14:39:11
130.980,0,16765.457,0,07-05 14:39:12
227.042,1.000,29061.378,4.001,07-05 14:39:13
199.987,2.000,25598.369,11.999,07-05 14:39:14
126.008,0,16128.966,0,07-05 14:39:15
180.002,0,23040.240,0,07-05 14:39:16
149.975,0,19196.796,0,07-05 14:39:17
228.039,0,29189.007,0,07-05 14:39:18
161.986,0,20734.242,0,07-05 14:39:19
169.965,0,21755.489,0,07-05 14:39:20
181.034,0,23172.361,0,07-05 14:39:21
199.016,0,25474.068,0,07-05 14:39:22
195.982,0,25085.663,0,07-05 14:39:23
89.006,0,11392.716,0,07-05 14:39:24
227.999,0,29183.824,0,07-05 14:39:25
126.000,0,16128.057,0,07-05 14:39:26
186.999,0,23935.808,0,07-05 14:39:27
142.940,0,18296.327,0,07-05 14:39:28
141.969,0,18172.076,0,07-05 14:39:29
171.104,3.002,21901.264,16.010,07-05 14:39:30
171.004,0,21888.522,0,07-05 14:39:31
199.989,0,25598.637,0,07-05 14:39:32
