"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out18/dstat_out_wf.csv -D vdb",,,,"Date:","10 May 2024 01:54:21 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,10-05 01:54:21
0,0.999,0,3.996,10-05 01:54:22
2.000,0,256.044,0,10-05 01:54:23
117.985,0,9766.767,0,10-05 01:54:24
163.020,0,14777.810,0,10-05 01:54:25
207.992,0,26367.048,0,10-05 01:54:26
76.002,0,15128.324,0,10-05 01:54:27
43.000,24.000,16135.850,423.996,10-05 01:54:28
31.999,0,22451.596,0,10-05 01:54:29
428.301,0,54650.453,0,10-05 01:54:30
483.996,0,61951.500,0,10-05 01:54:31
199.011,0,25473.411,0,10-05 01:54:32
171.000,3.000,21887.955,36.000,10-05 01:54:33
166.983,0,21373.880,0,10-05 01:54:34
116.998,1.000,14975.767,4.000,10-05 01:54:35
199.016,0,25474.025,0,10-05 01:54:36
199.002,0,25472.270,0,10-05 01:54:37
227.001,0,29056.118,0,10-05 01:54:38
114.000,0,14592.023,0,10-05 01:54:39
169.999,22.000,21759.871,183.999,10-05 01:54:40
193.997,0,24831.611,0,10-05 01:54:41
119.003,0,15232.384,0,10-05 01:54:42
169.994,0,21759.197,0,10-05 01:54:43
213.003,0,27264.385,0,10-05 01:54:44
164.993,0,21119.139,0,10-05 01:54:45
162.005,0,20736.597,0,10-05 01:54:46
142.000,0,18176.025,0,10-05 01:54:47
198.993,0,25471.114,0,10-05 01:54:48
198.999,0,25471.930,0,10-05 01:54:49
170.991,0,21886.866,0,10-05 01:54:50
170.017,0,21762.235,0,10-05 01:54:51
141.999,0,18175.887,0,10-05 01:54:52
141.992,5.000,18174.949,15.999,10-05 01:54:53
199.012,0,25473.518,0,10-05 01:54:54
199.002,0,25472.285,0,10-05 01:54:55
137.523,0,17602.896,0,10-05 01:54:56
175.587,0,22475.138,0,10-05 01:54:57
170.009,1.000,21761.130,4.000,10-05 01:54:58
215.995,0,27647.377,0,10-05 01:54:59
126.005,0,16128.636,0,10-05 01:55:00
170.075,0,21769.581,0,10-05 01:55:01
171.937,0,22007.945,0,10-05 01:55:02
198.999,0,25471.886,0,10-05 01:55:03
86.004,0,11008.571,0,10-05 01:55:04
171.000,0,21888.013,0,10-05 01:55:05
169.994,0,21759.240,0,10-05 01:55:06
200.008,0,25601.047,0,10-05 01:55:07
199.989,0,25598.543,0,10-05 01:55:08
142.007,0,18176.862,0,10-05 01:55:09
170.986,5.000,21886.183,15.999,10-05 01:55:10
141.995,0,18175.374,0,10-05 01:55:11
171.009,0,21889.198,0,10-05 01:55:12
171.007,0,21888.901,0,10-05 01:55:13
158.987,0,20350.331,0,10-05 01:55:14
187.991,1.000,24062.856,4.000,10-05 01:55:15
138.018,0,17666.310,0,10-05 01:55:16
227.973,0,29180.486,0,10-05 01:55:17
171.015,0,21889.892,0,10-05 01:55:18
141.997,0,18175.555,0,10-05 01:55:19
199.008,0,25472.980,0,10-05 01:55:20
158.986,0,20350.210,0,10-05 01:55:21
183.013,0,23425.669,0,10-05 01:55:22
199.973,0,25596.591,0,10-05 01:55:23
171.019,0,21890.407,0,10-05 01:55:24
171.008,0,21888.977,0,10-05 01:55:25
122.984,3.999,15741.982,15.998,10-05 01:55:26
184.024,0,23555.076,0,10-05 01:55:27
148.981,0,19069.582,0,10-05 01:55:28
199.024,0,25475.092,0,10-05 01:55:29
199.994,0,25599.194,0,10-05 01:55:30
199.006,0,25472.789,0,10-05 01:55:31
113.992,1.000,14590.956,4.000,10-05 01:55:32
171.012,0,21889.549,0,10-05 01:55:33
124.002,0,15872.251,0,10-05 01:55:34
160.979,0,20605.358,0,10-05 01:55:35
175.021,0,22402.629,0,10-05 01:55:36
137.980,0,17661.468,0,10-05 01:55:37
171.011,0,21889.401,0,10-05 01:55:38
199.971,0,25596.262,0,10-05 01:55:39
120.022,0,15362.764,0,10-05 01:55:40
135.987,0,17406.339,0,10-05 01:55:41
114.013,0,14593.683,0,10-05 01:55:42
228.001,5.000,29184.177,16.000,10-05 01:55:43
142.991,0,18302.830,0,10-05 01:55:44
171.016,0,21890.092,0,10-05 01:55:45
141.970,0,18172.200,0,10-05 01:55:46
142.019,0,18178.442,0,10-05 01:55:47
142.995,0,18303.346,0,10-05 01:55:48
171.015,1.000,21889.936,4.000,10-05 01:55:49
143.993,0,18303.073,0,10-05 01:55:50
170.010,0,21761.253,0,10-05 01:55:51
171.001,0,21888.095,0,10-05 01:55:52
196.959,0,25210.695,0,10-05 01:55:53
125.027,0,16003.404,0,10-05 01:55:54
190.991,0,24446.863,0,10-05 01:55:55
171.008,0,21888.992,0,10-05 01:55:56
147.979,0,18941.251,0,10-05 01:55:57
165.018,0,21122.306,0,10-05 01:55:58
171.993,0,22015.166,0,10-05 01:55:59
199.014,0,25473.789,0,10-05 01:56:00
170.996,4.000,21887.525,16.000,10-05 01:56:01
170.990,0,21886.735,0,10-05 01:56:02
171.014,0,21889.732,0,10-05 01:56:03
141.989,0,18174.562,0,10-05 01:56:04
184.010,0,23553.217,0,10-05 01:56:05
129.992,1.000,16639.027,4.000,10-05 01:56:06
192.013,0,24577.715,0,10-05 01:56:07
149.994,0,19199.215,0,10-05 01:56:08
142.008,0,18177.060,0,10-05 01:56:09
212.999,0,27263.869,0,10-05 01:56:10
185.991,0,23806.880,0,10-05 01:56:11
171.012,0,21889.520,0,10-05 01:56:12
85.996,0,11007.512,0,10-05 01:56:13
199.011,0,25473.374,0,10-05 01:56:14
198.975,0,25468.739,0,10-05 01:56:15
186.020,0,23810.519,0,10-05 01:56:16
98.992,0,12670.960,0,10-05 01:56:17
165.010,4.000,21121.303,16.001,10-05 01:56:18
206.000,0,26367.973,0,10-05 01:56:19
141.982,0,18173.680,0,10-05 01:56:20
171.024,0,21891.031,0,10-05 01:56:21
114.987,0,14590.343,0,10-05 01:56:22
214.035,1.000,27396.456,4.001,10-05 01:56:23
127.999,0,16383.909,0,10-05 01:56:24
171.001,0,21888.083,0,10-05 01:56:25
198.999,0,25471.914,0,10-05 01:56:26
172.001,0,22016.188,0,10-05 01:56:27
126.995,0,16255.390,0,10-05 01:56:28
177.002,0,22656.273,0,10-05 01:56:29
122.958,0,15738.596,0,10-05 01:56:30
171.065,0,21896.267,0,10-05 01:56:31
114.000,0,14591.951,0,10-05 01:56:32
227.939,0,29176.251,0,10-05 01:56:33
85.021,0,10882.645,0,10-05 01:56:34
199.997,0,25599.674,0,10-05 01:56:35
228.004,4.000,29184.573,20.000,10-05 01:56:36
113.999,0,14591.919,0,10-05 01:56:37
142.000,0,18176.009,0,10-05 01:56:38
177.000,0,22656.016,0,10-05 01:56:39
164.996,0,21119.515,0,10-05 01:56:40
149.002,0,19072.273,0,10-05 01:56:41
164.998,2.000,21119.720,8.000,10-05 01:56:42
141.994,0,18175.225,0,10-05 01:56:43
114.002,0,14592.306,0,10-05 01:56:44
199.006,0,25472.707,0,10-05 01:56:45
142.997,0,18303.629,0,10-05 01:56:46
199.004,0,25472.531,0,10-05 01:56:47
142.998,0,18303.691,0,10-05 01:56:48
171.002,0,21888.253,0,10-05 01:56:49
142.005,0,18176.671,0,10-05 01:56:50
142.997,0,18303.660,0,10-05 01:56:51
118.000,0,15104.014,0,10-05 01:56:52
223.998,0,28671.769,0,10-05 01:56:53
168.996,1.000,21631.531,4.000,10-05 01:56:54
156.003,3.000,19968.448,12.000,10-05 01:56:55
158.929,0,20342.973,0,10-05 01:56:56
171.077,0,21897.833,0,10-05 01:56:57
198.999,0,25471.866,0,10-05 01:56:58
142.996,0,18303.483,0,10-05 01:56:59
171.002,1.000,21888.307,4.000,10-05 01:57:00
160.003,0,20480.371,0,10-05 01:57:01
153.001,0,19584.165,0,10-05 01:57:02
114.002,0,14592.198,0,10-05 01:57:03
228.000,0,29184.004,0,10-05 01:57:04
114.000,0,14592.040,0,10-05 01:57:05
200.001,0,25600.079,0,10-05 01:57:06
97.000,0,12415.992,0,10-05 01:57:07
178.000,0,22783.997,0,10-05 01:57:08
179.988,0,23038.491,0,10-05 01:57:09
170.996,0,21887.482,0,10-05 01:57:10
142.999,4.000,18303.888,16.000,10-05 01:57:11
199.001,0,25472.140,0,10-05 01:57:12
86.003,0,11008.378,0,10-05 01:57:13
199.003,0,25472.400,0,10-05 01:57:14
113.999,0,14591.813,0,10-05 01:57:15
170.996,0,21887.444,0,10-05 01:57:16
211.002,1.000,27008.194,4.000,10-05 01:57:17
131.005,0,16768.701,0,10-05 01:57:18
171.000,0,21887.939,0,10-05 01:57:19
171.001,0,21888.109,0,10-05 01:57:20
199.000,0,25472.046,0,10-05 01:57:21
170.999,0,21887.894,0,10-05 01:57:22
199.998,0,25599.780,0,10-05 01:57:23
153.995,0,19583.404,0,10-05 01:57:24
132.000,0,16896.040,0,10-05 01:57:25
171.006,0,21888.806,0,10-05 01:57:26
228.002,0,29184.318,0,10-05 01:57:27
171.007,5.000,21888.846,28.001,10-05 01:57:28
227.983,0,29181.842,0,10-05 01:57:29
84.998,0,10879.754,0,10-05 01:57:30
200.007,0,25600.910,0,10-05 01:57:31
146.988,0,18814.409,0,10-05 01:57:32
194.003,2.000,24832.321,8.000,10-05 01:57:33
171.992,3.000,22015.002,11.999,10-05 01:57:34
195.018,0,24962.276,0,10-05 01:57:35
89.001,0,11392.069,0,10-05 01:57:36
200.000,0,25600.049,0,10-05 01:57:37
170.998,0,21887.717,0,10-05 01:57:38
215.993,0,27647.149,0,10-05 01:57:39
80.001,1.000,10240.135,4.000,10-05 01:57:40
217.009,0,27777.106,0,10-05 01:57:41
149.002,0,19072.225,0,10-05 01:57:42
107.001,0,13696.065,0,10-05 01:57:43
227.996,0,29183.501,0,10-05 01:57:44
170.999,4.000,21887.930,16.000,10-05 01:57:45
199.000,0,25472.040,0,10-05 01:57:46
115.003,0,14592.363,0,10-05 01:57:47
197.995,0,25343.334,0,10-05 01:57:48
144.001,0,18432.106,0,10-05 01:57:49
131.987,1.000,16894.331,4.000,10-05 01:57:50
162.024,0,20739.130,0,10-05 01:57:51
190.998,0,24447.696,0,10-05 01:57:52
141.827,0,18153.798,0,10-05 01:57:53
200.243,0,25631.073,0,10-05 01:57:54
137.001,0,17536.076,0,10-05 01:57:55
175.979,0,22525.313,0,10-05 01:57:56
171.014,0,21889.807,0,10-05 01:57:57
200.000,0,25599.955,0,10-05 01:57:58
142.000,0,18175.956,0,10-05 01:57:59
171.002,0,21888.288,0,10-05 01:58:00
170.998,0,21887.757,0,10-05 01:58:01
153.004,0,19584.519,0,10-05 01:58:02
154.999,4.000,19839.810,16.000,10-05 01:58:03
148.003,0,18944.425,0,10-05 01:58:04
198.994,0,25471.251,0,10-05 01:58:05
200.000,0,25599.937,0,10-05 01:58:06
114.001,0,14592.166,0,10-05 01:58:07
113.938,0.999,14584.032,3.998,10-05 01:58:08
227.116,0,29070.859,0,10-05 01:58:09
199.962,0,25595.141,0,10-05 01:58:10
86.014,0,11009.775,0,10-05 01:58:11
227.958,0,29178.568,0,10-05 01:58:12
159.035,0,20356.483,0,10-05 01:58:13
153.992,0,19711.002,0,10-05 01:58:14
199.000,0,25472.048,0,10-05 01:58:15
121.007,0,15488.839,0,10-05 01:58:16
163.980,0,20989.432,0,10-05 01:58:17
200.015,0,25601.969,0,10-05 01:58:18
141.997,0,18175.595,0,10-05 01:58:19
200.010,1.000,25601.337,4.000,10-05 01:58:20
170.991,3.000,21886.829,11.999,10-05 01:58:21
142.006,0,18176.722,0,10-05 01:58:22
203.002,0,25984.254,0,10-05 01:58:23
153.997,0,19711.598,0,10-05 01:58:24
99.002,0,12672.248,0,10-05 01:58:25
198.980,1.000,25469.497,4.000,10-05 01:58:26
200.017,0,25602.154,0,10-05 01:58:27
141.988,0,18174.485,0,10-05 01:58:28
96.010,0,12289.226,0,10-05 01:58:29
188.992,0,24190.967,0,10-05 01:58:30
200.006,0,25600.804,0,10-05 01:58:31
171.004,0,21888.526,0,10-05 01:58:32
198.982,0,25469.663,0,10-05 01:58:33
59.005,0,7552.649,0,10-05 01:58:34
197.987,0,25342.289,0,10-05 01:58:35
228.020,0,29186.546,0,10-05 01:58:36
177.994,4.000,22783.236,15.999,10-05 01:58:37
163.006,0,20864.740,0,10-05 01:58:38
142.950,0,18297.559,0,10-05 01:58:39
199.041,0,25477.257,0,10-05 01:58:40
200.013,0,25601.608,0,10-05 01:58:41
206.017,0,26370.224,0,10-05 01:58:42
78.988,1.000,10110.472,3.999,10-05 01:58:43
198.978,0,25469.222,0,10-05 01:58:44
170.993,0,21887.082,0,10-05 01:58:45
199.970,0,25596.214,0,10-05 01:58:46
142.059,0,18183.511,0,10-05 01:58:47
142.982,0,18301.744,0,10-05 01:58:48
199.028,0,25475.553,0,10-05 01:58:49
113.992,0,14591.010,0,10-05 01:58:50
171.008,0,21889.071,0,10-05 01:58:51
199.004,0,25472.560,0,10-05 01:58:52
