"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out47/dstat_out_wf.csv -D vdb",,,,"Date:","14 Apr 2024 19:12:55 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 19:12:55
4.996,1.998,31.973,91.923,14-04 19:12:56
202.977,0,10914.753,0,14-04 19:12:57
40.000,0,1927.998,0,14-04 19:12:58
0,0,0,0,14-04 19:12:59
0,0,0,0,14-04 19:13:00
0,7.001,0,36.003,14-04 19:13:01
0,2.000,0,111.995,14-04 19:13:02
0,0,0,0,14-04 19:13:03
0,0,0,0,14-04 19:13:04
0,0,0,0,14-04 19:13:05
0,0,0,0,14-04 19:13:06
0,14.000,0,104.003,14-04 19:13:07
0,0,0,0,14-04 19:13:08
0,0,0,0,14-04 19:13:09
0,0,0,0,14-04 19:13:10
0,0,0,0,14-04 19:13:11
0,0,0,0,14-04 19:13:12
0,0,0,0,14-04 19:13:13
0,0,0,0,14-04 19:13:14
0,0,0,0,14-04 19:13:15
0,0,0,0,14-04 19:13:16
0,0,0,0,14-04 19:13:17
0,0,0,0,14-04 19:13:18
0,0,0,0,14-04 19:13:19
0,0,0,0,14-04 19:13:20
0,0,0,0,14-04 19:13:21
0,0,0,0,14-04 19:13:22
0,0,0,0,14-04 19:13:23
0,0,0,0,14-04 19:13:24
0,0,0,0,14-04 19:13:25
0,0,0,0,14-04 19:13:26
0,0,0,0,14-04 19:13:27
0,0,0,0,14-04 19:13:28
0,5.000,0,303.998,14-04 19:13:29
0,0,0,0,14-04 19:13:30
76.876,0,615.011,0,14-04 19:13:31
102.180,0,8126.333,0,14-04 19:13:32
72.003,0,9216.400,0,14-04 19:13:33
94.002,0,12032.245,0,14-04 19:13:34
103.998,0,13311.792,0,14-04 19:13:35
84.989,2.000,10878.537,35.995,14-04 19:13:36
81.011,0,10369.435,0,14-04 19:13:37
73.988,0,9470.512,0,14-04 19:13:38
66.007,0,8448.925,0,14-04 19:13:39
77.993,0,9983.133,0,14-04 19:13:40
76.009,4.000,9729.173,28.003,14-04 19:13:41
71.995,0,9215.411,0,14-04 19:13:42
