"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out32/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 12:32:47 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 12:32:47
3.996,1.998,19.981,7.992,19-04 12:32:48
0,0,0,0,19-04 12:32:49
0,0,0,0,19-04 12:32:50
0,1.000,0,15.992,19-04 12:32:51
0,20.000,0,243.999,19-04 12:32:52
0,92.000,0,89895.986,19-04 12:32:53
0,0,0,0,19-04 12:32:54
0,0,0,0,19-04 12:32:55
0,0,0,0,19-04 12:32:56
0,3.000,0,71.999,19-04 12:32:57
0,0,0,0,19-04 12:32:58
0,0,0,0,19-04 12:32:59
0,0,0,0,19-04 12:33:00
0,0,0,0,19-04 12:33:01
0,3.000,0,12.000,19-04 12:33:02
0,0,0,0,19-04 12:33:03
0,0,0,0,19-04 12:33:04
0,0,0,0,19-04 12:33:05
0,25.001,0,24452.600,19-04 12:33:06
0,298.999,0,132663.662,19-04 12:33:07
0,150.000,0,151552.381,19-04 12:33:08
0,0,0,0,19-04 12:33:09
0,398.962,0,404333.487,19-04 12:33:10
0,564.035,0,575515.586,19-04 12:33:11
0,274.008,0,271424.405,19-04 12:33:12
0,0,0,0,19-04 12:33:13
0,0,0,0,19-04 12:33:14
0,0,0,0,19-04 12:33:15
0,0,0,0,19-04 12:33:16
0,3.000,0,12.001,19-04 12:33:17
0,0,0,0,19-04 12:33:18
0,0,0,0,19-04 12:33:19
0,0,0,0,19-04 12:33:20
0,0,0,0,19-04 12:33:21
0,3.000,0,11.999,19-04 12:33:22
0,0,0,0,19-04 12:33:23
0,145.999,0,147455.076,19-04 12:33:24
0,155.001,0,147457.382,19-04 12:33:25
0,0,0,0,19-04 12:33:26
0,319.981,0,324588.462,19-04 12:33:27
0,480.031,0,488479.693,19-04 12:33:28
0,429.190,0,434452.792,19-04 12:33:29
0,0,0,0,19-04 12:33:30
0,0,0,0,19-04 12:33:31
0,3.998,0,31.987,19-04 12:33:32
0,0,0,0,19-04 12:33:33
0,0,0,0,19-04 12:33:34
0,0,0,0,19-04 12:33:35
0,0,0,0,19-04 12:33:36
0,3.000,0,12.000,19-04 12:33:37
0,16.000,0,123.997,19-04 12:33:38
0,0,0,0,19-04 12:33:39
0,115.940,0,117699.085,19-04 12:33:40
0,29.000,0,29696.433,19-04 12:33:41
0,286.005,0,289845.351,19-04 12:33:42
0,0,0,0,19-04 12:33:43
0,0,0,0,19-04 12:33:44
0,183.993,0,188408.608,19-04 12:33:45
0,544.031,0,554015.776,19-04 12:33:46
