"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out29/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 09:44:46 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 09:44:46
0,2.998,0,23.980,19-04 09:44:47
0,0,0,0,19-04 09:44:48
0,0,0,0,19-04 09:44:49
0,9.000,0,327.997,19-04 09:44:50
0,9.000,0,240.005,19-04 09:44:51
0,0,0,0,19-04 09:44:52
0,0,0,0,19-04 09:44:53
0,0,0,0,19-04 09:44:54
0,0,0,0,19-04 09:44:55
0,31.000,0,240.004,19-04 09:44:56
0,0,0,0,19-04 09:44:57
0,134.995,0,131747.105,19-04 09:44:58
0,0,0,0,19-04 09:44:59
0,408.000,0,409600.413,19-04 09:45:00
1.001,147.083,4.002,145450.356,19-04 09:45:01
0,484.745,0,493348.726,19-04 09:45:02
0,476.984,0,484447.491,19-04 09:45:03
0,144.000,0,146436.081,19-04 09:45:04
0,0,0,0,19-04 09:45:05
0,3.000,0,20.000,19-04 09:45:06
0,0,0,0,19-04 09:45:07
0,0,0,0,19-04 09:45:08
0,10.006,0,140.081,19-04 09:45:09
0,176.882,0,180064.299,19-04 09:45:10
0,207.008,0,196659.673,19-04 09:45:11
0,206.013,0,206861.232,19-04 09:45:12
0,576.979,0,588778.822,19-04 09:45:13
0,472.996,0,483287.979,19-04 09:45:14
0,0,0,0,19-04 09:45:15
0,13.000,0,152.001,19-04 09:45:16
0,0,0,0,19-04 09:45:17
0,0,0,0,19-04 09:45:18
0,0,0,0,19-04 09:45:19
1.000,219.013,4.000,221196.784,19-04 09:45:20
0,219.989,0,221216.490,19-04 09:45:21
1.000,131.002,4.000,133157.828,19-04 09:45:22
0,102.004,0,104416.047,19-04 09:45:23
3.000,390.008,12.000,397356.124,19-04 09:45:24
0,487.989,0,498685.046,19-04 09:45:25
0,514.980,0,522295.323,19-04 09:45:26
0,10.001,0,76.004,19-04 09:45:27
0,0,0,0,19-04 09:45:28
0,0,0,0,19-04 09:45:29
0,0,0,0,19-04 09:45:30
0,3.000,0,19.999,19-04 09:45:31
0,24.015,0,22541.856,19-04 09:45:32
0,217.878,0,223106.762,19-04 09:45:33
0,242.125,0,245887.432,19-04 09:45:34
0,201.913,0,203688.269,19-04 09:45:35
0,63.995,0,58419.105,19-04 09:45:36
0,480.064,0,486456.677,19-04 09:45:37
0,575.927,0,582590.566,19-04 09:45:38
0,185.996,0,189435.691,19-04 09:45:39
0,0,0,0,19-04 09:45:40
0,4.000,0,68.001,19-04 09:45:41
0,0,0,0,19-04 09:45:42
0,0,0,0,19-04 09:45:43
0,257.002,0,262145.661,19-04 09:45:44
0,197.003,0,200707.542,19-04 09:45:45
0,66.033,0,61518.854,19-04 09:45:46
0,264.848,0,270180.835,19-04 09:45:47
2.000,144.009,8.001,144393.336,19-04 09:45:48
0,480.266,0,489742.754,19-04 09:45:49
1.000,504.973,4.000,513760.460,19-04 09:45:50
0,230.987,0,221515.830,19-04 09:45:51
0,14.993,0,147.929,19-04 09:45:52
0,0,0,0,19-04 09:45:53
0,0,0,0,19-04 09:45:54
0,0,0,0,19-04 09:45:55
0,3.000,0,12.000,19-04 09:45:56
1.000,290.999,4.000,294911.378,19-04 09:45:57
1.000,58.001,4.000,58368.993,19-04 09:45:58
0,230.996,0,236540.288,19-04 09:45:59
0,112.001,0,114689.283,19-04 09:46:00
0,182.003,0,180291.104,19-04 09:46:01
0,191.001,0,194560.660,19-04 09:46:02
0,385.206,0,391369.220,19-04 09:46:03
0,288.842,0,295781.731,19-04 09:46:04
0,376.006,0,381958.431,19-04 09:46:05
0,4.002,0,68.036,19-04 09:46:06
0,8.995,0,87.952,19-04 09:46:07
149.079,0,20470.796,0,19-04 09:46:08
693.012,0,88577.512,0,19-04 09:46:09
312.834,336.822,40042.806,303959.118,19-04 09:46:10
691.981,124.997,88445.547,110020.948,19-04 09:46:11
372.178,178.085,47386.703,168728.836,19-04 09:46:12
23.989,469.785,4210.076,464107.944,19-04 09:46:13
870.951,428.976,111225.703,434815.384,19-04 09:46:14
1374.018,0,175618.293,0,19-04 09:46:15
1374.776,4.002,175715.192,84.047,19-04 09:46:16
1340.295,0,171301.938,0,19-04 09:46:17
1246.644,0,159314.281,0,19-04 09:46:18
1201.345,0,153388.378,0,19-04 09:46:19
1213.027,56.001,155011.427,55937.237,19-04 09:46:20
1173.633,245.132,150225.079,247349.498,19-04 09:46:21
1193.294,108.936,152237.966,111166.256,19-04 09:46:22
1292.077,188.011,165129.856,191883.453,19-04 09:46:23
725.399,146.080,92222.739,149202.089,19-04 09:46:24
10.994,511.707,1407.194,518870.714,19-04 09:46:25
9.000,477.987,1151.969,484082.830,19-04 09:46:26
1195.320,82.883,152873.120,82152.526,19-04 09:46:27
1311.637,0,167633.038,0,19-04 09:46:28
1380.979,0,176637.254,0,19-04 09:46:29
1404.221,0,179484.369,0,19-04 09:46:30
