"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out41/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 17:29:42 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 17:29:42
1.001,0,4.005,0,21-04 17:29:43
175.989,0,10007.366,0,21-04 17:29:44
73.005,7.001,3036.217,200.014,21-04 17:29:45
0,0,0,0,21-04 17:29:46
0,0,0,0,21-04 17:29:47
0,0,0,0,21-04 17:29:48
0,7.994,0,407.670,21-04 17:29:49
0,24.998,0,139.988,21-04 17:29:50
0,2.000,0,48.006,21-04 17:29:51
0,0,0,0,21-04 17:29:52
0,0,0,0,21-04 17:29:53
0,0,0,0,21-04 17:29:54
0,0,0,0,21-04 17:29:55
0,0,0,0,21-04 17:29:56
0,5.996,0,35.974,21-04 17:29:57
0,0,0,0,21-04 17:29:58
0,2.000,0,12.000,21-04 17:29:59
0,0,0,0,21-04 17:30:00
0,0,0,0,21-04 17:30:01
0,0,0,0,21-04 17:30:02
0,0,0,0,21-04 17:30:03
0,1.000,0,4.000,21-04 17:30:04
0,0,0,0,21-04 17:30:05
0,0,0,0,21-04 17:30:06
0,0,0,0,21-04 17:30:07
0,0,0,0,21-04 17:30:08
0,0,0,0,21-04 17:30:09
0,2.008,0,12.048,21-04 17:30:10
0,0,0,0,21-04 17:30:11
0,0,0,0,21-04 17:30:12
0,0,0,0,21-04 17:30:13
0,0,0,0,21-04 17:30:14
0,1.000,0,4.000,21-04 17:30:15
0,0,0,0,21-04 17:30:16
0,0,0,0,21-04 17:30:17
0,0,0,0,21-04 17:30:18
0,0,0,0,21-04 17:30:19
0,0,0,0,21-04 17:30:20
0,0,0,0,21-04 17:30:21
243.979,0,30689.312,0,21-04 17:30:22
893.783,1.001,114276.121,4.004,21-04 17:30:23
847.006,0,108288.786,0,21-04 17:30:24
0,0,0,0,21-04 17:30:25
0,0,0,0,21-04 17:30:26
0,2.000,0,163.999,21-04 17:30:27
0,0,0,0,21-04 17:30:28
0,0,0,0,21-04 17:30:29
1.000,0,4.000,0,21-04 17:30:30
0,0,0,0,21-04 17:30:31
0,10.000,0,60.000,21-04 17:30:32
0,0,0,0,21-04 17:30:33
0,0,0,0,21-04 17:30:34
0,2.000,0,116.004,21-04 17:30:35
0,0,0,0,21-04 17:30:36
0,0,0,0,21-04 17:30:37
249.998,0,31999.720,0,21-04 17:30:38
250.006,0,32000.719,0,21-04 17:30:39
503.993,2.000,64255.123,115.998,21-04 17:30:40
655.991,0,83966.802,0,21-04 17:30:41
346.033,0,44292.231,0,21-04 17:30:42
0,0,0,0,21-04 17:30:43
1.000,75.000,4.000,70400.084,21-04 17:30:44
0,99.004,0,94936.136,21-04 17:30:45
1.000,122.994,4.000,120549.945,21-04 17:30:46
0,30.000,0,29320.344,21-04 17:30:47
1.000,45.000,4.000,43979.972,21-04 17:30:48
0,163.992,0,160368.319,21-04 17:30:49
1.999,545.604,7.994,533237.384,21-04 17:30:50
0,98.078,0,89163.289,21-04 17:30:51
0,0,0,0,21-04 17:30:52
0,0,0,0,21-04 17:30:53
301.991,0,38654.786,0,21-04 17:30:54
696.022,0,89090.776,0,21-04 17:30:55
251.997,2.000,31999.663,127.999,21-04 17:30:56
249.999,0,31999.818,0,21-04 17:30:57
62.000,0,7936.008,0,21-04 17:30:58
185.998,0,23807.709,0,21-04 17:30:59
0,0,0,0,21-04 17:31:00
168.008,2.000,21505.049,116.006,21-04 17:31:01
81.999,0,10495.896,0,21-04 17:31:02
0,0,0,0,21-04 17:31:03
1.000,134.009,4.000,70104.945,21-04 17:31:04
1.000,136.992,4.000,106457.710,21-04 17:31:05
0,152.002,0,103809.486,21-04 17:31:06
0,0,0,0,21-04 17:31:07
2.000,246.022,8.001,180224.385,21-04 17:31:08
249.990,433.983,31998.736,316463.499,21-04 17:31:09
352.004,432.005,44932.537,293123.504,21-04 17:31:10
146.995,2.000,18815.327,219.992,21-04 17:31:11
188.005,0,24064.595,0,21-04 17:31:12
561.003,0,71680.387,0,21-04 17:31:13
0,0,0,0,21-04 17:31:14
