"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out7/dstat_out_wf.csv -D vdb",,,,"Date:","06 May 2024 12:47:51 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,06-05 12:47:51
55.940,0,2049.819,0,06-05 12:47:52
7.000,0,139.999,0,06-05 12:47:53
483.041,10.001,19449.642,44.004,06-05 12:47:54
409.966,0,17118.577,0,06-05 12:47:55
673.002,0,39652.109,0,06-05 12:47:56
632.019,0,58249.783,0,06-05 12:47:57
300.274,2.002,73382.939,148.135,06-05 12:47:58
595.971,0,76284.234,0,06-05 12:47:59
288.021,0,36866.711,0,06-05 12:48:00
177.003,0,22656.369,0,06-05 12:48:01
226.993,0,29055.144,0,06-05 12:48:02
227.007,0,29056.929,0,06-05 12:48:03
136.992,2.000,17535.023,11.999,06-05 12:48:04
198.014,0,25345.731,0,06-05 12:48:05
147.987,0,18942.400,0,06-05 12:48:06
198.013,0,25345.688,0,06-05 12:48:07
195.996,0,25087.480,0,06-05 12:48:08
175.006,0,22400.811,0,06-05 12:48:09
169.994,0,21759.214,0,06-05 12:48:10
211.008,0,27009.012,0,06-05 12:48:11
102.001,0,13056.090,0,06-05 12:48:12
226.988,0,29054.469,0,06-05 12:48:13
171.010,0,21889.310,0,06-05 12:48:14
199.002,0,25472.233,0,06-05 12:48:15
141.936,0,18167.759,0,06-05 12:48:16
182.082,0,23178.447,0,06-05 12:48:17
130.948,0,16761.390,0,06-05 12:48:18
199.011,0,25473.430,0,06-05 12:48:19
198.954,0,25466.141,0,06-05 12:48:20
171.007,2.000,21888.956,12.001,06-05 12:48:21
142.069,0,18184.789,0,06-05 12:48:22
112.998,0,14463.767,0,06-05 12:48:23
227.998,0,29183.683,0,06-05 12:48:24
227.005,5.000,29056.635,272.006,06-05 12:48:25
223.987,0,28670.303,0,06-05 12:48:26
125.007,0,16000.868,0,06-05 12:48:27
141.000,0,18048.020,0,06-05 12:48:28
222.001,0,28416.110,0,06-05 12:48:29
198.984,12.999,25469.899,123.990,06-05 12:48:30
171.011,2.000,21889.446,36.002,06-05 12:48:31
142.998,0,18303.756,0,06-05 12:48:32
199.002,0,25472.238,0,06-05 12:48:33
228.002,0,29184.281,0,06-05 12:48:34
142.990,0,18302.716,0,06-05 12:48:35
193.013,0,24705.706,0,06-05 12:48:36
154.000,2.000,19711.943,12.000,06-05 12:48:37
194.001,0,24832.177,0,06-05 12:48:38
198.997,0,25471.615,0,06-05 12:48:39
189.004,0,24192.526,0,06-05 12:48:40
181.997,0,23295.605,0,06-05 12:48:41
142.003,0,18176.397,0,06-05 12:48:42
170.999,0,21887.910,0,06-05 12:48:43
228.008,0,29185.044,0,06-05 12:48:44
170.980,0,21885.471,0,06-05 12:48:45
199.019,0,25474.459,0,06-05 12:48:46
172.004,0,22016.482,0,06-05 12:48:47
141.998,0,18175.721,0,06-05 12:48:48
199.005,0,25472.654,0,06-05 12:48:49
199.992,0,25598.935,0,06-05 12:48:50
178.999,0,22911.901,0,06-05 12:48:51
162.996,0,20863.494,0,06-05 12:48:52
171.004,2.000,21888.558,12.000,06-05 12:48:53
170.994,0,21887.227,0,06-05 12:48:54
199.005,0,25472.644,0,06-05 12:48:55
143.001,0,18304.186,0,06-05 12:48:56
227.990,0,29182.697,0,06-05 12:48:57
149.006,0,19072.777,0,06-05 12:48:58
163.995,0,20991.406,0,06-05 12:48:59
218.009,0,27905.169,0,06-05 12:49:00
132.999,6.000,17023.884,32.000,06-05 12:49:01
132.998,0,17023.712,0,06-05 12:49:02
228.002,0,29184.297,0,06-05 12:49:03
171.001,0,21888.171,0,06-05 12:49:04
199.995,2.000,25599.315,16.000,06-05 12:49:05
114.001,0,14592.147,0,06-05 12:49:06
199.004,0,25472.530,0,06-05 12:49:07
199.996,0,25599.440,0,06-05 12:49:08
198.998,0,25471.762,0,06-05 12:49:09
