"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out3/dstat_out_wf.csv -D vdb",,,,"Date:","06 May 2024 09:22:09 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,06-05 09:22:09
0,0,0,0,06-05 09:22:10
59.992,0,2155.722,0,06-05 09:22:11
1.000,0,4.000,0,06-05 09:22:12
195.973,0,8630.823,0,06-05 09:22:13
500.553,0,18856.828,0,06-05 09:22:14
683.040,10.001,37602.226,44.003,06-05 09:22:15
702.243,1.998,30435.194,147.841,06-05 09:22:16
271.017,0,86941.440,0,06-05 09:22:17
475.503,0,60592.052,0,06-05 09:22:18
436.000,0,55807.984,0,06-05 09:22:19
227.996,0,29183.504,0,06-05 09:22:20
169.998,0,21759.717,0,06-05 09:22:21
199.000,0,25471.973,0,06-05 09:22:22
145.957,1.999,18682.501,11.996,06-05 09:22:23
166.045,0,21253.716,0,06-05 09:22:24
170.993,0,21887.111,0,06-05 09:22:25
199.017,0,25474.132,0,06-05 09:22:26
113.999,0,14591.901,0,06-05 09:22:27
226.001,0,28928.081,0,06-05 09:22:28
172.005,0,22016.633,0,06-05 09:22:29
141.994,0,18175.226,0,06-05 09:22:30
142.006,0,18176.738,0,06-05 09:22:31
169.988,0,21758.490,0,06-05 09:22:32
171.010,0,21889.330,0,06-05 09:22:33
198.978,0,25469.218,0,06-05 09:22:34
194.018,0,24834.368,0,06-05 09:22:35
117.991,0,15102.801,0,06-05 09:22:36
171.015,0,21889.878,0,06-05 09:22:37
170.998,0,21759.732,0,06-05 09:22:38
199.008,0,25472.980,0,06-05 09:22:39
226.986,0,29054.220,0,06-05 09:22:40
181.003,7.000,23168.336,304.004,06-05 09:22:41
112.002,0,14336.276,0,06-05 09:22:42
190.983,0,24445.862,0,06-05 09:22:43
170.012,0,21761.597,0,06-05 09:22:44
228.000,0,29183.983,0,06-05 09:22:45
179.001,3.000,22912.128,32.000,06-05 09:22:46
104.998,0,13439.710,0,06-05 09:22:47
191.009,0,24449.201,0,06-05 09:22:48
179.003,0,22912.440,0,06-05 09:22:49
206.997,0,26495.579,0,06-05 09:22:50
150.003,17.000,19200.331,160.003,06-05 09:22:51
184.995,0,23679.371,0,06-05 09:22:52
199.007,0,25472.908,0,06-05 09:22:53
170.987,0,21886.366,0,06-05 09:22:54
200.014,0,25601.798,0,06-05 09:22:55
141.994,0,18175.243,0,06-05 09:22:56
