"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out49/dstat_out_wf.csv -D vdb",,,,"Date:","22 Apr 2024 00:30:23 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,22-04 00:30:23
40.961,0,4671.570,0,22-04 00:30:24
234.001,0,8704.037,0,22-04 00:30:25
0,0,0,0,22-04 00:30:26
0,0,0,0,22-04 00:30:27
0,8.000,0,40.000,22-04 00:30:28
0,0,0,0,22-04 00:30:29
0,2.000,0,183.992,22-04 00:30:30
0,0,0,0,22-04 00:30:31
0,0,0,0,22-04 00:30:32
0,0,0,0,22-04 00:30:33
0,0,0,0,22-04 00:30:34
0,22.998,0,171.986,22-04 00:30:35
0,0,0,0,22-04 00:30:36
0,0,0,0,22-04 00:30:37
0,0,0,0,22-04 00:30:38
0,0,0,0,22-04 00:30:39
0,2.000,0,12.000,22-04 00:30:40
0,0,0,0,22-04 00:30:41
0,0,0,0,22-04 00:30:42
0,0,0,0,22-04 00:30:43
0,0,0,0,22-04 00:30:44
0,1.000,0,4.000,22-04 00:30:45
0,0,0,0,22-04 00:30:46
0,0,0,0,22-04 00:30:47
0,0,0,0,22-04 00:30:48
0,0,0,0,22-04 00:30:49
0,0,0,0,22-04 00:30:50
0,0,0,0,22-04 00:30:51
0,2.000,0,12.000,22-04 00:30:52
0,0,0,0,22-04 00:30:53
0,7.000,0,408.004,22-04 00:30:54
0,0,0,0,22-04 00:30:55
0,0,0,0,22-04 00:30:56
0,0,0,0,22-04 00:30:57
0,0,0,0,22-04 00:30:58
0,2.000,0,48.006,22-04 00:30:59
0,0,0,0,22-04 00:31:00
0,0,0,0,22-04 00:31:01
0,0,0,0,22-04 00:31:02
0,0,0,0,22-04 00:31:03
838.041,6.000,106213.169,32.002,22-04 00:31:04
841.062,0,106759.889,0,22-04 00:31:05
316.002,0,40192.224,0,22-04 00:31:06
0,0,0,0,22-04 00:31:07
0,5.000,0,183.988,22-04 00:31:08
0,0,0,0,22-04 00:31:09
0,0,0,0,22-04 00:31:10
1.000,0,4.000,0,22-04 00:31:11
0,0,0,0,22-04 00:31:12
0,7.000,0,83.999,22-04 00:31:13
0,2.000,0,92.002,22-04 00:31:14
0,0,0,0,22-04 00:31:15
0,17.000,0,15684.231,22-04 00:31:16
0,0,0,0,22-04 00:31:17
0,0,0,0,22-04 00:31:18
251.003,7.000,32000.354,184.002,22-04 00:31:19
189.999,0,24319.837,0,22-04 00:31:20
670.004,46.000,85760.519,45132.273,22-04 00:31:21
392.010,393.010,50177.282,384521.827,22-04 00:31:22
251.995,328.993,32255.341,321453.433,22-04 00:31:23
250.000,6.000,31999.965,272.000,22-04 00:31:24
0,0,0,0,22-04 00:31:25
0,0,0,0,22-04 00:31:26
0,0,0,0,22-04 00:31:27
0,0,0,0,22-04 00:31:28
0,2.000,0,116.000,22-04 00:31:29
0,0,0,0,22-04 00:31:30
0,0,0,0,22-04 00:31:31
0,0,0,0,22-04 00:31:32
0,0,0,0,22-04 00:31:33
0,2.000,0,116.000,22-04 00:31:34
250.002,0,32000.279,0,22-04 00:31:35
408.001,0,52224.095,0,22-04 00:31:36
546.000,0,69888.043,0,22-04 00:31:37
196.865,107.926,25070.813,60562.481,22-04 00:31:38
348.241,337.234,44318.687,180324.862,22-04 00:31:39
0,681.001,0,377332.767,22-04 00:31:40
252.000,562.000,32000.023,275276.198,22-04 00:31:41
0,66.998,0,38451.000,22-04 00:31:42
0,0,0,0,22-04 00:31:43
0,2.000,0,191.999,22-04 00:31:44
0,10.000,0,135.999,22-04 00:31:45
0,0,0,0,22-04 00:31:46
0,0,0,0,22-04 00:31:47
0,0,0,0,22-04 00:31:48
0,2.000,0,116.001,22-04 00:31:49
251.998,0,31999.789,0,22-04 00:31:50
0,0,0,0,22-04 00:31:51
246.002,0,31232.269,0,22-04 00:31:52
4.000,0,511.999,0,22-04 00:31:53
655.999,5.000,83327.878,200.000,22-04 00:31:54
100.000,0,12672.033,0,22-04 00:31:55
247.001,184.001,31488.182,123208.711,22-04 00:31:56
212.000,0,27135.957,0,22-04 00:31:57
39.999,283.991,5119.832,201105.417,22-04 00:31:58
0,664.987,0,463791.022,22-04 00:31:59
250.001,244.001,32000.123,162360.623,22-04 00:32:00
0,0,0,0,22-04 00:32:01
0,0,0,0,22-04 00:32:02
0,0,0,0,22-04 00:32:03
0,2.000,0,172.001,22-04 00:32:04
0,13.000,0,136.000,22-04 00:32:05
0,0,0,0,22-04 00:32:06
0,0,0,0,22-04 00:32:07
397.998,0,50943.751,0,22-04 00:32:08
350.001,2.000,44800.114,116.000,22-04 00:32:09
0,0,0,0,22-04 00:32:10
0,0,0,0,22-04 00:32:11
641.996,0,82175.456,0,22-04 00:32:12
356.002,52.000,45568.280,37300.229,22-04 00:32:13
0,131.999,0,87215.166,22-04 00:32:14
0,0,0,0,22-04 00:32:15
0,585.011,0,354966.945,22-04 00:32:16
0,628.998,0,364830.892,22-04 00:32:17
0,296.995,0,162925.204,22-04 00:32:18
0,1.999,0,279.893,22-04 00:32:19
248.079,0,31754.110,0,22-04 00:32:20
0,0,0,0,22-04 00:32:21
250.001,0,32000.153,0,22-04 00:32:22
249.999,0,31999.857,0,22-04 00:32:23
0,2.000,0,112.000,22-04 00:32:24
0,12.000,0,192.001,22-04 00:32:25
0,0,0,0,22-04 00:32:26
498.000,0,63743.969,0,22-04 00:32:27
250.001,0,32000.124,0,22-04 00:32:28
250.000,2.000,31999.994,116.000,22-04 00:32:29
0,0,0,0,22-04 00:32:30
0,8.000,0,5871.992,22-04 00:32:31
