"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out33/dstat_out_upload.csv -D vdb",,,,"Date:","14 Apr 2024 09:04:14 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 09:04:14
0,1.001,0,4.006,14-04 09:04:15
0,0,0,0,14-04 09:04:16
0,0,0,0,14-04 09:04:17
0,24.999,0,819.975,14-04 09:04:18
0,179.022,0,99852.255,14-04 09:04:19
0,57.996,0,52252.433,14-04 09:04:20
0,0,0,0,14-04 09:04:21
0,183.996,0,98641.740,14-04 09:04:22
0,0,0,0,14-04 09:04:23
0,25.998,0,271.982,14-04 09:04:24
0,300.006,0,307665.810,14-04 09:04:25
0,306.997,0,313904.795,14-04 09:04:26
0,42.998,0,44098.435,14-04 09:04:27
0,504.999,0,516906.538,14-04 09:04:28
0,355.013,0,360692.701,14-04 09:04:29
0,0,0,0,14-04 09:04:30
0,0.999,0,1278.917,14-04 09:04:31
0,145.990,0,150261.588,14-04 09:04:32
0,0,0,0,14-04 09:04:33
0,2.002,0,40.031,14-04 09:04:34
0,227.813,0,228960.230,14-04 09:04:35
0,264.003,0,270631.003,14-04 09:04:36
0,110.002,0,123422.269,14-04 09:04:37
0,469.970,0,546241.307,14-04 09:04:38
0,239.023,0,276586.491,14-04 09:04:39
0,0,0,0,14-04 09:04:40
0,0,0,0,14-04 09:04:41
0,363.976,0,422883.616,14-04 09:04:42
0,479.958,0,555727.693,14-04 09:04:43
0,287.046,0,325092.251,14-04 09:04:44
0,0,0,0,14-04 09:04:45
0,0,0,0,14-04 09:04:46
0,23.981,0,28137.685,14-04 09:04:47
0,438.021,0,513048.075,14-04 09:04:48
0,282.997,0,328756.159,14-04 09:04:49
0,156.119,0,181898.416,14-04 09:04:50
0,0,0,0,14-04 09:04:51
0,0,0,0,14-04 09:04:52
0,0,0,0,14-04 09:04:53
0,193.068,0,224627.117,14-04 09:04:54
0,218.002,0,250658.873,14-04 09:04:55
0.993,143.913,3.970,169217.902,14-04 09:04:56
0,338.800,0,396492.310,14-04 09:04:57
0,242.808,0,282912.363,14-04 09:04:58
0,1.998,0,71.937,14-04 09:04:59
0,128.115,0,150663.125,14-04 09:05:00
0,435.975,0,510435.203,14-04 09:05:01
0,409.981,0,478698.120,14-04 09:05:02
0,118.104,0,138618.294,14-04 09:05:03
0,111.835,0,119555.564,14-04 09:05:04
0,0,0,0,14-04 09:05:05
0,0,0,0,14-04 09:05:06
0,0,0,0,14-04 09:05:07
0,231.010,0,271115.907,14-04 09:05:08
0,166.991,0,175394.063,14-04 09:05:09
0,359.004,0,395476.390,14-04 09:05:10
0,468.986,0,541471.480,14-04 09:05:11
0,0,0,0,14-04 09:05:12
0,0,0,0,14-04 09:05:13
0,40.037,0,33923.356,14-04 09:05:14
0.999,438.645,3.997,506981.514,14-04 09:05:15
0,460.976,0,539108.075,14-04 09:05:16
0,128.699,0,151198.265,14-04 09:05:17
0,0,0,0,14-04 09:05:18
0,2.000,0,76.009,14-04 09:05:19
0,16.000,0,18944.299,14-04 09:05:20
0,456.985,0,407794.488,14-04 09:05:21
0,212.999,0,216318.614,14-04 09:05:22
0,0,0,0,14-04 09:05:23
0,409.032,0,334790.269,14-04 09:05:24
0,470.267,0,488221.501,14-04 09:05:25
0,191.871,0,206373.073,14-04 09:05:26
0,0,0,0,14-04 09:05:27
0,0,0,0,14-04 09:05:28
0,288.002,0,298325.831,14-04 09:05:29
