"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out43/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 22:41:04 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 22:41:04
0,1.998,0,7.993,19-04 22:41:05
0,0,0,0,19-04 22:41:06
0,0,0,0,19-04 22:41:07
0,0,0,0,19-04 22:41:08
0,22.011,0,244.121,19-04 22:41:09
0,230.870,0,197176.906,19-04 22:41:10
0,0,0,0,19-04 22:41:11
0,0,0,0,19-04 22:41:12
0,0,0,0,19-04 22:41:13
0,7.000,0,68.000,19-04 22:41:14
1.000,239.009,4.000,242680.795,19-04 22:41:15
0,479.945,0,489432.174,19-04 22:41:16
0,264.017,0,270485.062,19-04 22:41:17
0,105.999,0,1415.987,19-04 22:41:18
0,11.001,0,68.003,19-04 22:41:19
0,0,0,0,19-04 22:41:20
0,0,0,0,19-04 22:41:21
0,25.001,0,24560.880,19-04 22:41:22
0,249.091,0,237671.053,19-04 22:41:23
0,153.018,0,131219.148,19-04 22:41:24
0.999,218.881,3.998,196405.552,19-04 22:41:25
1.000,431.985,4.000,430336.733,19-04 22:41:26
0,480.014,0,490106.766,19-04 22:41:27
0,416.001,0,424960.827,19-04 22:41:28
0,8.999,0,79.989,19-04 22:41:29
0,0,0,0,19-04 22:41:30
0,0,0,0,19-04 22:41:31
0,0,0,0,19-04 22:41:32
0,0,0,0,19-04 22:41:33
0,84.011,0,81942.712,19-04 22:41:34
0,167.992,0,163832.225,19-04 22:41:35
0,171.073,0,163910.358,19-04 22:41:36
0,181.930,0,180154.722,19-04 22:41:37
0,523.964,0,532443.423,19-04 22:41:38
0,520.050,0,525446.659,19-04 22:41:39
0,201.993,0,205820.560,19-04 22:41:40
0,0,0,0,19-04 22:41:41
0,0,0,0,19-04 22:41:42
0,0,0,0,19-04 22:41:43
0,3.000,0,19.999,19-04 22:41:44
0,211.002,0,212994.292,19-04 22:41:45
0,154.008,0,151559.516,19-04 22:41:46
