"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out23/dstat_out_wf.csv -D vdb",,,,"Date:","16 Apr 2024 01:08:29 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 01:08:29
0.999,0,3.996,0,16-04 01:08:30
0,0,0,0,16-04 01:08:31
114.000,5.000,7912.006,20.000,16-04 01:08:32
40.997,0,1715.861,0,16-04 01:08:33
0,20.002,0,172.018,16-04 01:08:34
0,0,0,0,16-04 01:08:35
0,0,0,0,16-04 01:08:36
0,0,0,0,16-04 01:08:37
0,0,0,0,16-04 01:08:38
0,28.000,0,168.003,16-04 01:08:39
0,0,0,0,16-04 01:08:40
0,0,0,0,16-04 01:08:41
0,0,0,0,16-04 01:08:42
0,0,0,0,16-04 01:08:43
0,0,0,0,16-04 01:08:44
0,1.000,0,4.000,16-04 01:08:45
0,0,0,0,16-04 01:08:46
0,0,0,0,16-04 01:08:47
0,0,0,0,16-04 01:08:48
0,0,0,0,16-04 01:08:49
0,0,0,0,16-04 01:08:50
0,0,0,0,16-04 01:08:51
0,0,0,0,16-04 01:08:52
0,0,0,0,16-04 01:08:53
0,0,0,0,16-04 01:08:54
0,0,0,0,16-04 01:08:55
0,0,0,0,16-04 01:08:56
0,0,0,0,16-04 01:08:57
0,0,0,0,16-04 01:08:58
0,0,0,0,16-04 01:08:59
0,0,0,0,16-04 01:09:00
0,0,0,0,16-04 01:09:01
0,0,0,0,16-04 01:09:02
0,0,0,0,16-04 01:09:03
0,6.000,0,303.992,16-04 01:09:04
0,0,0,0,16-04 01:09:05
40.001,0,4576.070,0,16-04 01:09:06
76.003,0,9728.446,0,16-04 01:09:07
71.999,0,9215.878,0,16-04 01:09:08
82.000,0,10495.956,0,16-04 01:09:09
98.000,4.000,12543.968,32.000,16-04 01:09:10
92.000,0,11776.040,0,16-04 01:09:11
94.000,0,12032.027,0,16-04 01:09:12
84.000,0,10751.948,0,16-04 01:09:13
94.000,0,12031.974,0,16-04 01:09:14
98.001,4.000,12544.114,24.000,16-04 01:09:15
77.999,0,9983.907,0,16-04 01:09:16
128.999,0,16383.846,0,16-04 01:09:17
115.999,0,14847.926,0,16-04 01:09:18
86.002,0,11008.299,0,16-04 01:09:19
123.983,0,15869.875,0,16-04 01:09:20
63.008,0,7936.949,0,16-04 01:09:21
22.000,0,2816.021,0,16-04 01:09:22
81.998,0,10495.711,0,16-04 01:09:23
101.999,0,13055.899,0,16-04 01:09:24
100.001,0,12800.142,0,16-04 01:09:25
101.999,0,13055.904,0,16-04 01:09:26
86.998,0,11007.711,0,16-04 01:09:27
96.004,0,12288.489,0,16-04 01:09:28
91.999,0,11775.906,0,16-04 01:09:29
102.999,0,13055.889,0,16-04 01:09:30
68.001,0,8704.072,0,16-04 01:09:31
90.000,0,11520.007,0,16-04 01:09:32
101.999,0,13055.886,0,16-04 01:09:33
82.001,4.000,10496.147,12.000,16-04 01:09:34
73.998,0,9471.732,0,16-04 01:09:35
62.002,0,7936.272,0,16-04 01:09:36
91.998,0,11775.800,0,16-04 01:09:37
90.002,0,11520.249,0,16-04 01:09:38
77.999,1.000,9983.813,4.000,16-04 01:09:39
94.002,0,12032.261,0,16-04 01:09:40
98.001,0,12544.081,0,16-04 01:09:41
62.000,0,7936.021,0,16-04 01:09:42
95.991,0,12286.868,0,16-04 01:09:43
86.007,0,11008.958,0,16-04 01:09:44
65.999,0,8447.880,0,16-04 01:09:45
68.000,0,8703.985,0,16-04 01:09:46
81.998,0,10495.788,0,16-04 01:09:47
76.002,0,9728.246,0,16-04 01:09:48
42.000,0,5376.063,0,16-04 01:09:49
77.999,0,9983.898,0,16-04 01:09:50
69.998,0,8959.722,0,16-04 01:09:51
73.933,0,9463.373,0,16-04 01:09:52
78.071,0,9993.034,0,16-04 01:09:53
104.000,0,13312.013,0,16-04 01:09:54
83.000,0,10495.945,0,16-04 01:09:55
78.001,0,9984.179,0,16-04 01:09:56
101.994,0,13055.248,0,16-04 01:09:57
82.001,0,10496.122,0,16-04 01:09:58
62.001,0,7936.112,0,16-04 01:09:59
80.003,0,10240.367,0,16-04 01:10:00
46.000,0,5887.983,0,16-04 01:10:01
102.001,0,13056.147,0,16-04 01:10:02
79.999,0,10239.904,0,16-04 01:10:03
88.000,0,11263.991,0,16-04 01:10:04
106.001,0,13568.126,0,16-04 01:10:05
95.999,0,12287.917,0,16-04 01:10:06
95.998,0,12287.779,0,16-04 01:10:07
122.004,0,15616.450,0,16-04 01:10:08
94.999,0,12159.929,0,16-04 01:10:09
89.000,0,11392.005,0,16-04 01:10:10
75.999,0,9727.875,0,16-04 01:10:11
72.001,0,9216.068,0,16-04 01:10:12
122.001,0,15616.159,0,16-04 01:10:13
108.000,0,13823.972,0,16-04 01:10:14
101.999,0,13055.844,0,16-04 01:10:15
62.001,0,7936.116,0,16-04 01:10:16
60.000,0,7680.013,0,16-04 01:10:17
75.000,0,9599.959,0,16-04 01:10:18
84.985,0,10878.134,0,16-04 01:10:19
60.003,0,7680.345,0,16-04 01:10:20
46.001,0,5632.111,0,16-04 01:10:21
52.000,0,6656.007,0,16-04 01:10:22
37.999,0,4863.878,0,16-04 01:10:23
40.999,0,5247.919,0,16-04 01:10:24
43.000,0,5504.021,0,16-04 01:10:25
108.004,0,13824.547,0,16-04 01:10:26
113.998,0,14591.711,0,16-04 01:10:27
112.005,0,14336.661,0,16-04 01:10:28
73.999,0,9471.884,0,16-04 01:10:29
28.001,0,3584.113,0,16-04 01:10:30
27.999,0,3327.896,0,16-04 01:10:31
30.000,0,3840.054,0,16-04 01:10:32
24.001,0,3072.066,0,16-04 01:10:33
24.000,0,3071.965,0,16-04 01:10:34
24.000,0,3071.957,0,16-04 01:10:35
46.999,0,5759.874,0,16-04 01:10:36
100.000,0,12671.938,0,16-04 01:10:37
84.002,0,10752.226,0,16-04 01:10:38
89.998,0,11263.720,0,16-04 01:10:39
90.000,0,11264.019,0,16-04 01:10:40
96.001,0,12288.068,0,16-04 01:10:41
63.999,0,7935.856,0,16-04 01:10:42
105.003,0,13312.347,0,16-04 01:10:43
101.998,0,13055.790,0,16-04 01:10:44
97.000,0,12287.964,0,16-04 01:10:45
77.002,0,9728.314,0,16-04 01:10:46
78.000,0,9983.986,0,16-04 01:10:47
103.998,0,13311.691,0,16-04 01:10:48
106.000,0,13311.998,0,16-04 01:10:49
148.003,0,18688.410,0,16-04 01:10:50
93.000,0,11775.994,0,16-04 01:10:51
86.996,0,11007.520,0,16-04 01:10:52
76.002,0,9728.212,0,16-04 01:10:53
103.000,0,13056.027,0,16-04 01:10:54
80.001,0,9984.161,0,16-04 01:10:55
62.000,0,7935.972,0,16-04 01:10:56
52.000,0,6656.050,0,16-04 01:10:57
79.999,0,10239.862,0,16-04 01:10:58
100.001,0,12800.166,0,16-04 01:10:59
101.997,0,13055.673,0,16-04 01:11:00
74.001,0,9472.130,0,16-04 01:11:01
79.999,0,10239.829,0,16-04 01:11:02
76.000,0,9727.978,0,16-04 01:11:03
102.004,0,13056.461,0,16-04 01:11:04
72.000,0,9216.046,0,16-04 01:11:05
104.000,0,13312.032,0,16-04 01:11:06
110.000,0,14079.995,0,16-04 01:11:07
80.001,0,10240.110,0,16-04 01:11:08
46.000,0,5888.054,0,16-04 01:11:09
44.000,0,5632.028,0,16-04 01:11:10
42.000,0,5375.936,0,16-04 01:11:11
20.000,0,2559.971,0,16-04 01:11:12
20.001,0,2560.065,0,16-04 01:11:13
22.000,0,2815.977,0,16-04 01:11:14
20.000,0,2559.993,0,16-04 01:11:15
22.000,0,2815.988,0,16-04 01:11:16
19.999,0,2559.832,0,16-04 01:11:17
28.002,0,3584.235,0,16-04 01:11:18
22.000,0,2815.946,0,16-04 01:11:19
69.997,0,8959.626,0,16-04 01:11:20
90.000,0,11519.971,0,16-04 01:11:21
102.006,0,13056.770,0,16-04 01:11:22
78.001,0,9984.091,0,16-04 01:11:23
45.995,0,5887.343,0,16-04 01:11:24
52.006,0,6656.770,0,16-04 01:11:25
44.000,0,5632.000,0,16-04 01:11:26
58.000,0,7423.985,0,16-04 01:11:27
77.987,0,9982.319,0,16-04 01:11:28
80.013,0,10241.607,0,16-04 01:11:29
77.998,0,9983.734,0,16-04 01:11:30
74.001,0,9472.191,0,16-04 01:11:31
121.982,0,15613.748,0,16-04 01:11:32
102.014,0,13057.813,0,16-04 01:11:33
94.000,0,12031.990,0,16-04 01:11:34
91.998,0,11775.771,0,16-04 01:11:35
47.997,0,6143.616,0,16-04 01:11:36
60.005,0,7680.613,0,16-04 01:11:37
65.991,0,8446.907,0,16-04 01:11:38
98.012,0,12545.476,0,16-04 01:11:39
54.001,0,6912.089,0,16-04 01:11:40
77.998,0,9983.719,0,16-04 01:11:41
98.003,0,12544.439,0,16-04 01:11:42
117.996,0,15103.548,0,16-04 01:11:43
118.006,0,15104.812,0,16-04 01:11:44
83.994,0,10751.195,0,16-04 01:11:45
80.003,0,10240.411,0,16-04 01:11:46
42.001,0,5376.160,0,16-04 01:11:47
32.000,0,4096.011,0,16-04 01:11:48
43.996,0,5631.472,0,16-04 01:11:49
54.004,0,6912.550,0,16-04 01:11:50
65.994,0,8447.179,0,16-04 01:11:51
62.006,0,7936.752,0,16-04 01:11:52
28.000,0,3584.021,0,16-04 01:11:53
78.001,0,9984.074,0,16-04 01:11:54
92.999,0,11903.889,0,16-04 01:11:55
72.998,0,9343.695,0,16-04 01:11:56
