"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out37/dstat_out_wf.csv -D vdb",,,,"Date:","19 Apr 2024 17:10:46 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 17:10:46
82.922,0,5914.461,0,19-04 17:10:47
255.993,0,7627.790,0,19-04 17:10:48
0,0,0,0,19-04 17:10:49
0,0,0,0,19-04 17:10:50
4.000,8.999,27.998,35.997,19-04 17:10:51
0,21.002,0,172.014,19-04 17:10:52
0,0,0,0,19-04 17:10:53
0,0,0,0,19-04 17:10:54
0,0,0,0,19-04 17:10:55
0,0,0,0,19-04 17:10:56
0,25.977,0,163.857,19-04 17:10:57
0,0,0,0,19-04 17:10:58
0,0,0,0,19-04 17:10:59
0,0,0,0,19-04 17:11:00
0,0,0,0,19-04 17:11:01
0,0,0,0,19-04 17:11:02
0,0,0,0,19-04 17:11:03
0,5.000,0,16.000,19-04 17:11:04
0,0,0,0,19-04 17:11:05
0,0,0,0,19-04 17:11:06
0,0,0,0,19-04 17:11:07
0,0,0,0,19-04 17:11:08
0,0,0,0,19-04 17:11:09
0,1.000,0,4.000,19-04 17:11:10
0,3.000,0,12.000,19-04 17:11:11
0,0,0,0,19-04 17:11:12
0,0,0,0,19-04 17:11:13
0,0,0,0,19-04 17:11:14
0,0,0,0,19-04 17:11:15
0,1.000,0,4.000,19-04 17:11:16
0,15.013,0,432.371,19-04 17:11:17
0,0,0,0,19-04 17:11:18
0,0,0,0,19-04 17:11:19
0,0,0,0,19-04 17:11:20
0,0,0,0,19-04 17:11:21
0,4.000,0,40.001,19-04 17:11:22
0,0,0,0,19-04 17:11:23
0,0,0,0,19-04 17:11:24
0,0,0,0,19-04 17:11:25
0,0,0,0,19-04 17:11:26
0,5.000,0,32.001,19-04 17:11:27
0,0,0,0,19-04 17:11:28
0,0,0,0,19-04 17:11:29
103.001,0,11384.076,0,19-04 17:11:30
668.004,0,85504.531,0,19-04 17:11:31
746.021,0,95490.635,0,19-04 17:11:32
477.996,0,60927.480,0,19-04 17:11:33
0,0,0,0,19-04 17:11:34
0,6.000,0,176.000,19-04 17:11:35
0,0,0,0,19-04 17:11:36
0,0,0,0,19-04 17:11:37
0,0,0,0,19-04 17:11:38
0,0,0,0,19-04 17:11:39
0,12.000,0,228.002,19-04 17:11:40
0,0,0,0,19-04 17:11:41
0,0,0,0,19-04 17:11:42
0,0,0,0,19-04 17:11:43
1.000,19.000,4.000,17640.184,19-04 17:11:44
0,387.001,0,376449.198,19-04 17:11:45
0,0,0,0,19-04 17:11:46
250.017,0,32002.233,0,19-04 17:11:47
300.965,0,38523.500,0,19-04 17:11:48
429.003,0,54912.368,0,19-04 17:11:49
842.997,0,107903.639,0,19-04 17:11:50
182.012,5.000,23169.576,132.009,19-04 17:11:51
0,0,0,0,19-04 17:11:52
0,0,0,0,19-04 17:11:53
0,0,0,0,19-04 17:11:54
0,0,0,0,19-04 17:11:55
0,4.000,0,212.015,19-04 17:11:56
0,0,0,0,19-04 17:11:57
0,0,0,0,19-04 17:11:58
0,0,0,0,19-04 17:11:59
0,424.031,0,255382.777,19-04 17:12:00
0,102.001,0,89960.964,19-04 17:12:01
0,0,0,0,19-04 17:12:02
0,0,0,0,19-04 17:12:03
1.998,0,255.783,0,19-04 17:12:04
