"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out20/dstat_out_wf.csv -D vdb",,,,"Date:","15 Apr 2024 22:56:47 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,15-04 22:56:47
0,0,0,0,15-04 22:56:48
26.999,0,3271.896,0,15-04 22:56:49
97.066,0,4719.189,0,15-04 22:56:50
0,10.999,0,59.997,15-04 22:56:51
0,0,0,0,15-04 22:56:52
0,24.000,0,444.002,15-04 22:56:53
0,0,0,0,15-04 22:56:54
0,0,0,0,15-04 22:56:55
0,0,0,0,15-04 22:56:56
0,0,0,0,15-04 22:56:57
0,13.000,0,103.998,15-04 22:56:58
0,3.000,0,35.999,15-04 22:56:59
0,0,0,0,15-04 22:57:00
0,0,0,0,15-04 22:57:01
0,0,0,0,15-04 22:57:02
0,0,0,0,15-04 22:57:03
0,5.000,0,27.998,15-04 22:57:04
0,0,0,0,15-04 22:57:05
0,0,0,0,15-04 22:57:06
0,0,0,0,15-04 22:57:07
0,0,0,0,15-04 22:57:08
0,0,0,0,15-04 22:57:09
0,0,0,0,15-04 22:57:10
0,0,0,0,15-04 22:57:11
0,0,0,0,15-04 22:57:12
0,0,0,0,15-04 22:57:13
0,0,0,0,15-04 22:57:14
0,0,0,0,15-04 22:57:15
0,0,0,0,15-04 22:57:16
0,0,0,0,15-04 22:57:17
0,0,0,0,15-04 22:57:18
0,0,0,0,15-04 22:57:19
0,0,0,0,15-04 22:57:20
0,0,0,0,15-04 22:57:21
0,0,0,0,15-04 22:57:22
72.003,0,8672.362,0,15-04 22:57:23
74.001,0,9472.134,0,15-04 22:57:24
94.000,0,12032.064,0,15-04 22:57:25
104.000,0,13311.938,0,15-04 22:57:26
82.997,3.000,10495.656,12.000,15-04 22:57:27
54.000,0,6912.062,0,15-04 22:57:28
65.999,0,8447.905,0,15-04 22:57:29
66.000,0,8448.060,0,15-04 22:57:30
72.000,0,9215.977,0,15-04 22:57:31
68.000,1.000,8704.003,4.000,15-04 22:57:32
84.000,0,10752.013,0,15-04 22:57:33
75.000,0,9472.015,0,15-04 22:57:34
126.000,0,16127.994,0,15-04 22:57:35
114.000,0,14592.027,0,15-04 22:57:36
83.999,0,10751.900,0,15-04 22:57:37
91.999,0,11775.825,0,15-04 22:57:38
67.999,0,8703.866,0,15-04 22:57:39
36.000,0,4608.039,0,15-04 22:57:40
20.001,0,2560.126,0,15-04 22:57:41
93.999,0,12031.813,0,15-04 22:57:42
112.001,0,14336.145,0,15-04 22:57:43
101.999,0,13055.932,0,15-04 22:57:44
100.000,0,12799.993,0,15-04 22:57:45
72.000,0,9215.991,0,15-04 22:57:46
96.000,0,12287.996,0,15-04 22:57:47
85.999,0,11007.908,0,15-04 22:57:48
91.998,0,11775.772,0,15-04 22:57:49
70.001,0,8960.154,0,15-04 22:57:50
88.001,0,11264.189,0,15-04 22:57:51
105.997,0,13567.561,0,15-04 22:57:52
104.001,0,13312.106,0,15-04 22:57:53
82.000,0,10495.996,0,15-04 22:57:54
78.001,0,9984.075,0,15-04 22:57:55
90.999,0,11519.936,0,15-04 22:57:56
105.999,0,13567.859,0,15-04 22:57:57
80.001,0,10240.139,0,15-04 22:57:58
98.000,0,12543.959,0,15-04 22:57:59
64.001,0,8192.106,0,15-04 22:58:00
103.000,0,13055.988,0,15-04 22:58:01
99.000,0,12543.986,0,15-04 22:58:02
58.000,0,7424.033,0,15-04 22:58:03
73.999,0,9471.880,0,15-04 22:58:04
88.998,0,11391.718,0,15-04 22:58:05
79.001,0,10112.119,0,15-04 22:58:06
41.998,0,5375.784,0,15-04 22:58:07
80.001,0,10240.104,0,15-04 22:58:08
68.003,0,8704.341,0,15-04 22:58:09
57.998,0,7423.756,0,15-04 22:58:10
65.956,0,8442.342,0,15-04 22:58:11
87.999,0,11263.879,0,15-04 22:58:12
74.008,0,9472.976,0,15-04 22:58:13
80.047,0,10245.987,0,15-04 22:58:14
98.003,0,12544.357,0,15-04 22:58:15
92.002,0,11776.256,0,15-04 22:58:16
57.999,0,7423.849,0,15-04 22:58:17
96.002,0,12288.199,0,15-04 22:58:18
56.000,0,7167.978,0,15-04 22:58:19
92.001,0,11776.117,0,15-04 22:58:20
101.994,0,13055.229,0,15-04 22:58:21
95.999,0,12287.892,0,15-04 22:58:22
106.000,0,13567.965,0,15-04 22:58:23
76.951,0,9721.747,0,15-04 22:58:24
90.003,0,11520.383,0,15-04 22:58:25
102.054,0,13062.966,0,15-04 22:58:26
71.005,0,9088.603,0,15-04 22:58:27
73.001,0,9344.105,0,15-04 22:58:28
80.999,0,10367.928,0,15-04 22:58:29
73.002,0,9344.272,0,15-04 22:58:30
69.001,0,8704.176,0,15-04 22:58:31
123.000,0,15615.982,0,15-04 22:58:32
121.002,0,15360.250,0,15-04 22:58:33
103.999,0,13311.893,0,15-04 22:58:34
69.999,0,8959.922,0,15-04 22:58:35
59.997,0,7679.673,0,15-04 22:58:36
77.999,0,9983.928,0,15-04 22:58:37
96.003,0,12288.387,0,15-04 22:58:38
47.968,0,6139.878,0,15-04 22:58:39
44.029,0,5635.760,0,15-04 22:58:40
50.002,0,6400.198,0,15-04 22:58:41
42.001,0,5376.086,0,15-04 22:58:42
41.998,0,5375.700,0,15-04 22:58:43
74.004,0,9472.508,0,15-04 22:58:44
109.996,0,14079.523,0,15-04 22:58:45
111.004,0,14080.539,0,15-04 22:58:46
109.994,0,14079.293,0,15-04 22:58:47
46.002,0,5888.306,0,15-04 22:58:48
29.999,0,3839.841,0,15-04 22:58:49
28.001,0,3584.153,0,15-04 22:58:50
28.000,0,3583.947,0,15-04 22:58:51
22.000,0,2816.028,0,15-04 22:58:52
24.000,0,3072.012,0,15-04 22:58:53
25.999,0,3327.922,0,15-04 22:58:54
78.000,0,9983.938,0,15-04 22:58:55
86.001,0,11008.101,0,15-04 22:58:56
66.001,0,8448.110,0,15-04 22:58:57
63.998,0,8191.805,0,15-04 22:58:58
78.000,0,9984.056,0,15-04 22:58:59
98.999,0,12543.931,0,15-04 22:59:00
64.002,0,8192.246,0,15-04 22:59:01
99.999,0,12799.865,0,15-04 22:59:02
105.999,0,13567.856,0,15-04 22:59:03
103.996,0,13311.508,0,15-04 22:59:04
85.003,0,10752.354,0,15-04 22:59:05
83.999,0,10751.933,0,15-04 22:59:06
116.001,0,14848.114,0,15-04 22:59:07
122.003,0,15616.350,0,15-04 22:59:08
133.996,0,17151.493,0,15-04 22:59:09
82.000,3.000,10496.036,12.000,15-04 22:59:10
91.998,0,11775.784,0,15-04 22:59:11
86.003,0,11008.375,0,15-04 22:59:12
93.998,0,12031.736,0,15-04 22:59:13
68.001,0,8704.149,0,15-04 22:59:14
55.998,1.000,7167.687,4.000,15-04 22:59:15
48.003,0,6144.344,0,15-04 22:59:16
65.993,0,8447.056,0,15-04 22:59:17
94.011,0,12033.362,0,15-04 22:59:18
101.992,0,13054.931,0,15-04 22:59:19
100.004,0,12800.474,0,15-04 22:59:20
83.995,0,10751.374,0,15-04 22:59:21
84.008,0,10753.070,0,15-04 22:59:22
91.999,0,11775.865,0,15-04 22:59:23
87.997,0,11263.552,0,15-04 22:59:24
106.004,0,13568.467,0,15-04 22:59:25
107.993,0,13823.133,0,15-04 22:59:26
72.006,0,9216.720,0,15-04 22:59:27
46.998,0,5887.696,0,15-04 22:59:28
50.001,0,6400.163,0,15-04 22:59:29
27.996,0,3583.544,0,15-04 22:59:30
20.003,0,2560.385,0,15-04 22:59:31
21.996,0,2815.535,0,15-04 22:59:32
20.003,0,2560.425,0,15-04 22:59:33
19.998,0,2559.758,0,15-04 22:59:34
22.002,0,2816.280,0,15-04 22:59:35
19.998,0,2559.711,0,15-04 22:59:36
30.003,0,3840.409,0,15-04 22:59:37
46.000,0,5887.994,0,15-04 22:59:38
89.993,0,11519.048,0,15-04 22:59:39
87.007,0,11008.923,0,15-04 22:59:40
114.000,0,14591.941,0,15-04 22:59:41
60.000,0,7680.063,0,15-04 22:59:42
58.000,0,7423.968,0,15-04 22:59:43
52.000,0,6656.040,0,15-04 22:59:44
75.999,0,9727.854,0,15-04 22:59:45
84.000,0,10752.035,0,15-04 22:59:46
100.000,0,12799.999,0,15-04 22:59:47
49.997,0,6399.635,0,15-04 22:59:48
100.006,0,12800.726,0,15-04 22:59:49
119.998,0,15359.785,0,15-04 22:59:50
111.999,0,14335.883,0,15-04 22:59:51
98.002,0,12544.256,0,15-04 22:59:52
60.001,0,7680.118,0,15-04 22:59:53
74.000,0,9472.027,0,15-04 22:59:54
100.001,0,12800.070,0,15-04 22:59:55
93.998,0,12031.746,0,15-04 22:59:56
100.001,0,12800.147,0,15-04 22:59:57
116.000,0,14847.965,0,15-04 22:59:58
102.000,0,13055.991,0,15-04 22:59:59
104.000,0,13311.992,0,15-04 23:00:00
84.000,0,10751.990,0,15-04 23:00:01
84.001,0,10752.108,0,15-04 23:00:02
46.000,0,5887.973,0,15-04 23:00:03
27.998,0,3583.787,0,15-04 23:00:04
34.000,0,4352.047,0,15-04 23:00:05
26.001,0,3328.126,0,15-04 23:00:06
69.002,0,8704.205,0,15-04 23:00:07
61.984,0,7933.967,0,15-04 23:00:08
56.014,0,7169.776,0,15-04 23:00:09
44.000,0,5632.032,0,15-04 23:00:10
98.001,0,12544.067,0,15-04 23:00:11
94.000,0,12031.962,0,15-04 23:00:12
100.000,0,12800.026,0,15-04 23:00:13
107.000,0,13567.950,0,15-04 23:00:14
82.001,0,10496.081,0,15-04 23:00:15
117.994,0,15103.247,0,15-04 23:00:16
113.998,0,14591.692,0,15-04 23:00:17
51.923,0,6646.178,0,15-04 23:00:18
48.073,0,6153.325,0,15-04 23:00:19
138.001,0,17664.157,0,15-04 23:00:20
120.001,0,15360.117,0,15-04 23:00:21
141.997,0,18175.577,0,15-04 23:00:22
104.001,0,13312.130,0,15-04 23:00:23
104.000,0,13311.966,0,15-04 23:00:24
76.000,0,9727.991,0,15-04 23:00:25
44.000,0,5632.052,0,15-04 23:00:26
50.000,0,6399.950,0,15-04 23:00:27
30.000,0,3839.998,0,15-04 23:00:28
29.000,0,3712.029,0,15-04 23:00:29
31.000,0,3967.990,0,15-04 23:00:30
36.000,0,4608.020,0,15-04 23:00:31
107.998,0,13823.692,0,15-04 23:00:32
80.000,0,10239.998,0,15-04 23:00:33
62.001,0,7936.123,0,15-04 23:00:34
48.000,0,6144.061,0,15-04 23:00:35
83.999,0,10751.868,0,15-04 23:00:36
63.996,0,8191.543,0,15-04 23:00:37
40.000,0,5119.993,0,15-04 23:00:38
72.003,0,9216.338,0,15-04 23:00:39
98.003,0,12544.321,0,15-04 23:00:40
128.001,0,16384.089,0,15-04 23:00:41
75.999,0,9727.865,0,15-04 23:00:42
94.997,0,12031.610,0,15-04 23:00:43
98.002,0,12544.259,0,15-04 23:00:44
77.996,0,9983.434,0,15-04 23:00:45
66.002,0,8448.239,0,15-04 23:00:46
63.998,0,8191.708,0,15-04 23:00:47
82.005,0,10368.672,0,15-04 23:00:48
121.002,0,15488.243,0,15-04 23:00:49
116.002,0,14848.308,0,15-04 23:00:50
74.001,0,9472.102,0,15-04 23:00:51
77.998,0,9983.797,0,15-04 23:00:52
78.001,0,9984.084,0,15-04 23:00:53
94.000,0,12031.971,0,15-04 23:00:54
111.998,0,14335.756,0,15-04 23:00:55
134.000,0,17151.958,0,15-04 23:00:56
83.993,0,10751.166,0,15-04 23:00:57
109.007,0,13952.897,0,15-04 23:00:58
75.001,0,9600.072,0,15-04 23:00:59
79.000,0,10111.964,0,15-04 23:01:00
68.951,0,8825.727,0,15-04 23:01:01
86.058,0,11015.419,0,15-04 23:01:02
116.007,0,14848.921,0,15-04 23:01:03
84.000,0,10751.968,0,15-04 23:01:04
92.000,0,11776.054,0,15-04 23:01:05
74.000,0,9472.028,0,15-04 23:01:06
79.999,0,10239.883,0,15-04 23:01:07
118.002,0,14256.268,0,15-04 23:01:08
100.999,0,12811.823,0,15-04 23:01:09
86.000,0,11008.039,0,15-04 23:01:10
77.996,0,9839.443,0,15-04 23:01:11
74.001,0,9320.088,0,15-04 23:01:12
74.002,0,9472.305,0,15-04 23:01:13
91.003,0,11520.327,0,15-04 23:01:14
89.997,0,11519.627,0,15-04 23:01:15
97.999,0,12543.823,0,15-04 23:01:16
88.001,0,11136.177,0,15-04 23:01:17
82.998,0,10623.740,0,15-04 23:01:18
84.003,0,10752.388,0,15-04 23:01:19
85.999,0,11007.925,0,15-04 23:01:20
111.000,0,14207.982,0,15-04 23:01:21
91.000,0,11647.987,0,15-04 23:01:22
91.001,0,11648.158,0,15-04 23:01:23
67.000,0,8575.943,0,15-04 23:01:24
85.995,0,11007.398,0,15-04 23:01:25
93.001,0,11904.097,0,15-04 23:01:26
99.001,0,12672.079,0,15-04 23:01:27
88.000,0,11264.041,0,15-04 23:01:28
85.021,0,10882.654,0,15-04 23:01:29
115.971,0,14844.324,0,15-04 23:01:30
107.997,0,13823.612,0,15-04 23:01:31
80.004,0,10240.552,0,15-04 23:01:32
44.001,0,5632.094,0,15-04 23:01:33
57.000,0,7296.025,0,15-04 23:01:34
41.000,0,5248.027,0,15-04 23:01:35
47.000,0,6016.012,0,15-04 23:01:36
119.997,0,15359.660,0,15-04 23:01:37
141.001,0,18048.130,0,15-04 23:01:38
134.002,0,17152.202,0,15-04 23:01:39
107.000,0,13695.940,0,15-04 23:01:40
109.000,3.000,13952.061,12.000,15-04 23:01:41
94.000,0,12032.031,0,15-04 23:01:42
71.000,0,9087.966,0,15-04 23:01:43
83.000,0,10623.975,0,15-04 23:01:44
60.000,0,7060.014,0,15-04 23:01:45
42.000,1.000,4923.979,4.000,15-04 23:01:46
93.000,0,11768.057,0,15-04 23:01:47
74.991,0,9470.888,0,15-04 23:01:48
109.007,0,13840.841,0,15-04 23:01:49
82.002,0,10308.270,0,15-04 23:01:50
51.001,0,6400.127,0,15-04 23:01:51
40.000,0,5120.020,0,15-04 23:01:52
96.000,0,12287.947,0,15-04 23:01:53
107.999,0,13823.903,0,15-04 23:01:54
74.000,0,9472.046,0,15-04 23:01:55
90.000,0,11519.962,0,15-04 23:01:56
79.999,0,10239.923,0,15-04 23:01:57
80.002,0,10240.225,0,15-04 23:01:58
106.001,0,13568.073,0,15-04 23:01:59
94.000,0,12031.940,0,15-04 23:02:00
111.995,0,14335.420,0,15-04 23:02:01
87.991,0,11262.884,0,15-04 23:02:02
76.006,0,9728.781,0,15-04 23:02:03
100.000,0,12799.982,0,15-04 23:02:04
82.003,0,10496.355,0,15-04 23:02:05
111.997,0,14335.640,0,15-04 23:02:06
94.003,0,12032.324,0,15-04 23:02:07
71.991,0,9214.894,0,15-04 23:02:08
82.005,0,10496.606,0,15-04 23:02:09
86.006,0,11008.785,0,15-04 23:02:10
87.998,0,11263.731,0,15-04 23:02:11
88.001,0,11264.117,0,15-04 23:02:12
89.002,0,11264.193,0,15-04 23:02:13
97.999,0,12543.872,0,15-04 23:02:14
105.999,0,13567.869,0,15-04 23:02:15
120.001,0,15360.100,0,15-04 23:02:16
86.000,0,11008.003,0,15-04 23:02:17
70.001,0,8960.075,0,15-04 23:02:18
125.991,0,16126.906,0,15-04 23:02:19
111.001,0,14080.119,0,15-04 23:02:20
74.000,0,9472.014,0,15-04 23:02:21
93.004,0,11776.560,0,15-04 23:02:22
66.000,0,8448.024,0,15-04 23:02:23
91.998,0,11775.767,0,15-04 23:02:24
120.002,0,15360.241,0,15-04 23:02:25
93.997,0,12031.610,0,15-04 23:02:26
64.003,0,8192.405,0,15-04 23:02:27
99.997,0,12799.629,0,15-04 23:02:28
76.999,0,9855.892,0,15-04 23:02:29
115.000,0,14720.051,0,15-04 23:02:30
98.004,0,12544.476,0,15-04 23:02:31
59.998,0,7679.789,0,15-04 23:02:32
101.005,0,12800.597,0,15-04 23:02:33
79.990,0,10238.747,0,15-04 23:02:34
32.004,0,4096.478,0,15-04 23:02:35
33.997,0,4351.655,0,15-04 23:02:36
36.003,0,4608.389,0,15-04 23:02:37
57.995,0,7423.371,0,15-04 23:02:38
114.008,0,14593.021,0,15-04 23:02:39
69.998,0,8959.686,0,15-04 23:02:40
58.003,0,7424.323,0,15-04 23:02:41
61.989,0,7934.582,0,15-04 23:02:42
71.961,0,9211.027,0,15-04 23:02:43
89.990,0,11518.671,0,15-04 23:02:44
80.061,0,10247.770,0,15-04 23:02:45
102.980,0,13181.432,0,15-04 23:02:46
84.964,0,10875.357,0,15-04 23:02:47
70.040,0,8965.156,0,15-04 23:02:48
108.014,0,13825.796,0,15-04 23:02:49
85.993,0,11007.072,0,15-04 23:02:50
84.007,0,10752.960,0,15-04 23:02:51
113.866,0,14574.809,0,15-04 23:02:52
114.134,0,14609.129,0,15-04 23:02:53
125.999,0,16127.882,0,15-04 23:02:54
124.000,0,15872.058,0,15-04 23:02:55
94.000,0,12031.969,0,15-04 23:02:56
92.996,0,11775.555,0,15-04 23:02:57
104.006,0,13312.749,0,15-04 23:02:58
85.998,0,11007.681,0,15-04 23:02:59
66.001,0,8448.142,0,15-04 23:03:00
57.999,0,7423.894,0,15-04 23:03:01
100.000,0,12799.996,0,15-04 23:03:02
86.000,0,11008.053,0,15-04 23:03:03
115.999,0,14847.879,0,15-04 23:03:04
52.001,0,6656.066,0,15-04 23:03:05
72.000,0,9215.988,0,15-04 23:03:06
48.000,0,6143.972,0,15-04 23:03:07
52.000,0,6656.016,0,15-04 23:03:08
78.000,0,9984.012,0,15-04 23:03:09
107.991,0,13822.798,0,15-04 23:03:10
134.002,0,17152.268,0,15-04 23:03:11
123.005,0,15616.588,0,15-04 23:03:12
70.002,0,8960.203,0,15-04 23:03:13
42.000,0,5376.032,0,15-04 23:03:14
44.000,0,5631.983,0,15-04 23:03:15
38.000,0,4864.032,0,15-04 23:03:16
81.999,0,10495.933,0,15-04 23:03:17
66.000,0,8447.994,0,15-04 23:03:18
88.000,0,11264.043,0,15-04 23:03:19
105.999,0,13567.890,0,15-04 23:03:20
102.001,0,13056.067,0,15-04 23:03:21
76.000,0,9728.022,0,15-04 23:03:22
67.998,0,8703.748,0,15-04 23:03:23
62.001,0,7936.073,0,15-04 23:03:24
72.001,0,9216.086,0,15-04 23:03:25
80.001,0,10240.163,0,15-04 23:03:26
91.999,0,11775.830,0,15-04 23:03:27
104.002,0,13312.192,0,15-04 23:03:28
42.001,0,5376.175,0,15-04 23:03:29
101.996,0,13055.533,0,15-04 23:03:30
90.000,0,11520.013,0,15-04 23:03:31
89.998,0,11519.776,0,15-04 23:03:32
86.001,0,11008.132,0,15-04 23:03:33
79.999,0,10239.843,0,15-04 23:03:34
99.995,0,12799.362,0,15-04 23:03:35
72.953,0,9338.042,0,15-04 23:03:36
85.056,0,10887.111,0,15-04 23:03:37
56.000,0,7168.029,0,15-04 23:03:38
74.001,0,9472.094,0,15-04 23:03:39
92.003,0,11776.407,0,15-04 23:03:40
100.002,0,12800.268,0,15-04 23:03:41
100.000,0,12799.967,0,15-04 23:03:42
96.000,0,12288.008,0,15-04 23:03:43
77.999,0,9983.932,0,15-04 23:03:44
94.000,0,12032.024,0,15-04 23:03:45
90.000,0,11520.016,0,15-04 23:03:46
67.000,0,8447.960,0,15-04 23:03:47
42.000,0,5376.030,0,15-04 23:03:48
32.000,0,4095.961,0,15-04 23:03:49
72.001,0,9216.103,0,15-04 23:03:50
84.000,0,10752.036,0,15-04 23:03:51
117.000,0,14848.019,0,15-04 23:03:52
67.992,0,8702.944,0,15-04 23:03:53
86.002,0,11008.301,0,15-04 23:03:54
86.002,0,11008.249,0,15-04 23:03:55
66.002,0,8448.304,0,15-04 23:03:56
