"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out16/dstat_out_upload.csv -D vdb",,,,"Date:","15 Apr 2024 19:56:42 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,15-04 19:56:42
2.999,1.999,11.996,7.997,15-04 19:56:43
0,0,0,0,15-04 19:56:44
0,0,0,0,15-04 19:56:45
0,0,0,0,15-04 19:56:46
0,56.003,0,940.046,15-04 19:56:47
0,0,0,0,15-04 19:56:48
0,0,0,0,15-04 19:56:49
0,0,0,0,15-04 19:56:50
0,33.999,0,20135.164,15-04 19:56:51
0,452.017,0,440604.150,15-04 19:56:52
0,33.001,0,31749.431,15-04 19:56:53
0,0,0,0,15-04 19:56:54
0,0,0,0,15-04 19:56:55
0,191.552,0,162610.928,15-04 19:56:56
0,497.766,0,496113.134,15-04 19:56:57
0,444.016,0,453940.216,15-04 19:56:58
0,354.997,0,350233.160,15-04 19:56:59
0,0,0,0,15-04 19:57:00
0,0,0,0,15-04 19:57:01
0,4.000,0,19.999,15-04 19:57:02
0,0,0,0,15-04 19:57:03
0,52.003,0,48130.378,15-04 19:57:04
0,282.995,0,279590.724,15-04 19:57:05
0,157.093,0,147543.700,15-04 19:57:06
0,245.998,0,225326.455,15-04 19:57:07
0,501.549,0,505417.518,15-04 19:57:08
0,499.177,0,509104.846,15-04 19:57:09
0,216.097,0,220259.328,15-04 19:57:10
0,0,0,0,15-04 19:57:11
0,13.000,0,152.004,15-04 19:57:12
0,0,0,0,15-04 19:57:13
0,115.927,0,113592.113,15-04 19:57:14
0,275.167,0,279721.698,15-04 19:57:15
0,199.889,0,197522.201,15-04 19:57:16
0,141.996,0,134188.285,15-04 19:57:17
0,144.003,0,143362.641,15-04 19:57:18
0,419.661,0,426663.415,15-04 19:57:19
0,496.702,0,507597.124,15-04 19:57:20
0,314.791,0,321146.849,15-04 19:57:21
0,12.001,0,160.009,15-04 19:57:22
0,0,0,0,15-04 19:57:23
0,0,0,0,15-04 19:57:24
0,40.001,0,36016.485,15-04 19:57:25
0,230.957,0,232405.207,15-04 19:57:26
0,192.156,0,190482.994,15-04 19:57:27
0,248.007,0,245767.119,15-04 19:57:28
0,252.836,0,253787.770,15-04 19:57:29
0,310.196,0,312693.935,15-04 19:57:30
0,466.713,0,469727.453,15-04 19:57:31
