"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out36/dstat_out_wf.csv -D vdb",,,,"Date:","14 Apr 2024 11:17:59 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 11:17:59
0,0,0,0,14-04 11:18:00
0,0,0,0,14-04 11:18:01
209.012,5.000,11196.646,40.002,14-04 11:18:02
26.005,0,1500.294,0,14-04 11:18:03
0,0,0,0,14-04 11:18:04
0,7.000,0,415.995,14-04 11:18:05
0,0,0,0,14-04 11:18:06
0,0,0,0,14-04 11:18:07
0,0,0,0,14-04 11:18:08
0,0,0,0,14-04 11:18:09
0,14.000,0,88.000,14-04 11:18:10
0,2.000,0,28.000,14-04 11:18:11
0,0,0,0,14-04 11:18:12
0,0,0,0,14-04 11:18:13
0,0,0,0,14-04 11:18:14
0,0,0,0,14-04 11:18:15
0,0,0,0,14-04 11:18:16
0,0,0,0,14-04 11:18:17
0,0,0,0,14-04 11:18:18
0,0,0,0,14-04 11:18:19
0,0,0,0,14-04 11:18:20
0,0,0,0,14-04 11:18:21
0,0,0,0,14-04 11:18:22
0,0,0,0,14-04 11:18:23
0,0,0,0,14-04 11:18:24
0,0,0,0,14-04 11:18:25
0,0,0,0,14-04 11:18:26
0,0,0,0,14-04 11:18:27
0,0,0,0,14-04 11:18:28
0,0,0,0,14-04 11:18:29
0,0,0,0,14-04 11:18:30
0,0,0,0,14-04 11:18:31
0,0,0,0,14-04 11:18:32
0,0,0,0,14-04 11:18:33
0,0,0,0,14-04 11:18:34
1.000,0,64.011,0,14-04 11:18:35
10.000,0,736.006,0,14-04 11:18:36
84.008,0,10753.020,0,14-04 11:18:37
83.997,0,10751.628,0,14-04 11:18:38
83.998,0,10751.795,0,14-04 11:18:39
92.002,2.000,11776.278,16.000,14-04 11:18:40
92.000,0,11776.016,0,14-04 11:18:41
92.000,5.000,11775.963,28.000,14-04 11:18:42
88.001,0,11264.066,0,14-04 11:18:43
99.999,0,12799.926,0,14-04 11:18:44
104.001,0,13312.133,0,14-04 11:18:45
87.999,0,11263.831,0,14-04 11:18:46
129.999,0,16639.928,0,14-04 11:18:47
112.000,0,14336.031,0,14-04 11:18:48
79.984,0,10237.971,0,14-04 11:18:49
85.898,1.998,10994.920,11.986,14-04 11:18:50
82.109,0,10509.979,0,14-04 11:18:51
30.002,0,3840.237,0,14-04 11:18:52
47.998,0,6143.780,0,14-04 11:18:53
78.000,0,9983.985,0,14-04 11:18:54
102.003,0,13056.344,0,14-04 11:18:55
102.000,0,13056.011,0,14-04 11:18:56
100.000,0,12800.056,0,14-04 11:18:57
88.000,0,11264.038,0,14-04 11:18:58
91.992,0,11775.021,0,14-04 11:18:59
95.996,0,12287.481,0,14-04 11:19:00
90.001,0,11520.187,0,14-04 11:19:01
60.006,0,7680.815,0,14-04 11:19:02
95.995,0,12287.300,0,14-04 11:19:03
108.001,0,13824.122,0,14-04 11:19:04
97.997,0,12543.564,0,14-04 11:19:05
72.003,0,9216.381,0,14-04 11:19:06
67.997,0,8703.670,0,14-04 11:19:07
78.003,0,9984.403,0,14-04 11:19:08
83.999,0,10751.848,0,14-04 11:19:09
87.999,0,11263.871,0,14-04 11:19:10
65.000,0,8192.030,0,14-04 11:19:11
95.999,0,12287.863,0,14-04 11:19:12
78.003,0,9984.382,0,14-04 11:19:13
100.994,0,12799.194,0,14-04 11:19:14
62.006,0,7936.811,0,14-04 11:19:15
45.999,0,5887.819,0,14-04 11:19:16
67.999,0,8703.903,0,14-04 11:19:17
83.997,0,10751.678,0,14-04 11:19:18
87.997,0,11263.571,0,14-04 11:19:19
33.998,0,4351.747,0,14-04 11:19:20
82.009,1.000,10497.199,4.000,14-04 11:19:21
69.999,0,8959.822,0,14-04 11:19:22
72.002,0,9216.242,0,14-04 11:19:23
77.993,0,9983.045,0,14-04 11:19:24
102.005,0,13056.667,0,14-04 11:19:25
90.003,0,11520.368,0,14-04 11:19:26
66.000,0,8448.059,0,14-04 11:19:27
99.997,0,12799.563,0,14-04 11:19:28
85.998,0,11007.736,0,14-04 11:19:29
