"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out22/dstat_out_wf.csv -D vdb",,,,"Date:","07 May 2024 01:39:26 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,07-05 01:39:26
0,0,0,0,07-05 01:39:27
409.033,0,9892.797,0,07-05 01:39:28
7.998,0,339.908,0,07-05 01:39:29
658.973,0,38846.424,0,07-05 01:39:30
351.016,0,19428.903,0,07-05 01:39:31
497.009,0,42360.732,0,07-05 01:39:32
540.970,7.000,38445.839,403.977,07-05 01:39:33
444.001,0,57164.075,0,07-05 01:39:34
285.012,0,64882.663,0,07-05 01:39:35
455.417,0,63670.916,0,07-05 01:39:36
528.126,0,67600.162,0,07-05 01:39:37
199.007,2.000,25472.877,36.001,07-05 01:39:38
136.000,0,17408.012,0,07-05 01:39:39
120.002,0,15360.284,0,07-05 01:39:40
226.995,0,29055.324,0,07-05 01:39:41
198.999,19.000,25471.892,179.999,07-05 01:39:42
228.000,0,29183.955,0,07-05 01:39:43
137.999,0,17663.933,0,07-05 01:39:44
117.000,0,14976.034,0,07-05 01:39:45
198.998,0,25471.741,0,07-05 01:39:46
228.001,0,29184.187,0,07-05 01:39:47
170.000,0,21760.051,0,07-05 01:39:48
211.999,0,27135.898,0,07-05 01:39:49
158.000,0,20224.001,0,07-05 01:39:50
170.000,0,21760.049,0,07-05 01:39:51
170.000,0,21759.951,0,07-05 01:39:52
228.001,0,29184.114,0,07-05 01:39:53
216.999,0,27775.916,0,07-05 01:39:54
124.998,0,15871.797,0,07-05 01:39:55
173.002,0,22144.286,0,07-05 01:39:56
196.000,0,25087.986,0,07-05 01:39:57
198.999,2.000,25471.878,12.000,07-05 01:39:58
120.000,0,15360.054,0,07-05 01:39:59
192.999,0,24703.927,0,07-05 01:40:00
198.999,0,25471.926,0,07-05 01:40:01
199.002,0,25472.213,0,07-05 01:40:02
198.000,0,25343.964,0,07-05 01:40:03
101.999,0,13055.925,0,07-05 01:40:04
155.001,0,19840.127,0,07-05 01:40:05
227.991,1.000,29182.912,4.000,07-05 01:40:06
142.000,0,18175.965,0,07-05 01:40:07
171.005,0,21888.646,0,07-05 01:40:08
172.000,0,21892.027,0,07-05 01:40:09
200.000,0,25600.010,0,07-05 01:40:10
163.001,0,20864.121,0,07-05 01:40:11
