"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out15/dstat_out_upload.csv -D vdb",,,,"Date:","20 Apr 2024 18:21:21 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,20-04 18:21:21
0,1.000,0,4.000,20-04 18:21:22
0,0,0,0,20-04 18:21:23
0,0,0,0,20-04 18:21:24
0,0,0,0,20-04 18:21:25
0,14.000,0,6748.166,20-04 18:21:26
0,6.005,0,6105.108,20-04 18:21:27
0,0,0,0,20-04 18:21:28
0,0,0,0,20-04 18:21:29
0,81.072,0,78233.811,20-04 18:21:30
0,1.998,0,75.930,20-04 18:21:31
0,482.041,0,491562.045,20-04 18:21:32
0,268.002,0,284674.194,20-04 18:21:33
0,0,0,0,20-04 18:21:34
0,48.954,0,1338.754,20-04 18:21:35
0,368.999,0,373910.685,20-04 18:21:36
0,458.018,0,498115.205,20-04 18:21:37
0,355.006,0,411398.971,20-04 18:21:38
0,18.000,0,22272.203,20-04 18:21:39
0,0,0,0,20-04 18:21:40
0,2.000,0,84.000,20-04 18:21:41
0,0,0,0,20-04 18:21:42
0,155.003,0,181763.770,20-04 18:21:43
0,132.110,0,154240.283,20-04 18:21:44
0,370.681,0,434569.640,20-04 18:21:45
0,392.994,0,457016.730,20-04 18:21:46
0,6.000,0,120.001,20-04 18:21:47
0,0,0,0,20-04 18:21:48
0,0,0,0,20-04 18:21:49
0,217.990,0,255219.791,20-04 18:21:50
0,477.040,0,556386.898,20-04 18:21:51
0,325.982,0,380395.428,20-04 18:21:52
0,0,0,0,20-04 18:21:53
0,0,0,0,20-04 18:21:54
0,60.000,0,70144.359,20-04 18:21:55
0,503.001,0,586816.813,20-04 18:21:56
0,229.984,0,264746.049,20-04 18:21:57
0,125.012,0,146445.977,20-04 18:21:58
0,0,0,0,20-04 18:21:59
0,0,0,0,20-04 18:22:00
0,2.000,0,52.000,20-04 18:22:01
0,0,0,0,20-04 18:22:02
0,354.322,0,414841.018,20-04 18:22:03
0,417.645,0,488544.337,20-04 18:22:04
0,135.998,0,158461.567,20-04 18:22:05
0,8.007,0,136.120,20-04 18:22:06
0,0,0,0,20-04 18:22:07
0,262.981,0,306922.273,20-04 18:22:08
0,479.994,0,560889.062,20-04 18:22:09
0,341.307,0,398437.835,20-04 18:22:10
0,28.976,0,31529.405,20-04 18:22:11
0,0,0,0,20-04 18:22:12
0,0,0,0,20-04 18:22:13
0,0,0,0,20-04 18:22:14
0,146.999,0,172542.303,20-04 18:22:15
0,217.184,0,245568.176,20-04 18:22:16
0,104.909,0,122773.393,20-04 18:22:17
0,340.001,0,398336.891,20-04 18:22:18
0,375.009,0,407561.242,20-04 18:22:19
0,0,0,0,20-04 18:22:20
0,2.000,0,60.000,20-04 18:22:21
0,126.107,0,148093.702,20-04 18:22:22
0,501.575,0,556584.149,20-04 18:22:23
0,429.990,0,503539.722,20-04 18:22:24
