"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out14/dstat_out_wf.csv -D vdb",,,,"Date:","20 Apr 2024 17:29:52 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,20-04 17:29:52
0,0,0,0,20-04 17:29:53
93.077,0,7113.868,0,20-04 17:29:54
158.023,0,5856.852,0,20-04 17:29:55
0,0,0,0,20-04 17:29:56
0,0,0,0,20-04 17:29:57
0,0,0,0,20-04 17:29:58
0,2.000,0,148.008,20-04 17:29:59
0,0,0,0,20-04 17:30:00
0,0,0,0,20-04 17:30:01
0,0,0,0,20-04 17:30:02
0,0,0,0,20-04 17:30:03
0,0,0,0,20-04 17:30:04
0,0,0,0,20-04 17:30:05
0,0,0,0,20-04 17:30:06
0,1.998,0,11.990,20-04 17:30:07
0,0,0,0,20-04 17:30:08
0,0,0,0,20-04 17:30:09
0,0,0,0,20-04 17:30:10
0,0,0,0,20-04 17:30:11
0,0,0,0,20-04 17:30:12
0,0,0,0,20-04 17:30:13
0,0,0,0,20-04 17:30:14
0,0,0,0,20-04 17:30:15
0,0,0,0,20-04 17:30:16
0,0,0,0,20-04 17:30:17
0,1.998,0,11.990,20-04 17:30:18
0,0,0,0,20-04 17:30:19
0,0,0,0,20-04 17:30:20
0,0,0,0,20-04 17:30:21
0,21.017,0,184.151,20-04 17:30:22
0,0,0,0,20-04 17:30:23
0,0,0,0,20-04 17:30:24
0,0,0,0,20-04 17:30:25
0,0,0,0,20-04 17:30:26
0,7.000,0,407.991,20-04 17:30:27
292.982,0,36957.697,0,20-04 17:30:28
791.028,0,101251.529,0,20-04 17:30:29
898.796,0,115045.893,0,20-04 17:30:30
0,0,0,0,20-04 17:30:31
0,0,0,0,20-04 17:30:32
0,2.000,0,187.998,20-04 17:30:33
0,0,0,0,20-04 17:30:34
0,0,0,0,20-04 17:30:35
0,0,0,0,20-04 17:30:36
0,0,0,0,20-04 17:30:37
0,0,0,0,20-04 17:30:38
0,0,0,0,20-04 17:30:39
0,0,0,0,20-04 17:30:40
0,0,0,0,20-04 17:30:41
0,2.000,0,115.997,20-04 17:30:42
0,0,0,0,20-04 17:30:43
