"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out44/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 23:36:21 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 23:36:21
0.999,0.999,3.997,3.997,19-04 23:36:22
0,0,0,0,19-04 23:36:23
0,0,0,0,19-04 23:36:24
0,0,0,0,19-04 23:36:25
0,22.001,0,256.008,19-04 23:36:26
1.000,153.000,4.000,123559.746,19-04 23:36:27
0,0,0,0,19-04 23:36:28
0,0,0,0,19-04 23:36:29
0,0,0,0,19-04 23:36:30
0,3.999,0,71.986,19-04 23:36:31
0,194.996,0,196603.855,19-04 23:36:32
0,473.988,0,481271.820,19-04 23:36:33
0,377.997,0,385017.160,19-04 23:36:34
0,79.005,0,1420.083,19-04 23:36:35
0,3.000,0,59.999,19-04 23:36:36
0,0,0,0,19-04 23:36:37
0,0,0,0,19-04 23:36:38
0,0,0,0,19-04 23:36:39
0,47.012,0,40970.441,19-04 23:36:40
0,236.943,0,182260.228,19-04 23:36:41
0,211.002,0,170089.758,19-04 23:36:42
0,407.117,0,389111.904,19-04 23:36:43
0,493.836,0,497514.604,19-04 23:36:44
0,389.111,0,396269.076,19-04 23:36:45
0,28.991,0,175.946,19-04 23:36:46
0,0,0,0,19-04 23:36:47
0,0,0,0,19-04 23:36:48
0,0,0,0,19-04 23:36:49
0,41.011,0,39054.463,19-04 23:36:50
1.000,232.930,3.999,226139.781,19-04 23:36:51
0,219.002,0,214150.443,19-04 23:36:52
0,152.050,0,151601.718,19-04 23:36:53
1.000,519.993,4.000,522233.040,19-04 23:36:54
0,496.804,0,504633.226,19-04 23:36:55
0,308.118,0,296209.171,19-04 23:36:56
0,0,0,0,19-04 23:36:57
0,0,0,0,19-04 23:36:58
0,0,0,0,19-04 23:36:59
0,0,0,0,19-04 23:37:00
0,47.993,0,46088.808,19-04 23:37:01
0,195.988,0,199668.240,19-04 23:37:02
0,232.993,0,212985.587,19-04 23:37:03
0,178.994,0,180218.110,19-04 23:37:04
0,384.043,0,389155.238,19-04 23:37:05
0,479.989,0,484349.246,19-04 23:37:06
0,387.989,0,392269.247,19-04 23:37:07
0,0,0,0,19-04 23:37:08
0,0,0,0,19-04 23:37:09
0,0,0,0,19-04 23:37:10
0,5.000,0,20.001,19-04 23:37:11
0,0,0,0,19-04 23:37:12
0,178.958,0,180181.942,19-04 23:37:13
0,177.003,0,180227.208,19-04 23:37:14
0,194.992,0,196600.343,19-04 23:37:15
0,136.013,0,129084.706,19-04 23:37:16
0,533.057,0,537657.147,19-04 23:37:17
0,462.911,0,474020.616,19-04 23:37:18
0,122.001,0,124589.047,19-04 23:37:19
0,0,0,0,19-04 23:37:20
0,3.000,0,76.000,19-04 23:37:21
0,0,0,0,19-04 23:37:22
0,7.999,0,7251.246,19-04 23:37:23
0,193.964,0,197511.246,19-04 23:37:24
0,202.049,0,204849.387,19-04 23:37:25
0,224.996,0,221227.693,19-04 23:37:26
0,100.992,0,97444.249,19-04 23:37:27
0,576.082,0,578810.860,19-04 23:37:28
0,515.983,0,523246.384,19-04 23:37:29
0,65.997,0,67580.977,19-04 23:37:30
0,11.000,0,71.998,19-04 23:37:31
0,8.000,0,196.010,19-04 23:37:32
0,0,0,0,19-04 23:37:33
0,8.001,0,7168.688,19-04 23:37:34
0,227.038,0,230438.276,19-04 23:37:35
0,238.948,0,237564.306,19-04 23:37:36
0,129.005,0,132100.793,19-04 23:37:37
0,111.026,0,113690.426,19-04 23:37:38
0,313.013,0,319905.287,19-04 23:37:39
0,475.847,0,482508.833,19-04 23:37:40
0,473.013,0,463200.821,19-04 23:37:41
0,0,0,0,19-04 23:37:42
194.000,0,25963.996,0,19-04 23:37:43
540.000,0,68479.955,0,19-04 23:37:44
540.132,0,69008.860,0,19-04 23:37:45
1096.699,2.999,140101.592,43.988,19-04 23:37:46
770.030,98.004,97539.749,85559.289,19-04 23:37:47
871.987,383.994,110974.402,361926.789,19-04 23:37:48
1372.977,35.999,173181.095,36735.384,19-04 23:37:49
1186.242,0,149534.565,0,19-04 23:37:50
376.034,256.023,47364.312,239501.804,19-04 23:37:51
0,511.891,0,512426.888,19-04 23:37:52
950.943,232.986,120184.780,235105.876,19-04 23:37:53
1286.996,0,162303.525,0,19-04 23:37:54
1228.883,0,154993.224,0,19-04 23:37:55
1164.093,4.000,146699.681,24.002,19-04 23:37:56
1273.946,0,160633.200,0,19-04 23:37:57
1351.064,0,170140.013,0,19-04 23:37:58
1076.048,94.004,135666.009,94340.179,19-04 23:37:59
1399.159,180.021,176532.104,184212.978,19-04 23:38:00
700.813,277.926,88680.279,278513.499,19-04 23:38:01
1104.438,0,139959.525,0,19-04 23:38:02
727.010,152.002,91521.229,152450.048,19-04 23:38:03
4.000,432.014,512.017,439438.444,19-04 23:38:04
320.987,479.981,40702.372,485996.562,19-04 23:38:05
1253.677,163.958,159722.835,154784.108,19-04 23:38:06
1318.306,20.800,167328.837,221.864,19-04 23:38:07
1270.240,0,161944.492,0,19-04 23:38:08
1311.970,0,167156.195,0,19-04 23:38:09
1203.142,0,152734.059,0,19-04 23:38:10
1304.197,3.000,165789.084,12.002,19-04 23:38:11
803.792,7.998,96874.920,6142.410,19-04 23:38:12
