"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out33/dstat_out_wf.csv -D vdb",,,,"Date:","16 Apr 2024 08:32:23 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 08:32:23
4.998,11.994,19.990,103.949,16-04 08:32:24
113.936,0,8299.315,0,16-04 08:32:25
91.049,0,3673.979,0,16-04 08:32:26
0,0,0,0,16-04 08:32:27
0,0,0,0,16-04 08:32:28
0,17.999,0,871.973,16-04 08:32:29
0,0,0,0,16-04 08:32:30
0,0,0,0,16-04 08:32:31
0,0,0,0,16-04 08:32:32
0,0,0,0,16-04 08:32:33
0,0,0,0,16-04 08:32:34
0,3.000,0,28.001,16-04 08:32:35
0,0,0,0,16-04 08:32:36
0,0,0,0,16-04 08:32:37
0,0,0,0,16-04 08:32:38
0,0,0,0,16-04 08:32:39
0,0,0,0,16-04 08:32:40
0,0,0,0,16-04 08:32:41
0,0,0,0,16-04 08:32:42
0,0,0,0,16-04 08:32:43
0,0,0,0,16-04 08:32:44
0,0,0,0,16-04 08:32:45
0,0,0,0,16-04 08:32:46
0,0,0,0,16-04 08:32:47
0,0,0,0,16-04 08:32:48
0,0,0,0,16-04 08:32:49
0,0,0,0,16-04 08:32:50
0,0,0,0,16-04 08:32:51
0,0,0,0,16-04 08:32:52
0,0,0,0,16-04 08:32:53
0,97.999,0,619.992,16-04 08:32:54
0,0,0,0,16-04 08:32:55
0,0,0,0,16-04 08:32:56
0,0,0,0,16-04 08:32:57
0,0,0,0,16-04 08:32:58
14.009,0,644.404,0,16-04 08:32:59
49.889,0,3615.945,0,16-04 08:33:00
82.185,0,10519.619,0,16-04 08:33:01
69.996,0,8959.435,0,16-04 08:33:02
82.001,0,10496.071,0,16-04 08:33:03
92.000,0,11775.997,0,16-04 08:33:04
84.004,0,10752.485,0,16-04 08:33:05
76.000,3.000,9728.044,12.000,16-04 08:33:06
86.000,0,11008.009,0,16-04 08:33:07
85.998,0,11007.750,0,16-04 08:33:08
85.001,0,10880.079,0,16-04 08:33:09
80.998,0,10367.804,0,16-04 08:33:10
74.003,1.000,9472.333,4.000,16-04 08:33:11
122.001,0,15616.087,0,16-04 08:33:12
81.999,0,10495.918,0,16-04 08:33:13
77.993,0,9983.091,0,16-04 08:33:14
95.995,0,12287.355,0,16-04 08:33:15
97.012,0,12417.571,0,16-04 08:33:16
44.998,0,5759.777,0,16-04 08:33:17
22.000,0,2816.035,0,16-04 08:33:18
94.002,0,12032.282,0,16-04 08:33:19
88.000,0,11264.004,0,16-04 08:33:20
98.002,0,12544.194,0,16-04 08:33:21
99.999,0,12799.911,0,16-04 08:33:22
84.000,0,10751.979,0,16-04 08:33:23
87.998,0,11263.765,0,16-04 08:33:24
88.003,3.000,11264.359,12.000,16-04 08:33:25
99.993,0,12799.111,0,16-04 08:33:26
74.005,0,9472.613,0,16-04 08:33:27
85.996,0,10751.474,0,16-04 08:33:28
106.003,0,13568.430,0,16-04 08:33:29
95.998,1.000,12287.776,4.000,16-04 08:33:30
88.003,0,11264.374,0,16-04 08:33:31
65.999,0,8447.857,0,16-04 08:33:32
80.001,0,10240.116,0,16-04 08:33:33
74.000,0,9471.975,0,16-04 08:33:34
64.000,0,8191.971,0,16-04 08:33:35
57.846,0,7404.270,0,16-04 08:33:36
50.134,0,6417.159,0,16-04 08:33:37
74.000,0,9472.029,0,16-04 08:33:38
52.001,0,6656.106,0,16-04 08:33:39
89.995,0,11519.355,0,16-04 08:33:40
104.004,0,13312.518,0,16-04 08:33:41
66.001,0,8448.108,0,16-04 08:33:42
60.000,0,7680.051,0,16-04 08:33:43
73.999,0,9471.885,0,16-04 08:33:44
107.999,0,13823.902,0,16-04 08:33:45
36.000,0,4607.956,0,16-04 08:33:46
80.001,0,10240.133,0,16-04 08:33:47
76.000,0,9727.960,0,16-04 08:33:48
57.999,0,7423.902,0,16-04 08:33:49
52.001,0,6656.110,0,16-04 08:33:50
87.000,0,11136.003,0,16-04 08:33:51
93.000,0,11904.051,0,16-04 08:33:52
84.000,0,10752.034,0,16-04 08:33:53
94.000,0,12031.960,0,16-04 08:33:54
90.001,0,11520.117,0,16-04 08:33:55
60.999,0,7551.930,0,16-04 08:33:56
89.000,0,11392.054,0,16-04 08:33:57
62.000,0,7935.971,0,16-04 08:33:58
76.003,0,9728.445,0,16-04 08:33:59
99.942,0,12792.533,0,16-04 08:34:00
74.039,0,9476.989,0,16-04 08:34:01
84.002,0,10752.219,0,16-04 08:34:02
120.004,0,15360.457,0,16-04 08:34:03
73.997,0,9471.587,0,16-04 08:34:04
100.004,0,12800.544,0,16-04 08:34:05
103.998,0,13311.680,0,16-04 08:34:06
95.999,0,12287.908,0,16-04 08:34:07
80.001,0,10240.075,0,16-04 08:34:08
72.000,0,9215.963,0,16-04 08:34:09
69.967,0,8955.715,0,16-04 08:34:10
130.063,0,16648.001,0,16-04 08:34:11
111.993,0,14335.127,0,16-04 08:34:12
97.959,0,12538.719,0,16-04 08:34:13
66.032,0,8452.046,0,16-04 08:34:14
62.000,0,7936.048,0,16-04 08:34:15
81.997,0,10495.641,0,16-04 08:34:16
96.002,0,12288.296,0,16-04 08:34:17
46.000,0,5888.041,0,16-04 08:34:18
54.000,0,6912.021,0,16-04 08:34:19
46.000,0,5888.043,0,16-04 08:34:20
44.000,0,5631.948,0,16-04 08:34:21
40.000,0,5120.019,0,16-04 08:34:22
101.999,0,13055.834,0,16-04 08:34:23
108.000,0,13696.028,0,16-04 08:34:24
112.995,0,14463.330,0,16-04 08:34:25
94.004,0,12032.458,0,16-04 08:34:26
25.999,0,3327.822,0,16-04 08:34:27
27.001,0,3328.182,0,16-04 08:34:28
26.000,0,3328.024,0,16-04 08:34:29
28.000,0,3584.046,0,16-04 08:34:30
19.998,0,2559.747,0,16-04 08:34:31
26.002,0,3328.287,0,16-04 08:34:32
26.000,0,3327.949,0,16-04 08:34:33
72.000,0,9216.030,0,16-04 08:34:34
88.002,0,11264.233,0,16-04 08:34:35
85.997,0,11007.627,0,16-04 08:34:36
96.002,0,12288.227,0,16-04 08:34:37
89.994,0,11519.196,0,16-04 08:34:38
72.006,0,9216.733,0,16-04 08:34:39
54.998,0,7039.738,0,16-04 08:34:40
99.002,0,12672.270,0,16-04 08:34:41
87.996,0,11263.546,0,16-04 08:34:42
92.004,0,11776.552,0,16-04 08:34:43
69.997,0,8959.652,0,16-04 08:34:44
62.002,0,7936.289,0,16-04 08:34:45
91.997,0,11775.663,0,16-04 08:34:46
96.004,0,12288.474,0,16-04 08:34:47
134.000,0,17152.060,0,16-04 08:34:48
103.997,0,13311.648,0,16-04 08:34:49
90.001,0,11520.174,0,16-04 08:34:50
91.996,0,11775.549,0,16-04 08:34:51
