"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out40/dstat_out_wf.csv -D vdb",,,,"Date:","19 Apr 2024 19:58:58 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 19:58:58
1.998,0,7.993,0,19-04 19:58:59
179.983,0,8755.154,0,19-04 19:59:00
125.006,0,4576.233,0,19-04 19:59:01
0,0,0,0,19-04 19:59:02
0,0,0,0,19-04 19:59:03
0,0,0,0,19-04 19:59:04
0,4.000,0,172.013,19-04 19:59:05
0,0,0,0,19-04 19:59:06
0,31.978,0,187.873,19-04 19:59:07
0,0,0,0,19-04 19:59:08
0,0,0,0,19-04 19:59:09
0,0,0,0,19-04 19:59:10
0,3.000,0,15.999,19-04 19:59:11
0,0,0,0,19-04 19:59:12
0,0,0,0,19-04 19:59:13
0,0,0,0,19-04 19:59:14
0,0,0,0,19-04 19:59:15
0,2.000,0,8.000,19-04 19:59:16
0,0,0,0,19-04 19:59:17
0,0,0,0,19-04 19:59:18
0,0,0,0,19-04 19:59:19
0,0,0,0,19-04 19:59:20
0,0,0,0,19-04 19:59:21
0,0,0,0,19-04 19:59:22
0,0,0,0,19-04 19:59:23
0,0,0,0,19-04 19:59:24
0,0,0,0,19-04 19:59:25
0,0,0,0,19-04 19:59:26
0,0,0,0,19-04 19:59:27
0,3.000,0,11.999,19-04 19:59:28
0,0,0,0,19-04 19:59:29
0,0,0,0,19-04 19:59:30
0,0,0,0,19-04 19:59:31
0,13.000,0,408.000,19-04 19:59:32
0,0,0,0,19-04 19:59:33
0,0,0,0,19-04 19:59:34
0,0,0,0,19-04 19:59:35
0,0,0,0,19-04 19:59:36
0,0,0,0,19-04 19:59:37
0,5.995,0,39.968,19-04 19:59:38
0,0,0,0,19-04 19:59:39
602.259,0,76546.696,0,19-04 19:59:40
587.738,0,75230.472,0,19-04 19:59:41
741.935,0,94839.284,0,19-04 19:59:42
68.000,4.000,8704.008,24.000,19-04 19:59:43
0,6.000,0,179.997,19-04 19:59:44
0,0,0,0,19-04 19:59:45
0,0,0,0,19-04 19:59:46
0,0,0,0,19-04 19:59:47
1.000,0,4.000,0,19-04 19:59:48
0,9.000,0,204.009,19-04 19:59:49
0,0,0,0,19-04 19:59:50
0,0,0,0,19-04 19:59:51
