"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out5/dstat_out_wf.csv -D vdb",,,,"Date:","20 Apr 2024 10:05:21 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,20-04 10:05:21
0.999,0,3.996,0,20-04 10:05:22
86.064,0,3186.377,0,20-04 10:05:23
0,0,0,0,20-04 10:05:24
0,0,0,0,20-04 10:05:25
0,10.000,0,48.001,20-04 10:05:26
0,0,0,0,20-04 10:05:27
0,2.000,0,152.002,20-04 10:05:28
0,0,0,0,20-04 10:05:29
0,0,0,0,20-04 10:05:30
0,0,0,0,20-04 10:05:31
0,0,0,0,20-04 10:05:32
0,9.993,0,139.898,20-04 10:05:33
0,0,0,0,20-04 10:05:34
0,0,0,0,20-04 10:05:35
0,0,0,0,20-04 10:05:36
0,0,0,0,20-04 10:05:37
0,0,0,0,20-04 10:05:38
0,2.000,0,12.001,20-04 10:05:39
0,0,0,0,20-04 10:05:40
0,0,0,0,20-04 10:05:41
0,0,0,0,20-04 10:05:42
0,0,0,0,20-04 10:05:43
0,1.000,0,4.000,20-04 10:05:44
0,0,0,0,20-04 10:05:45
0,0,0,0,20-04 10:05:46
0,0,0,0,20-04 10:05:47
0,0,0,0,20-04 10:05:48
0,6.992,0,407.533,20-04 10:05:49
0,0,0,0,20-04 10:05:50
0,2.002,0,48.043,20-04 10:05:51
0,0,0,0,20-04 10:05:52
0,0,0,0,20-04 10:05:53
0,0,0,0,20-04 10:05:54
0,0,0,0,20-04 10:05:55
0,7.000,0,40.000,20-04 10:05:56
0,0,0,0,20-04 10:05:57
0,0,0,0,20-04 10:05:58
0,0,0,0,20-04 10:05:59
0,0,0,0,20-04 10:06:00
0,0,0,0,20-04 10:06:01
