"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out29/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 06:49:39 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 06:49:39
0,0,0,0,21-04 06:49:40
184.055,2.001,10443.124,180.054,21-04 06:49:41
140.962,0,5866.435,0,21-04 06:49:42
0,0,0,0,21-04 06:49:43
0,0,0,0,21-04 06:49:44
0,0,0,0,21-04 06:49:45
0,22.997,0,731.911,21-04 06:49:46
0,0,0,0,21-04 06:49:47
0,0,0,0,21-04 06:49:48
0,0,0,0,21-04 06:49:49
0,0,0,0,21-04 06:49:50
0,83.007,0,600.048,21-04 06:49:51
0,0,0,0,21-04 06:49:52
0,2.000,0,15.996,21-04 06:49:53
0,0,0,0,21-04 06:49:54
0,0,0,0,21-04 06:49:55
0,0,0,0,21-04 06:49:56
0,0,0,0,21-04 06:49:57
0,0,0,0,21-04 06:49:58
0,2.000,0,7.998,21-04 06:49:59
0,0,0,0,21-04 06:50:00
0,0,0,0,21-04 06:50:01
0,0,0,0,21-04 06:50:02
0,0,0,0,21-04 06:50:03
0,0,0,0,21-04 06:50:04
0,0,0,0,21-04 06:50:05
0,0,0,0,21-04 06:50:06
0,0,0,0,21-04 06:50:07
0,0,0,0,21-04 06:50:08
0,0,0,0,21-04 06:50:09
0,2.000,0,12.000,21-04 06:50:10
0,0,0,0,21-04 06:50:11
0,0,0,0,21-04 06:50:12
0,7.000,0,407.986,21-04 06:50:13
0,0,0,0,21-04 06:50:14
0,0,0,0,21-04 06:50:15
0,0,0,0,21-04 06:50:16
0,0,0,0,21-04 06:50:17
0,0,0,0,21-04 06:50:18
0,0,0,0,21-04 06:50:19
0,2.000,0,40.000,21-04 06:50:20
0,0,0,0,21-04 06:50:21
162.000,0,19936.052,0,21-04 06:50:22
849.288,0,107556.514,0,21-04 06:50:23
902.010,0,114049.276,0,21-04 06:50:24
109.002,4.000,13696.282,20.000,21-04 06:50:25
0,0,0,0,21-04 06:50:26
0,5.000,0,184.000,21-04 06:50:27
0,0,0,0,21-04 06:50:28
0,0,0,0,21-04 06:50:29
