"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out21/dstat_out_wf.csv -D vdb",,,,"Date:","20 Apr 2024 23:43:16 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,20-04 23:43:16
1.998,0,7.992,0,20-04 23:43:17
136.999,0,8359.941,0,20-04 23:43:18
151.012,0,5392.415,0,20-04 23:43:19
0,0,0,0,20-04 23:43:20
0,9.000,0,44.000,20-04 23:43:21
0,0,0,0,20-04 23:43:22
0,9.000,0,560.009,20-04 23:43:23
0,0,0,0,20-04 23:43:24
0,0,0,0,20-04 23:43:25
0,0,0,0,20-04 23:43:26
0,0,0,0,20-04 23:43:27
0,15.000,0,123.999,20-04 23:43:28
0,2.000,0,48.001,20-04 23:43:29
0,0,0,0,20-04 23:43:30
0,0,0,0,20-04 23:43:31
0,0,0,0,20-04 23:43:32
0,0,0,0,20-04 23:43:33
0,7.000,0,40.000,20-04 23:43:34
0,0,0,0,20-04 23:43:35
0,0,0,0,20-04 23:43:36
0,2.000,0,12.000,20-04 23:43:37
0,0,0,0,20-04 23:43:38
0,0,0,0,20-04 23:43:39
0,0,0,0,20-04 23:43:40
0,0,0,0,20-04 23:43:41
0,1.000,0,4.000,20-04 23:43:42
0,0,0,0,20-04 23:43:43
0,0,0,0,20-04 23:43:44
0,2.000,0,11.999,20-04 23:43:45
0,0,0,0,20-04 23:43:46
0,0,0,0,20-04 23:43:47
0,0,0,0,20-04 23:43:48
0,0,0,0,20-04 23:43:49
0,1.000,0,4.000,20-04 23:43:50
0,0,0,0,20-04 23:43:51
0,0,0,0,20-04 23:43:52
0,0,0,0,20-04 23:43:53
0,0,0,0,20-04 23:43:54
0,0,0,0,20-04 23:43:55
1.000,0,4.000,0,20-04 23:43:56
710.749,0,90431.302,0,20-04 23:43:57
904.012,1.000,115713.583,4.000,20-04 23:43:58
368.004,0,47104.536,0,20-04 23:43:59
0,0,0,0,20-04 23:44:00
0,0,0,0,20-04 23:44:01
0,2.000,0,163.985,20-04 23:44:02
0,0,0,0,20-04 23:44:03
0,0,0,0,20-04 23:44:04
1.000,0,4.001,0,20-04 23:44:05
0,0,0,0,20-04 23:44:06
0,7.035,0,60.300,20-04 23:44:07
0,0,0,0,20-04 23:44:08
0,0,0,0,20-04 23:44:09
0,2.000,0,112.004,20-04 23:44:10
0,0,0,0,20-04 23:44:11
0,0,0,0,20-04 23:44:12
216.996,0,27775.435,0,20-04 23:44:13
535.957,0,68474.477,0,20-04 23:44:14
0,0,0,0,20-04 23:44:15
363.993,2.000,46591.166,111.998,20-04 23:44:16
640.011,0,81665.394,0,20-04 23:44:17
0,17.999,0,14675.378,20-04 23:44:18
250.018,71.005,32002.328,69405.050,20-04 23:44:19
0,83.995,0,82091.191,20-04 23:44:20
0,7.997,0,227.924,20-04 23:44:21
2.001,120.039,8.003,117318.091,20-04 23:44:22
0,163.970,0,160346.828,20-04 23:44:23
0,468.089,0,457386.807,20-04 23:44:24
0,235.976,0,230669.008,20-04 23:44:25
0,2.000,0,160.021,20-04 23:44:26
0,0,0,0,20-04 23:44:27
0,0,0,0,20-04 23:44:28
249.950,0,31993.593,0,20-04 23:44:29
0,0,0,0,20-04 23:44:30
498.043,8.001,63749.446,248.021,20-04 23:44:31
249.924,0,31990.323,0,20-04 23:44:32
514.135,0,65809.335,0,20-04 23:44:33
233.998,0,29951.703,0,20-04 23:44:34
0,0,0,0,20-04 23:44:35
0,2.000,0,112.002,20-04 23:44:36
249.953,0,31993.979,0,20-04 23:44:37
0,0,0,0,20-04 23:44:38
0,0,0,0,20-04 23:44:39
0,222.039,0,140084.690,20-04 23:44:40
1.000,572.000,4.000,369899.946,20-04 23:44:41
1.000,544.988,4.000,360088.083,20-04 23:44:42
0,4.000,0,2336.064,20-04 23:44:43
69.992,0,8958.921,0,20-04 23:44:44
181.021,0,23042.641,0,20-04 23:44:45
0,1.999,0,207.935,20-04 23:44:46
0,0,0,0,20-04 23:44:47
498.825,0,63721.651,0,20-04 23:44:48
250.087,0,32011.113,0,20-04 23:44:49
0,0,0,0,20-04 23:44:50
250.030,10.001,32003.838,300.036,20-04 23:44:51
248.010,0,31745.313,0,20-04 23:44:52
249.988,0,31998.408,0,20-04 23:44:53
0,0,0,0,20-04 23:44:54
0,0,0,0,20-04 23:44:55
250.004,2.000,32000.459,112.002,20-04 23:44:56
0,96.000,0,65503.665,20-04 23:44:57
0,210.009,0,145858.481,20-04 23:44:58
1.000,577.968,4.000,396725.854,20-04 23:44:59
0,448.985,0,298269.823,20-04 23:45:00
0,11.000,0,291.993,20-04 23:45:01
258.008,0,32108.979,0,20-04 23:45:02
0,0,0,0,20-04 23:45:03
386.007,0,49408.834,0,20-04 23:45:04
115.008,0,14593.045,0,20-04 23:45:05
0,2.000,0,111.987,20-04 23:45:06
68.004,0,8704.533,0,20-04 23:45:07
182.008,0,23297.031,0,20-04 23:45:08
0,0,0,0,20-04 23:45:09
302.001,0,38528.105,0,20-04 23:45:10
197.001,8.000,25216.074,156.000,20-04 23:45:11
42.998,0,5503.695,0,20-04 23:45:12
207.004,0,26496.549,0,20-04 23:45:13
0,0,0,0,20-04 23:45:14
1.000,116.001,128.001,70440.311,20-04 23:45:15
248.999,256.999,31623.816,155575.096,20-04 23:45:16
251.001,549.001,32004.065,353144.719,20-04 23:45:17
250.995,540.988,32003.310,351020.437,20-04 23:45:18
0,0,0,0,20-04 23:45:19
0,0,0,0,20-04 23:45:20
0,15.000,0,528.003,20-04 23:45:21
0,0,0,0,20-04 23:45:22
0,0,0,0,20-04 23:45:23
0,0,0,0,20-04 23:45:24
0,0,0,0,20-04 23:45:25
249.990,2.000,31998.741,111.996,20-04 23:45:26
498.994,0,63743.171,0,20-04 23:45:27
0,0,0,0,20-04 23:45:28
499.013,0,63745.601,0,20-04 23:45:29
250.000,0,31999.978,0,20-04 23:45:30
250.002,10.000,32000.286,164.001,20-04 23:45:31
0,13.000,0,9188.006,20-04 23:45:32
0,169.002,0,118669.566,20-04 23:45:33
215.999,0,27647.869,0,20-04 23:45:34
33.999,459.987,4351.875,326574.650,20-04 23:45:35
0,617.039,0,421062.818,20-04 23:45:36
0,163.994,0,106299.826,20-04 23:45:37
0,0,0,0,20-04 23:45:38
0,0,0,0,20-04 23:45:39
0,0,0,0,20-04 23:45:40
52.001,2.000,6656.066,216.002,20-04 23:45:41
196.002,10.000,25088.227,144.001,20-04 23:45:42
593.996,0,76031.510,0,20-04 23:45:43
154.999,0,19711.922,0,20-04 23:45:44
169.989,0,21758.532,0,20-04 23:45:45
580.620,1.999,74191.439,111.927,20-04 23:45:46
0,0,0,0,20-04 23:45:47
0,0,0,0,20-04 23:45:48
128.994,4.000,16511.275,2679.882,20-04 23:45:49
119.000,61.000,15231.979,41675.942,20-04 23:45:50
0,128.006,0,77511.535,20-04 23:45:51
0,98.995,0,70368.353,20-04 23:45:52
0,382.002,0,274277.262,20-04 23:45:53
0,589.997,0,397229.701,20-04 23:45:54
0,278.977,0,180881.309,20-04 23:45:55
87.006,2.000,11136.750,248.017,20-04 23:45:56
413.008,0,52864.971,0,20-04 23:45:57
0,0,0,0,20-04 23:45:58
167.996,0,21503.483,0,20-04 23:45:59
579.980,0,74237.454,0,20-04 23:46:00
251.008,2.000,32000.979,112.003,20-04 23:46:01
0,10.000,0,156.004,20-04 23:46:02
0,0,0,0,20-04 23:46:03
249.009,0,31749.092,0,20-04 23:46:04
0,0,0,0,20-04 23:46:05
251.005,2.000,32000.616,116.002,20-04 23:46:06
0,0,0,0,20-04 23:46:07
0,48.001,0,29760.929,20-04 23:46:08
1.000,142.993,4.000,89499.606,20-04 23:46:09
0,97.001,0,63568.931,20-04 23:46:10
250.006,287.007,32000.782,175292.282,20-04 23:46:11
190.005,491.013,24072.642,345789.224,20-04 23:46:12
59.997,527.973,7679.613,337275.025,20-04 23:46:13
0,0,0,0,20-04 23:46:14
363.993,0,46591.134,0,20-04 23:46:15
387.001,2.000,49408.075,316.000,20-04 23:46:16
0,0,0,0,20-04 23:46:17
0,0,0,0,20-04 23:46:18
0,0,0,0,20-04 23:46:19
175.000,0,22400.009,0,20-04 23:46:20
73.001,2.000,9344.079,112.001,20-04 23:46:21
501.007,13.000,64000.919,228.003,20-04 23:46:22
0,0,0,0,20-04 23:46:23
248.998,0,31743.750,0,20-04 23:46:24
0,0,0,0,20-04 23:46:25
0,2.000,0,112.001,20-04 23:46:26
0,45.002,0,33509.366,20-04 23:46:27
0,53.999,0,36947.644,20-04 23:46:28
86.997,108.996,11135.585,80237.013,20-04 23:46:29
413.030,144.010,52867.789,99115.103,20-04 23:46:30
452.502,452.502,57920.195,311920.389,20-04 23:46:31
45.046,498.512,5765.927,353891.772,20-04 23:46:32
0,116.002,0,83741.651,20-04 23:46:33
0,0,0,0,20-04 23:46:34
226.003,0,28928.392,0,20-04 23:46:35
24.000,2.000,3071.984,299.998,20-04 23:46:36
0,26.000,0,352.001,20-04 23:46:37
0,0,0,0,20-04 23:46:38
250.259,0,32033.207,0,20-04 23:46:39
248.015,0,31745.953,0,20-04 23:46:40
0,2.000,0,111.990,20-04 23:46:41
0,0,0,0,20-04 23:46:42
251.011,0,32001.388,0,20-04 23:46:43
