"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out29/dstat_out_upload.csv -D vdb",,,,"Date:","14 Apr 2024 06:09:27 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 06:09:27
0,1.999,0,7.995,14-04 06:09:28
0,0,0,0,14-04 06:09:29
0,0,0,0,14-04 06:09:30
0,22.000,0,815.998,14-04 06:09:31
0,2.000,0,203.999,14-04 06:09:32
0,4.000,0,220.000,14-04 06:09:33
0,45.010,0,20944.497,14-04 06:09:34
0,0,0,0,14-04 06:09:35
0,0,0,0,14-04 06:09:36
0,2.000,0,52.011,14-04 06:09:37
0,213.996,0,98502.385,14-04 06:09:38
0,461.939,0,437966.055,14-04 06:09:39
0,320.988,0,326892.115,14-04 06:09:40
0,0,0,0,14-04 06:09:41
0,2.000,0,63.996,14-04 06:09:42
0,382.012,0,389012.527,14-04 06:09:43
0,471.984,0,487107.061,14-04 06:09:44
0,362.996,0,373892.218,14-04 06:09:45
0,0,0,0,14-04 06:09:46
0,10.000,0,188.000,14-04 06:09:47
0,297.995,0,307086.490,14-04 06:09:48
0,298.997,0,342376.368,14-04 06:09:49
0,162.004,0,191009.104,14-04 06:09:50
0,89.000,0,103651.596,14-04 06:09:51
0,2.000,0,75.998,14-04 06:09:52
0,0,0,0,14-04 06:09:53
0,34.000,0,40987.578,14-04 06:09:54
0,275.013,0,319474.801,14-04 06:09:55
0,214.001,0,251933.232,14-04 06:09:56
0,440.993,0,515383.946,14-04 06:09:57
0,8.001,0,84.015,14-04 06:09:58
0,0,0,0,14-04 06:09:59
0,250.012,0,292365.817,14-04 06:10:00
2.000,435.989,8.000,509683.276,14-04 06:10:01
1.000,331.000,4.000,385887.699,14-04 06:10:02
0,174.995,0,204794.643,14-04 06:10:03
0,0,0,0,14-04 06:10:04
0,0,0,0,14-04 06:10:05
0,0,0,0,14-04 06:10:06
0,47.002,0,53038.647,14-04 06:10:07
0,349.008,0,397900.703,14-04 06:10:08
3.000,410.962,11.999,480979.321,14-04 06:10:09
1.000,149.005,4.000,173913.991,14-04 06:10:10
0,0,0,0,14-04 06:10:11
0,2.000,0,80.002,14-04 06:10:12
0,170.992,0,200694.459,14-04 06:10:13
0,366.013,0,428559.505,14-04 06:10:14
1.000,457.025,4.000,534985.840,14-04 06:10:15
1.000,295.987,4.000,345157.276,14-04 06:10:16
0,2.000,0,76.000,14-04 06:10:17
0,10.000,0,111.997,14-04 06:10:18
0,0,0,0,14-04 06:10:19
0,0,0,0,14-04 06:10:20
0,197.999,0,233387.348,14-04 06:10:21
0,490.025,0,547023.825,14-04 06:10:22
0,209.991,0,239734.117,14-04 06:10:23
0,0,0,0,14-04 06:10:24
0,3.000,0,24.000,14-04 06:10:25
0,0,0,0,14-04 06:10:26
0,339.614,0,393085.780,14-04 06:10:27
0,448.515,0,500538.278,14-04 06:10:28
0,319.981,0,373225.599,14-04 06:10:29
0,0,0,0,14-04 06:10:30
0,0,0,0,14-04 06:10:31
0,33.706,0,38127.309,14-04 06:10:32
0,415.731,0,479499.326,14-04 06:10:33
