"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out9/dstat_out_upload.csv -D vdb",,,,"Date:","18 Apr 2024 15:25:55 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,18-04 15:25:55
4.000,2.000,16.002,8.001,18-04 15:25:56
0,0,0,0,18-04 15:25:57
0,32.032,0,780.788,18-04 15:25:58
0,0,0,0,18-04 15:25:59
0,20.002,0,240.028,18-04 15:26:00
1.001,162.112,4.003,148190.825,18-04 15:26:01
0,31.978,0,32793.426,18-04 15:26:02
0,0,0,0,18-04 15:26:03
0,0,0,0,18-04 15:26:04
0,44.001,0,320.008,18-04 15:26:05
0,157.992,0,158691.553,18-04 15:26:06
0,427.015,0,433179.464,18-04 15:26:07
0,436.980,0,444395.422,18-04 15:26:08
0,114.000,0,115480.208,18-04 15:26:09
0,6.006,0,72.075,18-04 15:26:10
0,0,0,0,18-04 15:26:11
0,0,0,0,18-04 15:26:12
0,8.000,0,7168.347,18-04 15:26:13
0,216.987,0,208279.247,18-04 15:26:14
1.000,188.010,4.000,172753.130,18-04 15:26:15
0,143.000,0,144384.187,18-04 15:26:16
0,196.001,0,196608.540,18-04 15:26:17
1.001,386.370,4.004,391782.753,18-04 15:26:18
0,490.550,0,502322.824,18-04 15:26:19
0,403.991,0,409323.229,18-04 15:26:20
0,0,0,0,18-04 15:26:21
0,0,0,0,18-04 15:26:22
0,0,0,0,18-04 15:26:23
0,0,0,0,18-04 15:26:24
1.000,29.000,4.000,21875.852,18-04 15:26:25
0,268.002,0,270045.727,18-04 15:26:26
0,116.108,0,117869.240,18-04 15:26:27
0.999,218.797,3.996,220978.955,18-04 15:26:28
1.000,384.004,4.000,387423.952,18-04 15:26:29
0,502.458,0,513492.068,18-04 15:26:30
0,467.543,0,465201.620,18-04 15:26:31
0,0,0,0,18-04 15:26:32
0,0,0,0,18-04 15:26:33
0,0,0,0,18-04 15:26:34
0,6.000,0,36.000,18-04 15:26:35
0,6.000,0,84.004,18-04 15:26:36
0,0,0,0,18-04 15:26:37
0,23.998,0,24574.076,18-04 15:26:38
0,201.017,0,204817.104,18-04 15:26:39
0,235.995,0,229411.245,18-04 15:26:40
0,241.000,0,245759.830,18-04 15:26:41
1.000,96.004,4.000,95592.246,18-04 15:26:42
0,527.943,0,539589.983,18-04 15:26:43
1.000,548.035,4.000,558115.793,18-04 15:26:44
0,220.000,0,219216.479,18-04 15:26:45
0,7.000,0,80.000,18-04 15:26:46
0,0,0,0,18-04 15:26:47
0,0,0,0,18-04 15:26:48
0,0,0,0,18-04 15:26:49
0,3.000,0,12.001,18-04 15:26:50
0,249.991,0,253942.572,18-04 15:26:51
