"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out18/dstat_out_upload.csv -D vdb",,,,"Date:","18 Apr 2024 23:41:17 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,18-04 23:41:17
1.000,2.000,3.999,7.998,18-04 23:41:18
0,0,0,0,18-04 23:41:19
0,0,0,0,18-04 23:41:20
0,0,0,0,18-04 23:41:21
0,20.999,0,231.993,18-04 23:41:22
0,188.882,0,177720.868,18-04 23:41:23
0,0,0,0,18-04 23:41:24
0,0,0,0,18-04 23:41:25
0,0,0,0,18-04 23:41:26
0,6.000,0,63.997,18-04 23:41:27
0,0,0,0,18-04 23:41:28
0,0,0,0,18-04 23:41:29
1.000,96.003,4.000,98295.409,18-04 23:41:30
0,251.004,0,157102.461,18-04 23:41:31
2.000,254.000,8.000,254007.729,18-04 23:41:32
0,193.998,0,191485.925,18-04 23:41:33
0,481.022,0,488466.191,18-04 23:41:34
0,492.999,0,504834.890,18-04 23:41:35
0,94.997,0,97277.276,18-04 23:41:36
0,4.003,0,80.052,18-04 23:41:37
0,0,0,0,18-04 23:41:38
0,0,0,0,18-04 23:41:39
1.000,8.000,4.000,7168.328,18-04 23:41:40
0,235.134,0,238727.970,18-04 23:41:41
0.999,246.851,3.998,245656.062,18-04 23:41:42
0,112.996,0,102484.653,18-04 23:41:43
0,148.004,0,151555.965,18-04 23:41:44
4.000,365.005,16.000,369668.961,18-04 23:41:45
3.000,568.954,11.999,577489.208,18-04 23:41:46
0,439.021,0,447541.439,18-04 23:41:47
0,74.001,0,69660.626,18-04 23:41:48
0,0,0,0,18-04 23:41:49
0,0,0,0,18-04 23:41:50
0,0,0,0,18-04 23:41:51
0,185.001,0,183341.002,18-04 23:41:52
0,320.976,0,323619.494,18-04 23:41:53
0,0,0,0,18-04 23:41:54
0,0,0,0,18-04 23:41:55
0,0,0,0,18-04 23:41:56
1.000,274.991,4.000,278566.758,18-04 23:41:57
1.000,11.000,4.000,1112.039,18-04 23:41:58
0,509.678,0,519863.109,18-04 23:41:59
0,477.998,0,488445.448,18-04 23:42:00
0,265.002,0,270337.794,18-04 23:42:01
0,6.000,0,71.997,18-04 23:42:02
0,0,0,0,18-04 23:42:03
0,0,0,0,18-04 23:42:04
0,0,0,0,18-04 23:42:05
1.000,138.003,4.000,141315.437,18-04 23:42:06
0,158.094,0,153807.936,18-04 23:42:07
1.000,208.010,4.000,213002.635,18-04 23:42:08
0,80.958,0,81877.994,18-04 23:42:09
2.001,407.187,8.004,413886.273,18-04 23:42:10
0,564.050,0,577586.817,18-04 23:42:11
0,287.789,0,282496.475,18-04 23:42:12
0,0,0,0,18-04 23:42:13
0,0,0,0,18-04 23:42:14
0,0,0,0,18-04 23:42:15
0,1.999,0,1023.494,18-04 23:42:16
0,289.974,0,293901.607,18-04 23:42:17
0,291.980,0,293944.229,18-04 23:42:18
0,9.006,0,9222.098,18-04 23:42:19
0,304.779,0,311070.199,18-04 23:42:20
0,6.004,0,6148.119,18-04 23:42:21
1.996,481.015,7.984,481509.988,18-04 23:42:22
3.005,510.771,12.018,511624.334,18-04 23:42:23
0,431.276,0,440689.884,18-04 23:42:24
0,0,0,0,18-04 23:42:25
0,0,0,0,18-04 23:42:26
0,3.000,0,56.001,18-04 23:42:27
0,0,0,0,18-04 23:42:28
0,6.000,0,80.000,18-04 23:42:29
1.000,24.002,4.000,23465.696,18-04 23:42:30
0,272.989,0,279629.103,18-04 23:42:31
0,298.998,0,303149.681,18-04 23:42:32
0,0,0,0,18-04 23:42:33
3.000,257.985,11.999,264088.288,18-04 23:42:34
4.000,528.016,16.000,536592.045,18-04 23:42:35
0,492.995,0,487767.028,18-04 23:42:36
0,144.000,0,113472.078,18-04 23:42:37
0,0,0,0,18-04 23:42:38
421.197,0,55301.931,0,18-04 23:42:39
606.667,0,77653.360,0,18-04 23:42:40
984.525,0,127151.801,0,18-04 23:42:41
1329.043,4.000,169861.549,32.001,18-04 23:42:42
146.918,388.784,18805.545,360247.725,18-04 23:42:43
1265.980,262.996,161661.497,265723.885,18-04 23:42:44
1306.966,0,166907.645,0,18-04 23:42:45
1439.018,0,183938.282,0,18-04 23:42:46
801.997,116.999,102283.556,106555.537,18-04 23:42:47
24.001,424.018,2824.117,415169.202,18-04 23:42:48
893.950,338.981,114041.599,345468.609,18-04 23:42:49
1160.702,49.030,148441.792,49437.905,18-04 23:42:50
1180.261,0,150945.521,0,18-04 23:42:51
1355.060,10.000,173191.707,72.003,18-04 23:42:52
1287.993,0,164735.062,0,18-04 23:42:53
1297.765,1.001,165733.690,512.302,18-04 23:42:54
865.998,281.999,110595.717,286975.265,18-04 23:42:55
1304.234,58.965,166686.091,56542.788,18-04 23:42:56
565.976,229.990,72316.885,231158.043,18-04 23:42:57
1267.818,119.077,162152.656,113076.981,18-04 23:42:58
1334.133,0,170513.135,0,18-04 23:42:59
108.068,361.228,13460.481,361956.067,18-04 23:43:00
11.993,405.776,1411.220,405279.928,18-04 23:43:01
457.974,383.978,58620.676,390761.840,18-04 23:43:02
1283.004,99.000,163968.559,87832.300,18-04 23:43:03
1282.975,0,164092.765,0,18-04 23:43:04
1393.027,0,178051.510,0,18-04 23:43:05
1299.718,0,166107.715,0,18-04 23:43:06
1284.314,2.998,163104.818,15.991,18-04 23:43:07
1101.560,0,131482.787,0,18-04 23:43:08
892.092,37.004,100598.341,35203.619,18-04 23:43:09
1132.256,309.796,138720.825,300474.512,18-04 23:43:10
1166.025,76.002,145511.140,71809.549,18-04 23:43:11
1008.985,262.996,126638.152,255956.265,18-04 23:43:12
519.080,94.469,62488.534,93426.523,18-04 23:43:13
9.051,466.654,1033.881,473734.605,18-04 23:43:14
317.999,479.998,40319.870,466986.494,18-04 23:43:15
1297.690,219.117,164815.639,210371.863,18-04 23:43:16
1397.183,4.997,177876.046,71.958,18-04 23:43:17
1313.008,0,167397.069,0,18-04 23:43:18
1103.030,0,138139.809,0,18-04 23:43:19
1200.992,0,151774.988,0,18-04 23:43:20
693.338,0,84781.371,0,18-04 23:43:21
376.839,269.885,45916.378,253879.506,18-04 23:43:22
396.994,187.997,48563.295,167613.568,18-04 23:43:23
13.000,480.004,1380.012,484356.190,18-04 23:43:24
226.001,475.001,27956.074,465921.230,18-04 23:43:25
617.961,198.988,72343.475,198771.566,18-04 23:43:26
1103.036,6.000,139148.486,72.002,18-04 23:43:27
1163.722,0,147103.298,0,18-04 23:43:28
