"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out11/dstat_out_upload.csv -D vdb",,,,"Date:","13 Apr 2024 17:34:21 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,13-04 17:34:21
0,3.999,0,87.988,13-04 17:34:22
0,0,0,0,13-04 17:34:23
0,0,0,0,13-04 17:34:24
0,0,0,0,13-04 17:34:25
0,0,0,0,13-04 17:34:26
0,199.000,0,123735.721,13-04 17:34:27
0,0,0,0,13-04 17:34:28
0,0,0,0,13-04 17:34:29
0,0,0,0,13-04 17:34:30
0,0,0,0,13-04 17:34:31
0,111.999,0,59443.656,13-04 17:34:32
0,382.951,0,387022.501,13-04 17:34:33
0,555.070,0,567912.113,13-04 17:34:34
0,501.368,0,516451.177,13-04 17:34:35
0,10.000,0,9728.124,13-04 17:34:36
0,26.960,0,343.487,13-04 17:34:37
0,0,0,0,13-04 17:34:38
0,0,0,0,13-04 17:34:39
0,0,0,0,13-04 17:34:40
0,279.972,0,287714.728,13-04 17:34:41
0,479.404,0,494764.820,13-04 17:34:42
0,481.006,0,556843.081,13-04 17:34:43
0,169.882,0,196983.215,13-04 17:34:44
0,0,0,0,13-04 17:34:45
0,0,0,0,13-04 17:34:46
0,7.000,0,139.998,13-04 17:34:47
0,0,0,0,13-04 17:34:48
0,253.013,0,294926.748,13-04 17:34:49
0,480.011,0,559628.499,13-04 17:34:50
0,480.999,0,562174.357,13-04 17:34:51
0,101.998,0,115293.998,13-04 17:34:52
0,0,0,0,13-04 17:34:53
0,0,0,0,13-04 17:34:54
0,0,0,0,13-04 17:34:55
0,16.999,0,19967.352,13-04 17:34:56
0,393.992,0,454742.971,13-04 17:34:57
0,486.360,0,566179.147,13-04 17:34:58
0,419.687,0,487060.480,13-04 17:34:59
0,0,0,0,13-04 17:35:00
0,0,0,0,13-04 17:35:01
0,12.001,0,152.009,13-04 17:35:02
0,0,0,0,13-04 17:35:03
0,94.932,0,110512.262,13-04 17:35:04
0,387.999,0,454143.336,13-04 17:35:05
0,485.006,0,565254.611,13-04 17:35:06
0,341.000,0,395844.338,13-04 17:35:07
0,0,0,0,13-04 17:35:08
0,0,0,0,13-04 17:35:09
0,0,0,0,13-04 17:35:10
0,0,0,0,13-04 17:35:11
0,297.006,0,339575.139,13-04 17:35:12
0,446.995,0,507097.971,13-04 17:35:13
0,93.066,0,97637.185,13-04 17:35:14
0,0,0,0,13-04 17:35:15
0,20.013,0,23566.969,13-04 17:35:16
0,270.835,0,313989.282,13-04 17:35:17
0,389.989,0,456435.179,13-04 17:35:18
0,513.186,0,575184.159,13-04 17:35:19
0,316.894,0,370564.457,13-04 17:35:20
0,0,0,0,13-04 17:35:21
0,8.994,0,215.850,13-04 17:35:22
0,0,0,0,13-04 17:35:23
0,0,0,0,13-04 17:35:24
0,184.001,0,216064.899,13-04 17:35:25
0,525.338,0,518589.690,13-04 17:35:26
0,22.001,0,20416.829,13-04 17:35:27
0,0,0,0,13-04 17:35:28
0,185.870,0,216936.041,13-04 17:35:29
0,211.997,0,217084.758,13-04 17:35:30
0,372.945,0,414163.051,13-04 17:35:31
0,507.021,0,477655.742,13-04 17:35:32
0,386.987,0,399990.997,13-04 17:35:33
0,206.000,0,223743.669,13-04 17:35:34
0,0,0,0,13-04 17:35:35
0,0,0,0,13-04 17:35:36
0,9.007,0,156.114,13-04 17:35:37
1.000,240.995,4.000,260138.655,13-04 17:35:38
0.999,397.708,3.997,436963.386,13-04 17:35:39
0,44.003,0,50115.157,13-04 17:35:40
0,0,0,0,13-04 17:35:41
0,192.145,0,205026.289,13-04 17:35:42
0,184.845,0,200536.174,13-04 17:35:43
0,378.963,0,422615.025,13-04 17:35:44
1.000,446.066,4.001,511655.335,13-04 17:35:45
