"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out22/dstat_out_upload.csv -D vdb",,,,"Date:","16 Apr 2024 00:20:30 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,16-04 00:20:30
2.000,2.000,8.000,8.000,16-04 00:20:31
0,0,0,0,16-04 00:20:32
0,0,0,0,16-04 00:20:33
0,0,0,0,16-04 00:20:34
0,21.978,0,243.761,16-04 00:20:35
0,25.999,0,13991.234,16-04 00:20:36
0,52.002,0,52226.087,16-04 00:20:37
0,0,0,0,16-04 00:20:38
0,0,0,0,16-04 00:20:39
0,4.004,0,72.068,16-04 00:20:40
0,174.840,0,150386.235,16-04 00:20:41
0,525.419,0,534934.231,16-04 00:20:42
0,530.398,0,533926.461,16-04 00:20:43
0,354.111,0,151611.560,16-04 00:20:44
0,11.001,0,80.008,16-04 00:20:45
0,0,0,0,16-04 00:20:46
0,0,0,0,16-04 00:20:47
0,95.002,0,89089.731,16-04 00:20:48
0,243.994,0,206998.676,16-04 00:20:49
0,234.999,0,195467.399,16-04 00:20:50
0,233.002,0,202753.664,16-04 00:20:51
0,274.005,0,267269.109,16-04 00:20:52
0,479.982,0,487405.477,16-04 00:20:53
0,576.000,0,589823.692,16-04 00:20:54
0,34.001,0,22612.354,16-04 00:20:55
0,8.008,0,132.128,16-04 00:20:56
0,0,0,0,16-04 00:20:57
0,0,0,0,16-04 00:20:58
0,134.002,0,131073.502,16-04 00:20:59
0,232.236,0,218369.485,16-04 00:21:00
0,203.795,0,199479.125,16-04 00:21:01
0,174.169,0,172199.165,16-04 00:21:02
0,190.814,0,188232.182,16-04 00:21:03
0,454.999,0,453631.377,16-04 00:21:04
0,504.999,0,516095.379,16-04 00:21:05
0,322.003,0,325730.594,16-04 00:21:06
0,0,0,0,16-04 00:21:07
0,0,0,0,16-04 00:21:08
