"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out45/dstat_out_wf.csv -D vdb",,,,"Date:","21 Apr 2024 20:58:53 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,21-04 20:58:53
97.942,0,7123.816,0,21-04 20:58:54
166.943,0,6389.825,0,21-04 20:58:55
0,0,0,0,21-04 20:58:56
0,8.000,0,40.000,21-04 20:58:57
0,0,0,0,21-04 20:58:58
0,2.001,0,168.057,21-04 20:58:59
0,0,0,0,21-04 20:59:00
0,0,0,0,21-04 20:59:01
0,0,0,0,21-04 20:59:02
0,0,0,0,21-04 20:59:03
0,21.003,0,156.023,21-04 20:59:04
0,0,0,0,21-04 20:59:05
0,0,0,0,21-04 20:59:06
0,0,0,0,21-04 20:59:07
0,0,0,0,21-04 20:59:08
0,2.000,0,12.000,21-04 20:59:09
0,0,0,0,21-04 20:59:10
0,0,0,0,21-04 20:59:11
0,0,0,0,21-04 20:59:12
0,0,0,0,21-04 20:59:13
0,0,0,0,21-04 20:59:14
0,0,0,0,21-04 20:59:15
0,0,0,0,21-04 20:59:16
0,0,0,0,21-04 20:59:17
0,0,0,0,21-04 20:59:18
0,0,0,0,21-04 20:59:19
0,0,0,0,21-04 20:59:20
0,2.006,0,12.034,21-04 20:59:21
0,0,0,0,21-04 20:59:22
0,0,0,0,21-04 20:59:23
0,0,0,0,21-04 20:59:24
0,0,0,0,21-04 20:59:25
0,7.000,0,407.987,21-04 20:59:26
0,0,0,0,21-04 20:59:27
0,0,0,0,21-04 20:59:28
0,0,0,0,21-04 20:59:29
0,0,0,0,21-04 20:59:30
0,0,0,0,21-04 20:59:31
213.997,2.000,26847.651,39.999,21-04 20:59:32
808.287,0,103460.753,0,21-04 20:59:33
934.996,0,119551.532,0,21-04 20:59:34
26.001,0,3328.111,0,21-04 20:59:35
0,0,0,0,21-04 20:59:36
0,5.000,0,180.002,21-04 20:59:37
0,0,0,0,21-04 20:59:38
0,0,0,0,21-04 20:59:39
0,7.998,0,175.963,21-04 20:59:40
0,0,0,0,21-04 20:59:41
0,2.000,0,108.002,21-04 20:59:42
0,0,0,0,21-04 20:59:43
0,0,0,0,21-04 20:59:44
0,17.001,0,15685.050,21-04 20:59:45
0,0,0,0,21-04 20:59:46
0,2.000,0,119.998,21-04 20:59:47
157.998,0,20223.784,0,21-04 20:59:48
382.958,0,49018.596,0,21-04 20:59:49
639.088,2.000,81675.248,1956.269,21-04 20:59:50
560.862,251.938,71662.385,246999.286,21-04 20:59:51
15.002,476.068,1920.274,463178.184,21-04 20:59:52
249.967,44.994,31995.795,39190.849,21-04 20:59:53
0,0,0,0,21-04 20:59:54
0,0,0,0,21-04 20:59:55
0,0,0,0,21-04 20:59:56
0,2.000,0,132.003,21-04 20:59:57
0,0,0,0,21-04 20:59:58
0,0,0,0,21-04 20:59:59
0,0,0,0,21-04 21:00:00
0,0,0,0,21-04 21:00:01
0,2.000,0,115.988,21-04 21:00:02
0,0,0,0,21-04 21:00:03
249.986,0,31998.242,0,21-04 21:00:04
513.019,0,65666.457,0,21-04 21:00:05
588.939,0,75384.179,0,21-04 21:00:06
366.046,26.003,46725.920,12925.638,21-04 21:00:07
28.999,200.992,3711.861,104832.079,21-04 21:00:08
0,459.029,0,245255.515,21-04 21:00:09
33.999,631.974,4351.823,377180.685,21-04 21:00:10
217.006,537.016,27648.805,283448.256,21-04 21:00:11
0,2.000,0,287.998,21-04 21:00:12
0,0,0,0,21-04 21:00:13
0,0,0,0,21-04 21:00:14
0,0,0,0,21-04 21:00:15
0,0,0,0,21-04 21:00:16
0,2.000,0,115.998,21-04 21:00:17
0,28.999,0,235.995,21-04 21:00:18
250.001,0,32000.173,0,21-04 21:00:19
248.000,0,31744.006,0,21-04 21:00:20
118.000,117.000,15103.968,76283.839,21-04 21:00:21
132.004,546.017,16896.537,352355.192,21-04 21:00:22
437.986,282.991,56062.207,218377.017,21-04 21:00:23
62.001,0,7936.137,0,21-04 21:00:24
247.999,0,31743.920,0,21-04 21:00:25
249.992,0,31999.004,0,21-04 21:00:26
0,2.000,0,220.007,21-04 21:00:27
0,26.000,0,204.003,21-04 21:00:28
0,0,0,0,21-04 21:00:29
23.000,0,2943.971,0,21-04 21:00:30
227.004,0,29056.489,0,21-04 21:00:31
0,2.000,0,115.998,21-04 21:00:32
0,0,0,0,21-04 21:00:33
0,0,0,0,21-04 21:00:34
249.001,0,31744.141,0,21-04 21:00:35
0,0,0,0,21-04 21:00:36
251.004,2.000,32000.492,116.002,21-04 21:00:37
0,57.000,0,36252.229,21-04 21:00:38
0,278.005,0,198379.711,21-04 21:00:39
453.999,530.999,58111.892,353859.341,21-04 21:00:40
319.987,565.977,40958.316,315395.033,21-04 21:00:41
291.003,34.000,37248.404,17992.195,21-04 21:00:42
182.999,0,23423.914,0,21-04 21:00:43
0,0,0,0,21-04 21:00:44
0,0,0,0,21-04 21:00:45
0,0,0,0,21-04 21:00:46
0,2.000,0,112.008,21-04 21:00:47
0,22.000,0,239.997,21-04 21:00:48
247.999,0,31743.834,0,21-04 21:00:49
441.000,0,56319.963,0,21-04 21:00:50
60.002,0,7680.211,0,21-04 21:00:51
0,2.000,0,107.998,21-04 21:00:52
0,0,0,0,21-04 21:00:53
0,0,0,0,21-04 21:00:54
0,0,0,0,21-04 21:00:55
499.008,60.001,63745.019,42068.673,21-04 21:00:56
0,101.999,0,71579.521,21-04 21:00:57
32.000,491.998,4095.982,325602.604,21-04 21:00:58
218.008,480.017,27904.960,325983.216,21-04 21:00:59
127.996,380.989,16383.532,231357.394,21-04 21:01:00
