"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out21/dstat_out_upload.csv -D vdb",,,,"Date:","19 Apr 2024 02:24:33 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,19-04 02:24:33
0,1.000,0,4.001,19-04 02:24:34
0,0,0,0,19-04 02:24:35
0,0,0,0,19-04 02:24:36
0,0,0,0,19-04 02:24:37
0,19.979,0,235.753,19-04 02:24:38
1.000,165.010,4.000,160093.548,19-04 02:24:39
0,0,0,0,19-04 02:24:40
0,0,0,0,19-04 02:24:41
0.999,30.971,3.996,8216.415,19-04 02:24:42
0,430.991,0,382719.892,19-04 02:24:43
2.000,306.005,8.000,289972.917,19-04 02:24:44
0,190.993,0,192836.938,19-04 02:24:45
0,0,0,0,19-04 02:24:46
0,7.001,0,4096.308,19-04 02:24:47
0,97.002,0,86081.576,19-04 02:24:48
0,0,0,0,19-04 02:24:49
0,0,0,0,19-04 02:24:50
1.000,104.007,4.000,102406.838,19-04 02:24:51
0,173.968,0,167905.038,19-04 02:24:52
2.000,292.038,8.001,285152.910,19-04 02:24:53
0,195.003,0,181882.523,19-04 02:24:54
0,0,0,0,19-04 02:24:55
1.001,110.113,4.004,110197.267,19-04 02:24:56
0,347.641,0,352915.301,19-04 02:24:57
2.000,359.018,8.000,355346.098,19-04 02:24:58
0,585.571,0,590463.554,19-04 02:24:59
0,18.981,0,12383.652,19-04 02:25:00
0,32.002,0,30721.562,19-04 02:25:01
0,117.995,0,120827.177,19-04 02:25:02
0,3.000,0,31.999,19-04 02:25:03
0,1.000,0,16.000,19-04 02:25:04
0,7.007,0,68.070,19-04 02:25:05
0,224.758,0,217877.756,19-04 02:25:06
0,411.030,0,420894.954,19-04 02:25:07
0,300.990,0,302149.912,19-04 02:25:08
0,0,0,0,19-04 02:25:09
0,0,0,0,19-04 02:25:10
1.000,55.002,4.000,54274.274,19-04 02:25:11
0,541.559,0,553531.366,19-04 02:25:12
0,408.994,0,413758.423,19-04 02:25:13
0,16.983,0,95.904,19-04 02:25:14
0,0,0,0,19-04 02:25:15
0,0,0,0,19-04 02:25:16
0,118.858,0,118642.472,19-04 02:25:17
0,333.066,0,335978.337,19-04 02:25:18
0,1.000,0,1024.181,19-04 02:25:19
0,385.914,0,392104.344,19-04 02:25:20
0,0,0,0,19-04 02:25:21
0,375.380,0,384388.998,19-04 02:25:22
0,550.030,0,562206.211,19-04 02:25:23
0,344.654,0,348929.834,19-04 02:25:24
0,0,0,0,19-04 02:25:25
0,0,0,0,19-04 02:25:26
0,116.997,0,118780.508,19-04 02:25:27
0,4.004,0,32.032,19-04 02:25:28
0,7.992,0,75.924,19-04 02:25:29
0,0,0,0,19-04 02:25:30
0,311.316,0,312637.601,19-04 02:25:31
0,226.748,0,228098.545,19-04 02:25:32
0,99.004,0,96303.667,19-04 02:25:33
0,466.021,0,477205.312,19-04 02:25:34
0,0,0,0,19-04 02:25:35
0,0,0,0,19-04 02:25:36
0,350.004,0,357379.729,19-04 02:25:37
0,507.590,0,516718.571,19-04 02:25:38
0,419.348,0,402846.539,19-04 02:25:39
0,0,0,0,19-04 02:25:40
0,0,0,0,19-04 02:25:41
0,0,0,0,19-04 02:25:42
0,4.000,0,36.000,19-04 02:25:43
0,259.999,0,263166.931,19-04 02:25:44
0,465.004,0,472124.232,19-04 02:25:45
0,0,0,0,19-04 02:25:46
0,0,0,0,19-04 02:25:47
0,155.000,0,155707.984,19-04 02:25:48
0,294.009,0,300041.363,19-04 02:25:49
0,569.993,0,577528.596,19-04 02:25:50
0,82.058,0,81978.175,19-04 02:25:51
0,0,0,0,19-04 02:25:52
0,161.102,0,154513.858,19-04 02:25:53
0,453.702,0,445451.030,19-04 02:25:54
0,135.006,0,126981.825,19-04 02:25:55
111.112,0,15515.659,0,19-04 02:25:56
0,239.014,0,244749.915,19-04 02:25:57
0,545.967,0,558046.061,19-04 02:25:58
0,514.018,0,513961.861,19-04 02:25:59
0,576.041,0,562652.512,19-04 02:26:00
1.000,488.926,3.999,475232.045,19-04 02:26:01
0,566.442,0,560036.261,19-04 02:26:02
0,515.479,0,506383.026,19-04 02:26:03
1.000,512.053,4.000,479862.093,19-04 02:26:04
0,516.041,0,498143.220,19-04 02:26:05
0,499.982,0,484922.363,19-04 02:26:06
0,459.986,0,442418.647,19-04 02:26:07
0,491.501,0,476972.039,19-04 02:26:08
0,555.973,0,537809.973,19-04 02:26:09
0,492.522,0,464128.292,19-04 02:26:10
1.000,526.997,127.999,495044.973,19-04 02:26:11
23.946,501.863,2861.519,481230.104,19-04 02:26:12
0.999,349.524,31.957,337604.560,19-04 02:26:13
493.308,358.952,62770.490,340795.914,19-04 02:26:14
415.083,381.076,53014.579,369737.777,19-04 02:26:15
4.999,429.906,551.879,417448.464,19-04 02:26:16
15.000,563.983,1919.942,545575.622,19-04 02:26:17
866.992,313.997,110974.961,296293.226,19-04 02:26:18
1331.340,0,170411.471,0,19-04 02:26:19
