"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out40/dstat_out_wf.csv -D vdb",,,,"Date:","14 Apr 2024 14:07:47 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,14-04 14:07:47
5.995,0,47.957,0,14-04 14:07:48
130.113,0,8267.200,0,14-04 14:07:49
105.910,0,4436.240,0,14-04 14:07:50
0,0,0,0,14-04 14:07:51
0,0,0,0,14-04 14:07:52
0,2.000,0,111.997,14-04 14:07:53
0,0,0,0,14-04 14:07:54
0,0,0,0,14-04 14:07:55
0,0,0,0,14-04 14:07:56
0,0,0,0,14-04 14:07:57
0,0,0,0,14-04 14:07:58
0,0,0,0,14-04 14:07:59
0,0,0,0,14-04 14:08:00
0,0,0,0,14-04 14:08:01
0,0,0,0,14-04 14:08:02
0,0,0,0,14-04 14:08:03
0,0,0,0,14-04 14:08:04
0,0,0,0,14-04 14:08:05
0,0,0,0,14-04 14:08:06
0,0,0,0,14-04 14:08:07
0,0,0,0,14-04 14:08:08
0,0,0,0,14-04 14:08:09
0,0,0,0,14-04 14:08:10
0,0,0,0,14-04 14:08:11
0,0,0,0,14-04 14:08:12
0,0,0,0,14-04 14:08:13
0,0,0,0,14-04 14:08:14
0,0,0,0,14-04 14:08:15
0,0,0,0,14-04 14:08:16
0,0,0,0,14-04 14:08:17
0,13.998,0,135.978,14-04 14:08:18
0,0,0,0,14-04 14:08:19
0,0,0,0,14-04 14:08:20
0,4.996,0,303.733,14-04 14:08:21
0,0,0,0,14-04 14:08:22
0,0,0,0,14-04 14:08:23
0,0,0,0,14-04 14:08:24
64.008,0,7648.998,0,14-04 14:08:25
76.000,0,9472.043,0,14-04 14:08:26
89.005,2.000,11392.674,32.002,14-04 14:08:27
98.993,0,12671.134,0,14-04 14:08:28
97.004,0,12288.486,0,14-04 14:08:29
75.997,0,9727.619,0,14-04 14:08:30
72.002,0,9216.222,0,14-04 14:08:31
56.002,0,7168.196,0,14-04 14:08:32
63.996,0,8191.530,0,14-04 14:08:33
81.001,0,10240.091,0,14-04 14:08:34
82.000,0,10496.013,0,14-04 14:08:35
98.002,0,12288.293,0,14-04 14:08:36
99.995,0,12543.423,0,14-04 14:08:37
112.007,0,14336.861,0,14-04 14:08:38
81.992,0,10495.001,0,14-04 14:08:39
80.005,0,10240.640,0,14-04 14:08:40
65.985,0,8446.118,0,14-04 14:08:41
43.995,0,5631.382,0,14-04 14:08:42
20.006,0,2560.782,0,14-04 14:08:43
88.006,0,11264.752,0,14-04 14:08:44
105.985,0,13566.043,0,14-04 14:08:45
94.010,0,12033.314,0,14-04 14:08:46
102.003,0,13056.323,0,14-04 14:08:47
77.995,0,9983.377,0,14-04 14:08:48
92.009,0,11777.165,0,14-04 14:08:49
85.982,0,10877.701,0,14-04 14:08:50
102.018,0,12930.277,0,14-04 14:08:51
67.997,0,8703.644,0,14-04 14:08:52
78.002,0,9728.289,0,14-04 14:08:53
108.995,0,13823.356,0,14-04 14:08:54
96.006,0,12288.720,0,14-04 14:08:55
89.996,0,11519.476,0,14-04 14:08:56
75.004,0,9472.491,0,14-04 14:08:57
91.923,3.997,11766.135,23.980,14-04 14:08:58
84.070,0,10760.951,0,14-04 14:08:59
63.949,0,8185.420,0,14-04 14:09:00
88.072,0,11273.206,0,14-04 14:09:01
97.996,0,12543.454,0,14-04 14:09:02
54.002,0,6912.208,0,14-04 14:09:03
104.001,0,13312.079,0,14-04 14:09:04
92.001,0,11776.183,0,14-04 14:09:05
64.000,0,8191.945,0,14-04 14:09:06
65.999,0,8447.812,0,14-04 14:09:07
79.999,0,10239.887,0,14-04 14:09:08
