"pcp-dstat 6.0.5 CSV Output"
"Author:","PCP team <pcp@groups.io> and Dag Wieers <dag@wieers.com>",,,,"URL:","https://pcp.io/ and http://dag.wieers.com/home-made/dstat/"
"Host:","vnode-0.localdomain",,,,"User:","root"
"Cmdline:","dstat --disk-tps -d -t --noheaders -o /home/root/dstat_out46/dstat_out_upload.csv -D vdb",,,,"Date:","20 Apr 2024 01:27:51 UTC"
"dsk/vdb",,"dsk/vdb",,"system"
"dsk/vdb:#read","dsk/vdb:#writ","dsk/vdb:read","dsk/vdb:writ","time"
,,,,20-04 01:27:51
0,1.999,0,7.994,20-04 01:27:52
0,1.000,0,15.998,20-04 01:27:53
0,0,0,0,20-04 01:27:54
0,0,0,0,20-04 01:27:55
0,16.000,0,248.005,20-04 01:27:56
0,121.998,0,114342.227,20-04 01:27:57
0,63.001,0,64512.880,20-04 01:27:58
0,0,0,0,20-04 01:27:59
0,0,0,0,20-04 01:28:00
0,64.997,0,639.966,20-04 01:28:01
0,0,0,0,20-04 01:28:02
0,0,0,0,20-04 01:28:03
0,0,0,0,20-04 01:28:04
0,0,0,0,20-04 01:28:05
0,3.000,0,12.000,20-04 01:28:06
0,0,0,0,20-04 01:28:07
0,0,0,0,20-04 01:28:08
0,0,0,0,20-04 01:28:09
0,0,0,0,20-04 01:28:10
0,19.000,0,9376.215,20-04 01:28:11
2.001,144.084,8.005,135087.145,20-04 01:28:12
1.999,480.763,7.996,488239.563,20-04 01:28:13
0,526.936,0,533407.350,20-04 01:28:14
0,182.052,0,184384.448,20-04 01:28:15
0,3.999,0,79.974,20-04 01:28:16
0,0,0,0,20-04 01:28:17
0,0,0,0,20-04 01:28:18
0,0,0,0,20-04 01:28:19
0,0,0,0,20-04 01:28:20
0,9.000,0,76.003,20-04 01:28:21
0,0,0,0,20-04 01:28:22
0,0,0,0,20-04 01:28:23
0,0,0,0,20-04 01:28:24
0,0,0,0,20-04 01:28:25
1.000,58.000,4.000,51187.581,20-04 01:28:26
0,125.000,0,120856.425,20-04 01:28:27
0,86.998,0,86013.843,20-04 01:28:28
0,294.008,0,296967.930,20-04 01:28:29
0,574.015,0,586767.593,20-04 01:28:30
0,378.994,0,385105.655,20-04 01:28:31
0,0,0,0,20-04 01:28:32
0,0,0,0,20-04 01:28:33
0,0,0,0,20-04 01:28:34
0,0,0,0,20-04 01:28:35
0,9.999,0,87.994,20-04 01:28:36
0,0,0,0,20-04 01:28:37
0,0,0,0,20-04 01:28:38
0,0,0,0,20-04 01:28:39
0,0,0,0,20-04 01:28:40
0,3.000,0,11.999,20-04 01:28:41
1.000,16.000,4.000,15072.228,20-04 01:28:42
0,161.994,0,165146.335,20-04 01:28:43
0,50.001,0,51201.447,20-04 01:28:44
0,111.001,0,113665.366,20-04 01:28:45
3.000,101.999,12.000,96290.728,20-04 01:28:46
0,567.060,0,579644.902,20-04 01:28:47
0,488.951,0,499662.175,20-04 01:28:48
0,68.997,0,70652.985,20-04 01:28:49
0,0,0,0,20-04 01:28:50
0,3.000,0,67.996,20-04 01:28:51
0,0,0,0,20-04 01:28:52
0,0,0,0,20-04 01:28:53
0,0,0,0,20-04 01:28:54
0,0,0,0,20-04 01:28:55
0,3.000,0,11.999,20-04 01:28:56
0,0,0,0,20-04 01:28:57
0,0,0,0,20-04 01:28:58
0,101.003,0,102403.143,20-04 01:28:59
0,102.011,0,102411.364,20-04 01:29:00
0,107.984,0,102424.621,20-04 01:29:01
2.000,205.014,8.001,208910.180,20-04 01:29:02
2.000,527.983,8.000,537583.142,20-04 01:29:03
0,492.004,0,502787.592,20-04 01:29:04
0,0,0,0,20-04 01:29:05
0,4.000,0,63.997,20-04 01:29:06
0,16.000,0,115.997,20-04 01:29:07
0,0,0,0,20-04 01:29:08
0,0,0,0,20-04 01:29:09
0,0,0,0,20-04 01:29:10
0,3.000,0,12.000,20-04 01:29:11
0,0,0,0,20-04 01:29:12
0,0,0,0,20-04 01:29:13
0,0,0,0,20-04 01:29:14
0,0,0,0,20-04 01:29:15
0,3.000,0,12.001,20-04 01:29:16
1.000,108.983,3.999,110574.360,20-04 01:29:17
0,108.024,0,110616.727,20-04 01:29:18
1.000,111.986,3.999,110577.897,20-04 01:29:19
1.000,335.999,4.000,343038.560,20-04 01:29:20
0,482.015,0,493583.569,20-04 01:29:21
0,406.975,0,411702.551,20-04 01:29:22
0,0,0,0,20-04 01:29:23
0,0,0,0,20-04 01:29:24
0,0,0,0,20-04 01:29:25
0,4.000,0,15.999,20-04 01:29:26
0,0,0,0,20-04 01:29:27
0,6.000,0,67.998,20-04 01:29:28
0,0,0,0,20-04 01:29:29
0,0,0,0,20-04 01:29:30
0,3.000,0,11.999,20-04 01:29:31
0,0,0,0,20-04 01:29:32
0,113.991,0,114678.548,20-04 01:29:33
0,113.001,0,114688.914,20-04 01:29:34
1.000,114.000,4.000,114688.242,20-04 01:29:35
0,24.001,0,16420.547,20-04 01:29:36
0,560.017,0,566281.515,20-04 01:29:37
0,487.966,0,495589.309,20-04 01:29:38
0,161.002,0,164865.720,20-04 01:29:39
0,0,0,0,20-04 01:29:40
0,9.000,0,63.997,20-04 01:29:41
0,7.000,0,63.999,20-04 01:29:42
0,0,0,0,20-04 01:29:43
0,0,0,0,20-04 01:29:44
0,0,0,0,20-04 01:29:45
0,4.000,0,11.999,20-04 01:29:46
0,0,0,0,20-04 01:29:47
0,0,0,0,20-04 01:29:48
0,7.998,0,6142.239,20-04 01:29:49
0,115.023,0,113686.983,20-04 01:29:50
0,121.000,0,114723.957,20-04 01:29:51
1.000,62.002,4.000,59394.152,20-04 01:29:52
0,526.844,0,539488.656,20-04 01:29:53
0,481.062,0,492607.470,20-04 01:29:54
0,145.014,0,148494.699,20-04 01:29:55
0,11.005,0,120.056,20-04 01:29:56
